Candidate,Party,State,Office,Incumbency,Result,Total Money
"BRAUN, MIKE",REPUBLICAN,IN,US SENATE DISTRICT IN SW-CLASS I,Challenger,Won,18315436.05
"DONNELLY SR, JOSEPH SIMON",DEMOCRATIC,IN,US SENATE DISTRICT IN SW-CLASS I,Incumbent,Lost,15509999.18
"MESSER, ALLEN LUCAS (LUKE)",REPUBLICAN,IN,US SENATE DISTRICT IN SW-CLASS I,Open,Lost,2987190.10
"SWIHART WALORSKI, JACQUELINE (JACKIE) R",REPUBLICAN,IN,US HOUSE DISTRICT IN 002,Incumbent,Won,2877368.11
"PENCE, GREGORY J",REPUBLICAN,IN,US HOUSE DISTRICT IN 006,Open,Won,2750456.20
"WATSON, LIZ",DEMOCRATIC,IN,US HOUSE DISTRICT IN 009,Challenger,Lost,2502032.51
"ROKITA, THEODORE EDWARD (TODD)",REPUBLICAN,IN,US SENATE DISTRICT IN SW-CLASS I,Open,Lost,2425858.85
"HALL, MELVIN (MEL)",DEMOCRATIC,IN,US HOUSE DISTRICT IN 002,Challenger,Lost,1738477.38
"HOLLINGSWORTH, TREY",REPUBLICAN,IN,US HOUSE DISTRICT IN 009,Incumbent,Won,1469488.85
"BROOKS, SUSAN",REPUBLICAN,IN,US HOUSE DISTRICT IN 005,Incumbent,Won,1429878.96
"VISCLOSKY, PETER J",DEMOCRATIC,IN,US HOUSE DISTRICT IN 001,Incumbent,Won,1101700.11
"CARSON, ANDRE D",DEMOCRATIC,IN,US HOUSE DISTRICT IN 007,Incumbent,Won,990236.83
"BANKS, JIM",REPUBLICAN,IN,US HOUSE DISTRICT IN 003,Incumbent,Won,982045.42
"BUCSHON, LARRY D",REPUBLICAN,IN,US HOUSE DISTRICT IN 008,Incumbent,Won,965433.05
"BRAUN, STEVEN J",REPUBLICAN,IN,US HOUSE DISTRICT IN 004,Open,Lost,941370.00
"LAWSON, CONNIE",REPUBLICAN,IN,SECRETARY OF STATE,Incumbent,Won,893514.07
"TRITCH, COURTNEY",DEMOCRATIC,IN,US HOUSE DISTRICT IN 003,Challenger,Lost,856914.88
"BOSMA, BRIAN C",REPUBLICAN,IN,HOUSE DISTRICT 088,Incumbent,Won,755892.43
"BAIRD, JAMES R (JIM)",REPUBLICAN,IN,US HOUSE DISTRICT IN 004,Open,Won,525844.82
"HOLDMAN, TRAVIS",REPUBLICAN,IN,SENATE DISTRICT 019,Incumbent,Won,521768.17
"LAMB, JONATHAN M",REPUBLICAN,IN,US HOUSE DISTRICT IN 006,Open,Lost,517006.15
"GOODRICH, CHUCK",REPUBLICAN,IN,HOUSE DISTRICT 029,Open,Won,513406.51
"MORALES, CESAR DIEGO",REPUBLICAN,IN,US HOUSE DISTRICT IN 004,Open,Lost,508337.99
"DELPH, MIKE",REPUBLICAN,IN,SENATE DISTRICT 029,Incumbent,Lost,497426.41
"ALTING, RON J",REPUBLICAN,IN,SENATE DISTRICT 022,Incumbent,Won,469237.42
"MERRITT JR, JAMES W",REPUBLICAN,IN,SENATE DISTRICT 031,Incumbent,Won,461675.50
"MESSMER, MARK B",REPUBLICAN,IN,SENATE DISTRICT 048,Incumbent,Won,441685.94
"YATISH, JOSHI J",DEMOCRATIC,IN,US HOUSE DISTRICT IN 002,Open,Lost,412706.41
"CANON, DANIEL J",DEMOCRATIC,IN,US HOUSE DISTRICT IN 009,Open,Lost,411096.69
"LANANE, TIM",DEMOCRATIC,IN,SENATE DISTRICT 025,Incumbent,Won,379518.53
"FORD, J D",DEMOCRATIC,IN,SENATE DISTRICT 029,Challenger,Won,375953.49
"HARPER, JIM",DEMOCRATIC,IN,SECRETARY OF STATE,Challenger,Lost,318016.03
"MITCHELL, KELLY THOMPSON",REPUBLICAN,IN,TREASURER,Incumbent,Won,276259.65
"KLUTZ, TERA",REPUBLICAN,IN,AUDITOR,Incumbent,Won,272491.23
"GAMBILL, CHRIS",DEMOCRATIC,IN,SENATE DISTRICT 038,Challenger,Lost,259615.26
"ROGERS, LINDA",REPUBLICAN,IN,SENATE DISTRICT 011,Open,Won,253939.85
"TANOOS, WILLIAM",DEMOCRATIC,IN,US HOUSE DISTRICT IN 008,Challenger,Lost,229696.74
"KIRCHHOFER, CINDY",REPUBLICAN,IN,HOUSE DISTRICT 089,Incumbent,Won,228334.81
"DEVON, DALE R",REPUBLICAN,IN,HOUSE DISTRICT 005,Incumbent,Won,226236.12
"CARBAUGH, MARTIN",REPUBLICAN,IN,HOUSE DISTRICT 081,Incumbent,Won,221124.18
"CRAVENS, DAVE",DEMOCRATIC,IN,SENATE DISTRICT 026,Open,Lost,220160.14
"THORNTON, DEE",DEMOCRATIC,IN,US HOUSE DISTRICT IN 005,Challenger,Lost,207547.60
"TALLIAN, KAREN",DEMOCRATIC,IN,SENATE DISTRICT 004,Incumbent,Won,195199.72
"HOUCHIN, ERIN",REPUBLICAN,IN,SENATE DISTRICT 047,Incumbent,Won,193144.12
"HUSTON, TODD",REPUBLICAN,IN,HOUSE DISTRICT 037,Incumbent,Won,190300.00
"GASKILL, MIKE",REPUBLICAN,IN,SENATE DISTRICT 026,Open,Won,180640.40
"GARTEN, CHRIS",REPUBLICAN,IN,SENATE DISTRICT 045,Open,Won,178930.34
"GROOMS, RON",REPUBLICAN,IN,SENATE DISTRICT 046,Incumbent,Won,172465.92
"SIEGRIST, SALLY",REPUBLICAN,IN,HOUSE DISTRICT 026,Incumbent,Lost,171586.01
"BROWN, TIMOTHY N (TIM)",REPUBLICAN,IN,HOUSE DISTRICT 041,Incumbent,Won,170050.00
"ZAY, ANDY",REPUBLICAN,IN,SENATE DISTRICT 017,Incumbent,Won,160577.79
"BUCK, JAMES R (JIM)",REPUBLICAN,IN,SENATE DISTRICT 021,Incumbent,Won,151532.95
"SOLIDAY, EDMUND (ED)",REPUBLICAN,IN,HOUSE DISTRICT 004,Incumbent,Won,150651.25
"WESTERHAUSEN JR, DONALD R",DEMOCRATIC,IN,HOUSE DISTRICT 005,Challenger,Lost,145476.17
"OLTHOFF, JULIE",REPUBLICAN,IN,HOUSE DISTRICT 019,Incumbent,Lost,144490.03
"LEHMAN, MATTHEW S",REPUBLICAN,IN,HOUSE DISTRICT 079,Incumbent,Won,143210.38
"SMALTZ, BEN",REPUBLICAN,IN,HOUSE DISTRICT 052,Incumbent,Won,138738.80
"GOODIN, TERRY ALLEN",DEMOCRATIC,IN,HOUSE DISTRICT 066,Incumbent,Won,137470.00
"HAMILTON, CAREY",DEMOCRATIC,IN,HOUSE DISTRICT 087,Incumbent,Won,135570.01
"MEYER, CORRIE",REPUBLICAN,IN,SENATE DISTRICT 029,Challenger,Lost,134178.20
"TORR, GERALD R (JERRY)",REPUBLICAN,IN,HOUSE DISTRICT 039,Incumbent,Won,127391.81
"TOMES, JAMES (JIM)",REPUBLICAN,IN,SENATE DISTRICT 049,Incumbent,Won,126470.89
"GILL, POONAM",DEMOCRATIC,IN,HOUSE DISTRICT 088,Challenger,Lost,122549.87
"GIAQUINTA, PHIL",DEMOCRATIC,IN,HOUSE DISTRICT 080,Incumbent,Won,120834.41
"AUSTIN, TERRI JO",DEMOCRATIC,IN,HOUSE DISTRICT 036,Incumbent,Won,119006.13
"MOSELEY, CHARLES (CHUCK)",DEMOCRATIC,IN,HOUSE DISTRICT 010,Incumbent,Won,118427.70
"BECK, TOBI",DEMOCRATIC,IN,US HOUSE DISTRICT IN 004,Open,Lost,117708.37
"SULLIVAN, HOLLI",REPUBLICAN,IN,HOUSE DISTRICT 078,Incumbent,Won,112405.92
"BECK, LISA",DEMOCRATIC,IN,HOUSE DISTRICT 019,Challenger,Won,110363.39
"FRYE, RANDALL (RANDY)",REPUBLICAN,IN,HOUSE DISTRICT 067,Incumbent,Won,109607.00
"HACKETT, MARY PATRICIA (PAT)",DEMOCRATIC,IN,US HOUSE DISTRICT IN 002,Open,Lost,107455.18
"GIPSON, KEVIN",REPUBLICAN,IN,HOUSE DISTRICT 049,Open,Lost,105699.71
"PRESSEL, JIM",REPUBLICAN,IN,HOUSE DISTRICT 020,Incumbent,Won,104606.44
"RAATZ, JEFF",REPUBLICAN,IN,SENATE DISTRICT 027,Incumbent,Won,104162.37
"BECHTOLD, NAOMI S",DEMOCRATIC,IN,HOUSE DISTRICT 024,Challenger,Lost,100205.46
"CHYUNG, CHRIS",DEMOCRATIC,IN,HOUSE DISTRICT 015,Challenger,Won,99685.67
"HEATON, ROBERT (BOB)",REPUBLICAN,IN,HOUSE DISTRICT 046,Incumbent,Won,97854.25
"CANDELARIA REARDON, MARA",DEMOCRATIC,IN,HOUSE DISTRICT 012,Incumbent,Won,94936.44
"BROWN, ELIZABETH M (LIZ)",REPUBLICAN,IN,SENATE DISTRICT 015,Incumbent,Won,94800.00
"OCONNOR, GREGORY P",REPUBLICAN,IN,HOUSE DISTRICT 029,Open,Lost,94537.30
"BARTELS, STEPHEN R (STEVE)",REPUBLICAN,IN,HOUSE DISTRICT 074,Incumbent,Won,93905.27
"BURTON, CHARLES (WOODY)",REPUBLICAN,IN,HOUSE DISTRICT 058,Incumbent,Won,93533.87
"FOLZ, STEPHEN",DEMOCRATIC,IN,HOUSE DISTRICT 076,Challenger,Lost,93031.75
"OWEN, MATT",REPUBLICAN,IN,HOUSE DISTRICT 071,Open,Lost,90250.77
"HATFIELD, RYAN",DEMOCRATIC,IN,HOUSE DISTRICT 077,Incumbent,Won,90123.92
"BOOTS, PHILLIP L (PHIL)",REPUBLICAN,IN,SENATE DISTRICT 023,Incumbent,Won,89550.00
"BACON, RONALD (RON)",REPUBLICAN,IN,HOUSE DISTRICT 075,Incumbent,Won,88750.68
"ALI, ZAKI",REPUBLICAN,IN,SENATE DISTRICT 025,Challenger,Lost,88500.72
"MOSS, RICHARD MARC",REPUBLICAN,IN,US HOUSE DISTRICT IN 008,Challenger,Lost,87291.20
"STUTZMAN, CHRISTY",REPUBLICAN,IN,HOUSE DISTRICT 049,Open,Won,81895.00
"MURRAY, ANNA",DEMOCRATIC,IN,SENATE DISTRICT 046,Challenger,Lost,80580.87
