Candidate,Party,State,Office,Incumbency,Result,Total Money
"BOWSER, MURIEL",DEMOCRATIC,DC,MAYOR,Open,Won,2249879.50
"MENDELSON, PHIL",DEMOCRATIC,DC,CITY COUNCIL DISTRICT AT LARGE-CHAIR,Open,Won,242189.24
"NADEAU, BRIANNE K",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 001,Open,Won,211604.08
"MCDUFFIE, KENYAN",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 005,Open,Won,155343.56
"RACINE, KARL A",DEMOCRATIC,DC,DC ATTORNEY GENERAL,Incumbent,Won,148771.58
"ALLEN, CHARLES",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 006,Open,Won,123169.30
"LAZERE, ED",DEMOCRATIC,DC,CITY COUNCIL DISTRICT AT LARGE-CHAIR,Open,Lost,109041.17
"GOODWIN, MARCUS",DEMOCRATIC,DC,CITY COUNCIL DISTRICT AT LARGE,Open,Lost,80474.34
"CHEH, MARY M",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 003,Open,Won,66459.06
"BONDS, ANITA",DEMOCRATIC,DC,CITY COUNCIL DISTRICT AT LARGE,Open,Won,65317.00
"BOESE, KENT",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 001,Open,Lost,63622.91
"CARLEY, GAYLE HALL",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 005,Open,Lost,55710.00
"REID, SHEIKA",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 001,Open,Lost,55472.10
"REEDER, DIONNE",INDEPENDENT,DC,CITY COUNCIL DISTRICT AT LARGE,Open,Lost,53442.00
"PARKER, LORI",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 001,Open,Lost,32374.42
"LOWERY, JEREMIAH",DEMOCRATIC,DC,CITY COUNCIL DISTRICT AT LARGE,Open,Lost,31818.93
"SILVERMAN, ELISSA",INDEPENDENT,DC,CITY COUNCIL DISTRICT AT LARGE,Open,Lost,25125.73
"HUNTER, LISA",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 006,Open,Lost,24445.87
"BEKESHA, MICHAEL",REPUBLICAN,DC,CITY COUNCIL DISTRICT 006,Open,Lost,16934.00
"BUTLER, JAMES",DEMOCRATIC,DC,MAYOR,Open,Lost,14500.20
"THOMAS, BRADLEY",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 005,Open,Lost,5989.77
"CANTER, DUSTIN (DC)",INDEPENDENT,DC,MAYOR,Open,Lost,4334.80
"SYCAMORE, JAMIE",INDEPENDENT,DC,CITY COUNCIL DISTRICT 001,Open,Lost,1891.00
"RIMENSNYDER, NELSON FREDERICK",REPUBLICAN,DC,US HOUSE DELEGATE DISTRICT DC 001,Challenger,Lost,1215.00
"BROWN, MICHAEL D (MIKE)",DEMOCRATIC,DC,US SENATE SHADOW,Incumbent,Won,675.00
"JOHNSON, ERNEST E",DEMOCRATIC,DC,MAYOR,Open,Lost,30.00
"GARCIA, FRANKLIN",DEMOCRATIC,DC,US HOUSE SHADOW,Open,Won,0.00
"HOLMES NORTON, ELEANOR",DEMOCRATIC,DC,US HOUSE DELEGATE DISTRICT DC 001,Incumbent,Won,0.00
"THOMAS, ANDRIA",DEMOCRATIC,DC,US SENATE SHADOW,Challenger,Lost,0.00
"FORD, KIM",DEMOCRATIC,DC,US HOUSE DELEGATE DISTRICT DC 001,Challenger,Lost,0.00
"JEFFREY, LAMONICA",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 005,Open,Lost,0.00
"DJONKAM, NESTOR",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 005,Open,Lost,0.00
"HENDERSON, KATHY",INDEPENDENT,DC,CITY COUNCIL DISTRICT 005,Open,Lost,0.00
"CHEEKS, JOHN",INDEPENDENT,DC,US HOUSE DELEGATE DISTRICT DC 001,Challenger,Lost,0.00
"LEWIS, RUSTIN M",INDEPENDENT,DC,CITY COUNCIL DISTRICT AT LARGE,Open,Lost,0.00
"DIMTCHEV, PETAR A",INDEPENDENT,DC,CITY COUNCIL DISTRICT 003,Open,Lost,0.00
"BANKS, AMONE",INDEPENDENT,DC,CITY COUNCIL DISTRICT 005,Open,Lost,0.00
"MOULTON, MARTIN",LIBERTARIAN,DC,MAYOR,Open,Lost,0.00
"HICKS, DENISE",LIBERTARIAN,DC,CITY COUNCIL DISTRICT AT LARGE,Open,Withdrew,0.00
"MAJORS, BRUCE",LIBERTARIAN,DC,US HOUSE DELEGATE DISTRICT DC 001,Challenger,Lost,0.00
"BISHOP-HENCHMAN, ETHAN",LIBERTARIAN,DC,CITY COUNCIL DISTRICT AT LARGE-CHAIR,Open,Lost,0.00
"HENCHMAN, JOE",LIBERTARIAN,DC,DC ATTORNEY GENERAL,Challenger,Lost,0.00
"WEEDEN, JOE",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 006,Incumbent,Lost,0.00
"HENDERSON, RHONDA",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Open,Pending,0.00
"WATTENBERG, RUTH",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 003,Incumbent,Won,0.00
"JOHNSON, MALIK",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Open,Pending,0.00
"CURREA, DORA",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 003,Challenger,Lost,0.00
"PARKER, ZACHARY",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 005,Open,Won,0.00
"GASOI, EMILY",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 001,Open,Won,0.00
"CERVARICH, FRANK",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Open,Pending,0.00
"CRAWFORD JR, RAY",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Open,Pending,0.00
"HART, MAGGIE",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Open,Pending,0.00
"HEIM, KERRIE",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Open,Pending,0.00
"LAWRENCE, ELANI",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Open,Pending,0.00
"MCCALL, MATTHEW (RUGGY)",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Open,Pending,0.00
"OLEARY JR, FRAZIER L",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Open,Pending,0.00
"TAURIAINEN, RYAN",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 004,Open,Pending,0.00
"KOZLAK, CALLIE",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 001,Open,Lost,0.00
"ANDREAN, JASON",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 001,Open,Lost,0.00
"JORDAN, ADRIAN",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 005,Open,Lost,0.00
"LEWIS, WILLIAM (BILL)",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 005,Open,Lost,0.00
"SUTTER, JESSICA",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 006,Challenger,Won,0.00
"CHITTAMS SR, RALPH J",REPUBLICAN,DC,CITY COUNCIL DISTRICT AT LARGE,Open,Lost,0.00
"WILCOX, ANN C",STATEHOOD GREEN,DC,MAYOR,Open,Lost,0.00
"SCHWARTZMAN, DAVID",STATEHOOD GREEN,DC,CITY COUNCIL DISTRICT AT LARGE,Open,Lost,0.00
"ROBINSON PAUL, JOYCE (CHESTNUT)",STATEHOOD GREEN,DC,CITY COUNCIL DISTRICT 005,Open,Lost,0.00
"STRACUZZI, NATALE (LINO)",STATEHOOD GREEN,DC,US HOUSE DELEGATE DISTRICT DC 001,Challenger,Lost,0.00
"ORY, ELEANOR",STATEHOOD GREEN,DC,US SENATE SHADOW,Challenger,Lost,0.00
