Candidate,Party,State,Office,Incumbency,Result,Total Money
"KLOBUCHAR, AMY J",DEMOCRATIC-FARMER-LABOR,MN,US SENATE DISTRICT MN SW-CLASS I,Incumbent,Won,12231956.34
"PAULSEN, ERIK",REPUBLICAN,MN,US HOUSE DISTRICT MN 003,Incumbent,Lost,4386845.99
"FEEHAN, DANIEL",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 001,Open,Lost,3574604.72
"PHILLIPS, DEAN BENSON",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 003,Challenger,Won,3299121.18
"CRAIG, ANGELA DAWN",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 002,Challenger,Won,3177325.28
"LEWIS, JASON",REPUBLICAN,MN,US HOUSE DISTRICT MN 002,Incumbent,Lost,2617675.15
"WALZ, TIM & FLANAGAN, PEGGY",DEMOCRATIC-FARMER-LABOR,MN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won,2403693.10
"PAWLENTY, TIMOTHY J (TIM) & FISCHBACH, MICHELLE",REPUBLICAN,MN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost,2132255.08
"EMMER JR, THOMAS EARL",REPUBLICAN,MN,US HOUSE DISTRICT MN 006,Incumbent,Won,2117041.47
"STAUBER, PETE",REPUBLICAN,MN,US HOUSE DISTRICT MN 008,Open,Won,1561854.17
"HAGEDORN, JAMES",REPUBLICAN,MN,US HOUSE DISTRICT MN 001,Open,Won,1363411.06
"TROOIEN, JERRY",INDEPENDENT,MN,US SENATE DISTRICT MN SW-CLASS II,Open,Default Winner,1343374.76
"PETERSON, COLLIN C",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 007,Incumbent,Won,1237980.14
"MURPHY, ERIN & MAYE-QUADE, ERIN",DEMOCRATIC-FARMER-LABOR,MN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost,1080169.17
"MCCOLLUM, BETTY",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 004,Incumbent,Won,859274.18
"SWANSON, LORI & NOLAN, RICK",DEMOCRATIC-FARMER-LABOR,MN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost,840607.27
"JOHNSON, JEFF & BERGSTROM, DONNA",REPUBLICAN,MN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost,576014.63
"NELSON, CARLA JEAN",REPUBLICAN,MN,US HOUSE DISTRICT MN 001,Open,Lost,498364.12
"NEWBERGER, JAMES WALLACE",REPUBLICAN,MN,US SENATE DISTRICT MN SW-CLASS I,Challenger,Lost,208179.14
"HUGHES, DAVID RUSSELL",REPUBLICAN,MN,US HOUSE DISTRICT MN 007,Challenger,Lost,203771.02
"SIMON, STEVE",DEMOCRATIC-FARMER-LABOR,MN,SECRETARY OF STATE,Incumbent,Won,177069.00
"LIEBLING, TINA",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 026A,Incumbent,Won,115698.14
