Candidate,Party,State,Office,Incumbency,Result,Total Money
"WARREN, ELIZABETH A",DEMOCRATIC,MA,US SENATE DISTRICT MA SW-CLASS I,Incumbent,Won,32230682.29
"BAKER, CHARLES D & POLITO, KARYN E",REPUBLICAN,MA,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won,30874409.75
"KINGSTON, JOHN",REPUBLICAN,MA,US SENATE DISTRICT MA SW-CLASS I,Open,Lost,6189399.12
"AYYADURAI, SHIVA",INDEPENDENT,MA,US SENATE DISTRICT MA SW-CLASS I,Challenger,Lost,4928781.44
"KENNEDY III, JOSEPH P",DEMOCRATIC,MA,US HOUSE DISTRICT MA 004,Incumbent,Won,4362971.09
"HEALEY, MAURA T",DEMOCRATIC,MA,ATTORNEY GENERAL,Incumbent,Won,3688380.94
"NEAL, RICHARD E",DEMOCRATIC,MA,US HOUSE DISTRICT MA 001,Incumbent,Won,3460058.52
"KOH, DANIEL ARRIGG",DEMOCRATIC,MA,US HOUSE DISTRICT MA 003,Open,Lost,3050482.51
"GONZALEZ, JAY & PALFREY, QUENTIN",DEMOCRATIC,MA,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost,2696945.92
"MOULTON, SETH W",DEMOCRATIC,MA,US HOUSE DISTRICT MA 006,Incumbent,Won,2494647.27
"TRAHAN, LORI",DEMOCRATIC,MA,US HOUSE DISTRICT MA 003,Open,Won,2409671.33
"GIFFORD, RUFUS",DEMOCRATIC,MA,US HOUSE DISTRICT MA 003,Open,Lost,2325552.46
"DIEHL, GEOFF",REPUBLICAN,MA,US SENATE DISTRICT MA SW-CLASS I,Challenger,Lost,1976514.48
"CAPUANO, MICHAEL E",DEMOCRATIC,MA,US HOUSE DISTRICT MA 007,Incumbent,Lost,1770349.76
"LINDSTROM, BETH",REPUBLICAN,MA,US SENATE DISTRICT MA SW-CLASS I,Open,Lost,1450528.34
"PRESSLEY, AYANNA S",DEMOCRATIC,MA,US HOUSE DISTRICT MA 007,Open,Won,1437526.04
"GOLDBERG, DEBORAH B",DEMOCRATIC,MA,TREASURER,Incumbent,Won,1387782.18
"CLARK, KATHERINE M",DEMOCRATIC,MA,US HOUSE DISTRICT MA 005,Incumbent,Won,1216504.16
"KEATING, WILLIAM RICHARD",DEMOCRATIC,MA,US HOUSE DISTRICT MA 009,Incumbent,Won,1212640.82
"MCGOVERN, JAMES P",DEMOCRATIC,MA,US HOUSE DISTRICT MA 002,Incumbent,Won,1158710.12
"GALVIN, WILLIAM F",DEMOCRATIC,MA,SECRETARY OF STATE,Incumbent,Won,1107476.17
"DELEO, ROBERT A",DEMOCRATIC,MA,HOUSE DISTRICT NINETEENTH SUFFOLK,Incumbent,Default Winner,960959.78
"GREEN, RICK",REPUBLICAN,MA,US HOUSE DISTRICT MA 003,Open,Lost,943552.92
"LITALIEN, BARBARA",DEMOCRATIC,MA,US HOUSE DISTRICT MA 003,Open,Lost,863860.72
"TEDESCHI, PETER D",REPUBLICAN,MA,US HOUSE DISTRICT MA 009,Challenger,Lost,848703.52
"LYNCH, STEPHEN F",DEMOCRATIC,MA,US HOUSE DISTRICT MA 008,Incumbent,Won,841010.73
"ZAKIM, JOSH",DEMOCRATIC,MA,SECRETARY OF STATE,Challenger,Lost,666241.63
"MASSIE, ROBERT K",DEMOCRATIC,MA,GOVERNOR,Open,Lost,642203.70
"DAS, ABHIJIT BEEJ",DEMOCRATIC,MA,US HOUSE DISTRICT MA 003,Open,Lost,590431.74
"COLLINS, NICK",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK,Incumbent,Default Winner,437675.04
"MATIAS, JUANA B",DEMOCRATIC,MA,US HOUSE DISTRICT MA 003,Open,Lost,410588.61
"SPILKA, KAREN E",DEMOCRATIC,MA,SENATE DISTRICT SECOND MIDDLESEX AND NORFOLK,Incumbent,Default Winner,408319.84
"SANCHEZ, JEFFREY",DEMOCRATIC,MA,HOUSE DISTRICT FIFTEENTH SUFFOLK,Incumbent,Lost,408259.11
"FINEGOLD, BARRY R",DEMOCRATIC,MA,SENATE DISTRICT SECOND ESSEX AND MIDDLESEX,Open,Won,406526.00
"BUMP, SUZANNE M",DEMOCRATIC,MA,AUDITOR,Incumbent,Won,387345.53
"CYR, JULIAN ANDRE",DEMOCRATIC,MA,SENATE DISTRICT CAPE AND ISLANDS,Incumbent,Won,318982.26
"BRADY, HELEN",REPUBLICAN,MA,AUDITOR,Challenger,Lost,310282.94
"LESSER, ERIC PHILIP",DEMOCRATIC,MA,SENATE DISTRICT FIRST HAMPDEN AND HAMPSHIRE,Incumbent,Default Winner,287980.69
"MICHLEWITZ, AARON",DEMOCRATIC,MA,HOUSE DISTRICT THIRD SUFFOLK,Incumbent,Default Winner,265217.17
"SCHNEIDER, JOSEPH S",REPUBLICAN,MA,US HOUSE DISTRICT MA 006,Challenger,Lost,259421.30
"BONCORE, JOSEPH A",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK AND MIDDLESEX,Incumbent,Default Winner,245142.22
"CARTER, NICHOLAS B (NICK)",DEMOCRATIC,MA,EXECUTIVE COUNCILOR DISTRICT 003,Challenger,Lost,232452.50
"MARIANO, RONALD",DEMOCRATIC,MA,HOUSE DISTRICT THIRD NORFOLK,Incumbent,Won,231537.00
"RODRIGUES, MICHAEL J",DEMOCRATIC,MA,SENATE DISTRICT FIRST BRISTOL AND PLYMOUTH,Incumbent,Default Winner,220934.72
"TINGLE, JIMMY",DEMOCRATIC,MA,LIEUTENANT GOVERNOR,Open,Lost,191617.22
"MADARO, ADRIAN C",DEMOCRATIC,MA,HOUSE DISTRICT FIRST SUFFOLK,Incumbent,Default Winner,191010.39
"MORAN, MICHAEL J",DEMOCRATIC,MA,HOUSE DISTRICT EIGHTEENTH SUFFOLK,Incumbent,Default Winner,188291.47
"BUSSE, MARGARET WOOLLEY",REPUBLICAN,MA,SENATE DISTRICT MIDDLESEX AND WORCESTER,Challenger,Lost,188284.10
"ELDRIDGE, JAMES B",DEMOCRATIC,MA,SENATE DISTRICT MIDDLESEX AND WORCESTER,Incumbent,Won,187692.97
"NGUYEN, TRAM T",DEMOCRATIC,MA,HOUSE DISTRICT EIGHTEENTH ESSEX,Challenger,Won,177098.32
"WU, BRIANNA",DEMOCRATIC,MA,US HOUSE DISTRICT MA 008,Challenger,Lost,176203.04
"DIDOMENICO, SALVATORE N",DEMOCRATIC,MA,SENATE DISTRICT MIDDLESEX & SUFFOLK,Incumbent,Default Winner,171920.85
"FATTMAN, RYAN C",REPUBLICAN,MA,SENATE DISTRICT WORCESTER AND NORFOLK,Incumbent,Won,161407.02
"DIZOGLIO, DIANA",DEMOCRATIC,MA,SENATE DISTRICT FIRST ESSEX,Open,Won,151731.67
"CHANDLER, ALEXANDRA E",DEMOCRATIC,MA,US HOUSE DISTRICT MA 003,Open,Lost,150670.00
"CHANDLER, HARRIETTE L",DEMOCRATIC,MA,SENATE DISTRICT FIRST WORCESTER,Incumbent,Default Winner,148098.16
"GARLICK, DENISE C",DEMOCRATIC,MA,HOUSE DISTRICT THIRTEENTH NORFOLK,Incumbent,Default Winner,145893.23
"AMATUL-WADUD, TAHIRAH",DEMOCRATIC,MA,US HOUSE DISTRICT MA 001,Challenger,Lost,143381.41
"ELUGARDO, NIKA",DEMOCRATIC,MA,HOUSE DISTRICT FIFTEENTH SUFFOLK,Open,Default Winner,142992.00
"MOORE, MICHAEL O",DEMOCRATIC,MA,SENATE DISTRICT SECOND WORCESTER,Incumbent,Default Winner,142079.41
"GOLDEN JR, THOMAS A",DEMOCRATIC,MA,HOUSE DISTRICT SIXTEENTH MIDDLESEX,Incumbent,Default Winner,141720.00
"LIVELY, SCOTT DOUGLAS",REPUBLICAN,MA,GOVERNOR,Challenger,Lost,141686.20
"CHAN, TACKEY",DEMOCRATIC,MA,HOUSE DISTRICT SECOND NORFOLK,Incumbent,Won,139886.00
"LEWIS, JASON M",DEMOCRATIC,MA,SENATE DISTRICT FIFTH MIDDLESEX,Incumbent,Won,138400.00
"MCMAHON III, JAMES R",REPUBLICAN,MA,ATTORNEY GENERAL,Challenger,Lost,137268.39
"ORRALL, KEIKO M",REPUBLICAN,MA,TREASURER,Challenger,Lost,133301.23
"DONATO, PAUL J",DEMOCRATIC,MA,HOUSE DISTRICT THIRTY-FIFTH MIDDLESEX,Incumbent,Default Winner,131043.63
"LYONS JR, JAMES J",REPUBLICAN,MA,HOUSE DISTRICT EIGHTEENTH ESSEX,Incumbent,Lost,130758.22
"WELCH, JAMES T",DEMOCRATIC,MA,SENATE DISTRICT HAMPDEN,Incumbent,Default Winner,130586.45
"PACHECO, MARC RICHARD",DEMOCRATIC,MA,SENATE DISTRICT FIRST PLYMOUTH AND BRISTOL,Incumbent,Default Winner,130390.96
"OCONNOR, PATRICK MICHAEL",REPUBLICAN,MA,SENATE DISTRICT PLYMOUTH AND NORFOLK,Incumbent,Won,129162.05
"RAUSCH, REBECCA L",DEMOCRATIC,MA,"SENATE DISTRICT NORFOLK, BRISTOL AND MIDDLESEX",Challenger,Won,127895.12
"COMERFORD, JO",DEMOCRATIC,MA,"SENATE DISTRICT HAMPSHIRE, FRANKLIN AND WORCESTER",Open,Default Winner,122712.51
"CICCOLO, MICHELLE",DEMOCRATIC,MA,HOUSE DISTRICT FIFTEENTH MIDDLESEX,Open,Default Winner,121713.00
"DEMACEDO, VIRIATO MANUEL (VINNY)",REPUBLICAN,MA,SENATE DISTRICT PLYMOUTH AND BARNSTABLE,Incumbent,Won,115584.62
"CROCKER JR, WILLIAM L",REPUBLICAN,MA,HOUSE DISTRICT SECOND BARNSTABLE,Incumbent,Won,115389.69
"TARR, BRUCE",REPUBLICAN,MA,SENATE DISTRICT FIRST ESSEX AND MIDDLESEX,Incumbent,Default Winner,112955.37
"WAGNER, JOSEPH F",DEMOCRATIC,MA,HOUSE DISTRICT EIGHTH HAMPDEN,Incumbent,Default Winner,109960.36
"CRIGHTON, BRENDAN P",DEMOCRATIC,MA,SENATE DISTRICT THIRD ESSEX,Incumbent,Won,109342.97
"CRONIN, CLAIRE D",DEMOCRATIC,MA,HOUSE DISTRICT ELEVENTH PLYMOUTH,Incumbent,Default Winner,109073.05
"HINDS, ADAM G",DEMOCRATIC,MA,"SENATE DISTRICT BERKSHIRE, HAMPSHIRE, FRANKLIN AND HAMPDEN",Incumbent,Default Winner,106392.59
"CULLINANE, DAN",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH SUFFOLK,Incumbent,Default Winner,106079.31
"CUSACK, PAUL J",DEMOCRATIC,MA,HOUSE DISTRICT SECOND BARNSTABLE,Challenger,Lost,103388.50
"NANGLE, DAVID",DEMOCRATIC,MA,HOUSE DISTRICT SEVENTEENTH MIDDLESEX,Incumbent,Default Winner,102734.18
"KELCOURSE, JAMES",REPUBLICAN,MA,HOUSE DISTRICT FIRST ESSEX,Incumbent,Won,102114.04
"KEARNEY, PATRICK JOSEPH",DEMOCRATIC,MA,HOUSE DISTRICT FOURTH PLYMOUTH,Open,Won,101860.00
"TRAN, DEAN A",REPUBLICAN,MA,SENATE DISTRICT WORCESTER AND MIDDLESEX,Incumbent,Won,101266.08
"JONES JR, BRADLEY H",REPUBLICAN,MA,HOUSE DISTRICT TWENTIETH MIDDLESEX,Incumbent,Default Winner,100921.74
"TIMILTY, WALTER F",DEMOCRATIC,MA,"SENATE DISTRICT NORFOLK, BRISTOL AND PLYMOUTH",Incumbent,Default Winner,100683.35
"FEENEY, PAUL R",DEMOCRATIC,MA,SENATE DISTRICT BRISTOL AND NORFOLK,Incumbent,Won,100375.00
"DRINKWATER, JOHN",DEMOCRATIC,MA,SENATE DISTRICT FIRST MIDDLESEX,Open,Lost,99031.77
"BROWNSBERGER, WILLIAM N",DEMOCRATIC,MA,SENATE DISTRICT SECOND SUFFOLK AND MIDDLESEX,Incumbent,Default Winner,98964.10
"MCMURTRY, PAUL",DEMOCRATIC,MA,HOUSE DISTRICT ELEVENTH NORFOLK,Incumbent,Won,98493.28
"FLORES, JOHN G",REPUBLICAN,MA,SENATE DISTRICT CAPE AND ISLANDS,Challenger,Lost,97336.50
"KANE, HANNAH E",REPUBLICAN,MA,HOUSE DISTRICT ELEVENTH WORCESTER,Incumbent,Default Winner,95724.38
"ARCIERO, JAMES",DEMOCRATIC,MA,HOUSE DISTRICT SECOND MIDDLESEX,Incumbent,Won,95258.00
"GUSTAVSON, ALLISON M",DEMOCRATIC,MA,HOUSE DISTRICT FOURTH ESSEX,Challenger,Lost,92852.14
"FIOLA, CAROLE A",DEMOCRATIC,MA,HOUSE DISTRICT SIXTH BRISTOL,Incumbent,Won,92291.36
"BARRETT, MICHAEL J",DEMOCRATIC,MA,SENATE DISTRICT THIRD MIDDLESEX,Incumbent,Default Winner,91002.45
"BIELE, DAVID M",DEMOCRATIC,MA,HOUSE DISTRICT FOURTH SUFFOLK,Open,Default Winner,90193.18
"HONAN, KEVIN G",DEMOCRATIC,MA,HOUSE DISTRICT SEVENTEENTH SUFFOLK,Incumbent,Default Winner,89210.00
"PUPPOLO JR, ANGELO J",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH HAMPDEN,Incumbent,Won,88536.39
"IANNELLA JR, CHRISTOPHER",DEMOCRATIC,MA,EXECUTIVE COUNCILOR DISTRICT 004,Incumbent,Won,88302.04
"SHORES, DANIEL L",REPUBLICAN,MA,ATTORNEY GENERAL,Open,Lost,88251.52
"DECKER, MARJORIE C",DEMOCRATIC,MA,HOUSE DISTRICT TWENTY-FIFTH MIDDLESEX,Incumbent,Default Winner,88240.00
"HOGAN, KATE",DEMOCRATIC,MA,HOUSE DISTRICT THIRD MIDDLESEX,Incumbent,Default Winner,87084.39
"HUNT, DANIEL J",DEMOCRATIC,MA,HOUSE DISTRICT THIRTEENTH SUFFOLK,Incumbent,Default Winner,86927.03
"CUSACK, MARK JAMES",DEMOCRATIC,MA,HOUSE DISTRICT FIFTH NORFOLK,Incumbent,Default Winner,86605.00
"FERREIRA, JOSEPH C",DEMOCRATIC,MA,EXECUTIVE COUNCILOR DISTRICT 001,Incumbent,Won,86460.00
"VOEHL, CHRISTOPHER L",DEMOCRATIC,MA,US HOUSE DISTRICT MA 008,Challenger,Lost,86269.25
"NAUGHTON JR, HAROLD P",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH WORCESTER,Incumbent,Won,86236.66
"WHELAN, TIMOTHY R",REPUBLICAN,MA,HOUSE DISTRICT FIRST BARNSTABLE,Incumbent,Won,85052.47
"DAY, MICHAEL S",DEMOCRATIC,MA,HOUSE DISTRICT THIRTY-FIRST MIDDLESEX,Incumbent,Won,83743.22
"RYAN, DANIEL JOSEPH",DEMOCRATIC,MA,HOUSE DISTRICT SECOND SUFFOLK,Incumbent,Default Winner,83544.00
"ECKERT, CHRISTINA",DEMOCRATIC,MA,HOUSE DISTRICT SECOND ESSEX,Challenger,Lost,83293.45
"LOVELY, JOAN B",DEMOCRATIC,MA,SENATE DISTRICT SECOND ESSEX,Incumbent,Default Winner,81428.80
"CONNOLLY, MIKE",DEMOCRATIC,MA,HOUSE DISTRICT TWENTY-SIXTH MIDDLESEX,Incumbent,Default Winner,81094.60
"MALONE, BOPHA",DEMOCRATIC,MA,US HOUSE DISTRICT MA 003,Open,Lost,78544.09
"OCONNELL, SHAUNNA L",REPUBLICAN,MA,HOUSE DISTRICT THIRD BRISTOL,Incumbent,Won,77768.58
"CAPANO, PETE",DEMOCRATIC,MA,HOUSE DISTRICT ELEVENTH ESSEX,Open,Default Winner,77687.45
