office,candidate,party,state,incumbency,result,total money,district
State Senator,Kevin Cavanaugh,DEM,NH,Open,Won-General,131716.67,16
State Senator,David Richard Boutin,REP,NH,Open,Lost-General,69145.0,16
State Representative,Kari Lerner,DEM,NH,Open,Won-General,10188.09,4
State Representative,Matthew Plache,REP,NH,Open,Lost-General,7281.66,6
State Representative,Brian Sullivan,DEM,NH,Open,Won-General,6880.25,1
State Representative,Kris Shultz,DEM,NH,Open,Won-General,6866.0,18
State Representative,James Headd,REP,NH,Open,Lost-General,6347.75,4
State Representative,Edith Desmarais,DEM,NH,Open,Won-General,5905.0,6
State Representative,Mark McLean,REP,NH,Open,Won-General,5255.39,44
State Representative,Margaret Drye,REP,NH,Open,Lost-General,4485.0,1
State Representative,Josh Adjutant,DEM,NH,Open,Lost-General,2980.0,9
State Representative,Brian Shields,LIB,NH,Open,Lost-General,2008.53,13
State Representative,Albert Macarthur Jr.,REP,NH,Open,Lost-General,1681.21,15
State Representative,Casey Conley,DEM,NH,Open,Won-General,1567.0,13
State Representative,Vincent Paul Migliore,REP,NH,Open,Won-General,1508.95,9
State Representative,Erika Connors,DEM,NH,Open,Won-General,1430.0,15
State Representative,Charlie St Clair,DEM,NH,Open,Won-General,1276.76,9
State Representative,Steven Whalley,REP,NH,Open,Lost-General,700.0,9
State Representative,James Morin,DEM,NH,Open,Lost-General,675.0,44
State Representative,Michael Feeley,REP,NH,Open,Lost-General,550.0,18
State Senator,Jason Dubrow,LIB,NH,Open,Lost-General,0.0,16
State Representative,James Jarvis,LIB,NH,Open,Lost-General,0.0,4
State Representative,Guy John Eaton,REP,NH,Open,Lost-General,0.0,13
State Representative,John Babiarz,LIB,NH,Open,Lost-General,0.0,9
