office,candidate,party,state,incumbency,result,total money,district
Supreme Court-Open Seat,Sallie Updyke Mundy,REP,PA,Incumbent,Won-General,1685570.84,nan
Appellate Superior-Open Seat,Maria McLaughlin,DEM,PA,Challenger,Won-General,1111393.26,nan
Appellate Commonwealth-Open Seat,Christine Fizzano Cannon,REP,PA,Open,Won-General,1039122.73,nan
Appellate Commonwealth-Open Seat,Ellen Ceisler,DEM,PA,Open,Won-General,727641.35,nan
Appellate Commonwealth-Open Seat,Paul Lalley,REP,PA,Open,Lost-General,593281.21,nan
Supreme Court-Todd Seat,Debra Todd,DEM,PA,Incumbent,Won-Retention,491572.94,nan
Appellate Superior-Open Seat,Carolyn Nichols,DEM,PA,Challenger,Won-General,476709.7,nan
Appellate Superior-Open Seat,Deborah Anne Kunselman,DEM,PA,Challenger,Won-General,449960.0,nan
Appellate Superior-Open Seat,Geoffrey Moulton Jr.,DEM,PA,Incumbent,Lost-General,396971.82,nan
Appellate Superior-Open Seat,Emil Giordano,REP,PA,Challenger,Lost-General,371265.43,nan
Supreme Court-Open Seat,Dwayne Woodruff,DEM,PA,Challenger,Lost-General,297643.26,nan
Appellate Superior-Open Seat,Craig Stedman,REP,PA,Challenger,Lost-General,263036.78,nan
Appellate Superior-Open Seat,Wade Alan Kagarise,REP,PA,Challenger,Lost-General,233500.37,nan
Supreme Court-Saylor Seat,Thomas Saylor,REP,PA,Incumbent,Won-Retention,157825.0,nan
Appellate Superior-Open Seat,Mary Murray,REP,PA,Challenger,Won-General,149653.05,nan
State Representative,Cheri Honkala,GREEN WRITEIN,PA,Open,Lost-General,113086.8,197
State Representative,Emilio Agustin Vazquez,DEM,PA,Open,Won-General,78766.8,197
State Representative,Jeanne McNeill,DEM,PA,Open,Won-General,39825.27,133
State Representative,David Edgar Molony,REP,PA,Open,Lost-General,17657.83,133
State Representative,Lucinda Little,REP,PA,Open,Lost-General,17211.91,197
Appellate Superior-Open Seat,Jules Mermelstein,GRN,PA,Challenger,Lost-General,10341.74,nan
Appellate Commonwealth-Open Seat,Irene McLaughlin Clark,DEM,PA,Open,Lost-General,6283.05,nan
Appellate Superior-Shogan Seat,Jacqueline Shogan,REP,PA,Incumbent,Won-Retention,486.53,nan
State Representative,Samantha Dorney,LIB,PA,Open,Lost-General,0.0,133
