office,candidate,party,state,incumbency,result,total money,district
State Representative,Missy Warren McGee,IND,MS,Open,Won-General Runoff,110880.0,102
State Representative,Randy Easterling,IND,MS,Open,Lost-General Runoff,75250.0,54
State Representative,Kathryn Rehner,IND,MS,Open,Lost-General Runoff,68678.74,102
State Representative,Kevin Ford,IND,MS,Open,Won-General Runoff,43050.0,54
State Representative,Tavish Cordero Kelly,IND,MS,Open,Lost-Top Two Primary,31194.0,108
State Representative,Stacey Hobgood Wilkes,IND,MS,Open,Default Winner-General,23564.0,108
State Senator,Neil Whaley,IND,MS,Open,Won-General Runoff,18750.0,10
State Representative,Casey Mercier,IND,MS,Open,Lost-General,16145.0,102
State Representative,Joe Bonelli,IND,MS,Open,Lost-General,11698.0,54
State Senator,Sharon Gipson,IND,MS,Open,Lost-General Runoff,9421.47,10
State Representative,Cheikh Taylor,IND,MS,Open,Won-General,6670.0,38
State Representative,Lisa Wynn,IND,MS,Open,Lost-General,5210.0,38
State Representative,Cory Ferraez,IND,MS,Open,Lost-General,4812.37,102
State Representative,Jerry Frazier,IND,MS,Open,Lost-Top Two Primary,3650.81,108
State Senator,Michael Cathey,IND,MS,Open,Lost-General,1250.0,10
State Representative,Narissa Dawn Bradford,IND,MS,Open,Lost-General,920.0,38
State Senator,Lennell Luke) Lucas,IND,MS,Open,Lost-General,450.0,10
State Senator,Ray Minor,IND,MS,Open,Lost-General,300.0,10
State Senator,Dan Carr,IND,MS,Open,Lost-General,0.0,49
State Senator,Joel Carter,IND,MS,Open,Won-General,0.0,49
State Senator,Ron Meyers,IND,MS,Open,Lost-General,0.0,49
