office,candidate,party,state,incumbency,result,total money,district
State Senator,Michael Brooks-Jimenez,DEM,OK,Open,Won-General,207317.63,44
State Senator,Paul Rosino,REP,OK,Open,Won-General,147634.44,45
State Representative,Zack Taylor,REP,OK,Open,Won-General,106957.5,28
State Representative,Darin Chambers,REP,OK,Open,Lost-General,88354.34,46
State Senator,Brian Ohara,REP,OK,Open,Lost-General,83019.08,37
State Representative,Jacob Rosecrants,DEM,OK,Open,Won-General,80222.67,46
State Senator,Steven Vincent,DEM,OK,Open,Lost-General,57424.86,45
State Representative,Ross Ford,REP,OK,Open,Won-General,57186.99,76
State Senator,Allison Ikley-Freeman,DEM,OK,Open,Won-General,47879.0,37
State Senator,Joe Griffin,REP,OK,Open,Lost-General,42568.1,44
State Representative,Tressa Nunley,REP,OK,Open,Lost-General,41286.71,75
State Representative,Steve Barnes,DEM,OK,Open,Lost-General,33110.06,28
State Representative,Karen Gaddis,DEM,OK,Open,Won-General,32557.23,75
State Representative,Chris Vanlandingham,DEM,OK,Open,Lost-General,1726.23,76
State Representative,Cody Presley,LIB,OK,Open,Lost-General,0.0,28
