office,candidate,party,state,incumbency,result,total money,district
State Senator,Douglas McCrory,DEM,CT,Open,Won-General,90005.55,2
State Senator,Greg Cava,DEM,CT,Open,Lost-General,87852.68,32
State Senator,Eric Berthel,REP,CT,Open,Won-General,84845.39,32
State Senator,Michael McDonald,REP,CT,Open,Lost-General,84085.54,2
State Representative,Joshua Malik Hall,WORKING FAMILIES,CT,Open,Won-General,28493.59,7
State Representative,Edward Granfield,REP,CT,Open,Lost-General,25895.0,115
State Representative,Dorinda Keenan Borer,DEM,CT,Open,Won-General,25307.54,115
State Representative,Joe Polletta,REP,CT,Open,Won-General,25187.5,68
State Representative,Kenneth Green,PETITIONING CANDIDATE,CT,Open,Lost-General,5985.0,7
State Representative,Louis Esposito Jr.,DEM,CT,Open,Lost-General,4773.0,68
State Representative,Rickey Pinckney Sr.,DEM,CT,Open,Lost-General,4545.0,7
State Senator,Daniel Lynch,PETITIONING CANDIDATE,CT,Open,Lost-General,4400.0,32
