office,candidate,party,state,incumbency,result,total money,district
State Representative,Phil Miller,DEM,IA,Open,Won-General,243714.92,82
State Representative,Travis Harris,REP,IA,Open,Lost-General,192826.53,82
State Representative,Monica Kurth,DEM,IA,Open,Won-General,71868.89,89
State Senator,James Carlin,REP,IA,Open,Won-General,35377.86,3
State Representative,Jon Jacobsen,REP,IA,Open,Won-General,31878.35,22
State Senator,Todd Wendt,DEM,IA,Open,Lost-General,20363.03,3
State Representative,Carol Forristall,IND,IA,Open,Lost-General,10225.0,22
State Representative,Michael Gonzales,REP,IA,Open,Lost-General,8005.53,89
State Representative,Bryan Jack Holder,LIB,IA,Open,Lost-General,0.0,22
State Representative,Joshua Miller,LIB,IA,Open,Lost-General,0.0,82
State Representative,Edward Hee III,CON,IA,Open,Lost-General,0.0,82
