,State,Year,Position,District,Candidate,Party,Actual Vote Share
0,WY,2018,U.S. Representative,1,Elizabeth Lynne Cheney,REP,
1,WY,2018,U.S. Representative,1,Gregory Eugene Hunter,DEM,
2,WY,2018,U.S. Representative,1,Richard Brubaker,LIB,
