,State,Year,Position,District,Candidate,Party,Actual Vote Share
0,NM,2018,U.S. Representative,1,Debra Haaland,DEM,
1,NM,2018,U.S. Representative,1,Janice Arnold-Jones,REP,
2,NM,2018,U.S. Representative,1,Lloyd Princeton,LIB,
3,NM,2018,U.S. Representative,2,Xochitl Torres Small,DEM,
4,NM,2018,U.S. Representative,2,Stella Yvette Herrell,REP,
5,NM,2018,U.S. Representative,3,Ben Ray Lujan,DEM,
6,NM,2018,U.S. Representative,3,Christopher Manning,LIB,
7,NM,2018,U.S. Representative,3,Jerald Steve McFall,REP,
