Candidate,Party,State,Office,Incumbency,Result,Total Money
"JINDAL, BOBBY",REPUBLICAN,LA,GOVERNOR,Open,Won-General,13657918.47
"GEORGES, JOHN D",OTHER,LA,GOVERNOR,Open,Lost-General,12639572.53
"BOASSO, WALTER J",DEMOCRATIC,LA,GOVERNOR,Open,Lost-General,7062637.14
"LANDRIEU, MITCHELL J",DEMOCRATIC,LA,LIEUTENANT GOVERNOR,Incumbent,Won-General,5141478.11
"DONELON, JIM",REPUBLICAN,LA,INSURANCE COMMISSIONER,Incumbent,Won-General,2021734.28
"CALDWELL, JAMES D (BUDDY)",DEMOCRATIC,LA,ATTORNEY GENERAL,Open,Won-General,1886116.78
"CAMPBELL II, FOSTER LONNIE",DEMOCRATIC,LA,GOVERNOR,Open,Lost-General,1661228.83
"KENNEDY, JOHN NEELY",REPUBLICAN,LA,TREASURER,Incumbent,Won-General,1468768.90
"DARDENNE, JAY",REPUBLICAN,LA,SECRETARY OF STATE,Incumbent,Won-General,1364470.38
"QUINN, JULIE",REPUBLICAN,LA,SENATE DISTRICT 006,Incumbent,Won-General,1361293.45
"CARTER, WAYNE",REPUBLICAN,LA,AGRICULTURE COMMISSIONER,Challenger,Lost-Top Two Primary,1336825.00
"STRAIN, MICHAEL G (MIKE)",REPUBLICAN,LA,AGRICULTURE COMMISSIONER,Open,Won-General,1293803.93
"FOTI JR, CHARLES C",DEMOCRATIC,LA,ATTORNEY GENERAL,Incumbent,Lost-Top Two Primary,1255063.53
"ODOM, BOB",DEMOCRATIC,LA,AGRICULTURE COMMISSIONER,Incumbent,Withdrew-General,972074.16
"DONAHUE JR, JACK",REPUBLICAN,LA,SENATE DISTRICT 011,Open,Won-General,871251.30
"CAIN, JAMES DAVID",REPUBLICAN,LA,HOUSE DISTRICT 032,Open,Lost-General,760479.22
"ALEXANDER, ROYAL",REPUBLICAN,LA,ATTORNEY GENERAL,Open,Lost-General,746384.56
"HEITMEIER, DAVID R",DEMOCRATIC,LA,SENATE DISTRICT 007,Open,Won-General,722935.43
