Candidate,Party,State,Office,Incumbency,Result,Total Money
"BARBOUR, HALEY R",REPUBLICAN,MS,GOVERNOR,Incumbent,Won-General,14075831.61
"EAVES JR, JOHN ARTHUR",DEMOCRATIC,MS,GOVERNOR,Challenger,Lost-General,4276080.54
"BRYANT, PHIL",REPUBLICAN,MS,LIEUTENANT GOVERNOR,Open,Won-General,2953019.47
"HOOD, JIM",DEMOCRATIC,MS,ATTORNEY GENERAL,Incumbent,Won-General,1917980.98
"HOPKINS, AL",REPUBLICAN,MS,ATTORNEY GENERAL,Challenger,Lost-General,1666826.23
"FRANKS JR, JAMES R (JAMIE)",DEMOCRATIC,MS,LIEUTENANT GOVERNOR,Open,Lost-General,1264160.13
"HOSEMANN, DELBERT",REPUBLICAN,MS,SECRETARY OF STATE,Open,Won-General,1023290.05
"REEVES, TATE",REPUBLICAN,MS,TREASURER,Incumbent,Won-General,944673.44
"CHANEY, MIKE",REPUBLICAN,MS,INSURANCE COMMISSIONER,Open,Won-General,736050.14
"ANDERSON, GARY",DEMOCRATIC,MS,INSURANCE COMMISSIONER,Open,Lost-General,696184.55
"SPELL JR, LESTER J",REPUBLICAN,MS,AGRICULTURE COMMISSIONER,Incumbent,Won-General,595672.00
"WARNOCK JR, RUDOLPH (RUDY)",DEMOCRATIC,MS,TRANSPORTATION COMMISSIONER DISTRICT CENTRAL,Challenger,Lost-General,561785.00
"PICKERING, STACEY E",REPUBLICAN,MS,AUDITOR,Open,Won-General,465717.00
"BROWN, WAYNE",DEMOCRATIC,MS,TRANSPORTATION COMMISSIONER DISTRICT SOUTHERN,Incumbent,Won-General,414497.89
"BENEFIELD, LARRY",REPUBLICAN,MS,TRANSPORTATION COMMISSIONER DISTRICT SOUTHERN,Challenger,Lost-General,402699.96
"HALL, DICK",REPUBLICAN,MS,TRANSPORTATION COMMISSIONER DISTRICT CENTRAL,Incumbent,Won-General,386977.83
"FLOWERS, MERLE",REPUBLICAN,MS,SENATE DISTRICT 019,Incumbent,Won-General,341382.43
"BARBOUR, CHARLES",REPUBLICAN,MS,PUBLIC SERVICE COMMISSIONER DISTRICT CENTRAL,Open,Lost-General,314960.69
"PRESLEY, BRANDON E",DEMOCRATIC,MS,PUBLIC SERVICE COMMISSIONER DISTRICT NORTHERN,Open,Won-General,302585.00
"METTETAL, NOLAN",DEMOCRATIC,MS,SENATE DISTRICT 010,Incumbent,Won-General,276187.25
"HEWES, BILLY",REPUBLICAN,MS,SENATE DISTRICT 049,Incumbent,Won-General,250795.00
"REEVES, JOHN",REPUBLICAN,MS,HOUSE DISTRICT 071,Open,Lost-General,244807.89
"BENTZ, LEONARD L",REPUBLICAN,MS,PUBLIC SERVICE COMMISSIONER DISTRICT SOUTHERN,Open,Won-General,237515.38
"NUNNELEE, ALAN",REPUBLICAN,MS,SENATE DISTRICT 006,Incumbent,Won-General,236049.00
"GORDON, JACK",DEMOCRATIC,MS,SENATE DISTRICT 008,Incumbent,Won-General,220350.00
