,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Mississippi,Attorney General,0,Jim Hood,DEM,2011,2015,3,No,Yes,Yes
1,Mississippi,Governor,0,Phil Bryant,REP,2011,2015,1,No,Yes,Yes
2,Mississippi,Lieutenant Governor,0,Tate Reeves,REP,2011,2015,1,No,Yes,Yes
3,Mississippi,Secretary Of State,0,Delbert Hosemann,REP,2011,2015,2,Yes,Yes,Yes
4,Mississippi,State Representative,1,Lester Carpenter,REP,2011,2015,2,No,Yes,Yes
5,Mississippi,State Representative,2,Nick Bain,DEM,2011,2015,1,No,Yes,Yes
6,Mississippi,State Representative,3,William Tracy Arnold,REP,2011,2015,1,No,Yes,Yes
7,Mississippi,State Representative,4,Joseph Steverson,DEM,2011,2015,1,No,Yes,Yes
8,Mississippi,State Representative,5,Kelvin Buck,DEM,2011,2015,3,Yes,Yes,Yes
9,Mississippi,State Representative,6,Eugene Forrest Hamilton,REP,2011,2015,3,No,Yes,Yes
10,Mississippi,State Representative,7,Wanda Jennings,REP,2011,2015,3,Yes,Yes,Yes
11,Mississippi,State Representative,8,John Lamar III,REP,2011,2015,1,Yes,Yes,Yes
12,Mississippi,State Representative,9,Clara Henderson Burnett,DEM,2011,2015,3,Yes,Yes,Yes
13,Mississippi,State Representative,10,Nolan Mettetal,REP,2011,2015,1,No,Yes,Yes
14,Mississippi,State Representative,11,Joe Gardner,DEM,2011,2015,2,Yes,Yes,Yes
15,Mississippi,State Representative,12,Brad Mayo,REP,2011,2015,1,No,Yes,Yes
16,Mississippi,State Representative,13,Steve Massengill,REP,2011,2015,1,No,Yes,Yes
17,Mississippi,State Representative,14,Margaret Ellis Rogers,REP,2011,2015,3,Yes,Yes,Yes
18,Mississippi,State Representative,15,Mac Huddleston,REP,2011,2015,2,No,Yes,Yes
19,Mississippi,State Representative,16,Steve Holland,DEM,2011,2015,3,No,Yes,Yes
20,Mississippi,State Representative,17,Brian Aldridge,REP,2011,2015,3,Yes,Yes,Yes
21,Mississippi,State Representative,18,Jerry Turner,REP,2011,2015,3,Yes,Yes,Yes
22,Mississippi,State Representative,19,Randy Boyd,REP,2011,2015,1,No,Yes,Yes
23,Mississippi,State Representative,20,Christopher Brown,REP,2011,2015,1,No,Yes,Yes
24,Mississippi,State Representative,21,Donnie Bell,DEM,2011,2015,2,No,Yes,Yes
25,Mississippi,State Representative,22,Preston Sullivan,DEM,2011,2015,3,Yes,Yes,Yes
26,Mississippi,State Representative,23,Charles Jim Beckett,REP,2011,2015,3,No,Yes,Yes
27,Mississippi,State Representative,24,Kevin Horan,DEM,2011,2015,1,No,Yes,Yes
28,Mississippi,State Representative,25,E Alday,REP,2011,2015,1,No,Yes,Yes
29,Mississippi,State Representative,26,Chuck Espy,DEM,2011,2015,3,Yes,Yes,Yes
30,Mississippi,State Representative,27,Ferr Smith,DEM,2011,2015,3,No,Yes,Yes
31,Mississippi,State Representative,28,Tommy Taylor,REP,2011,2015,1,No,Yes,Yes
32,Mississippi,State Representative,29,Linda Coleman,DEM,2011,2015,3,Yes,Yes,Yes
33,Mississippi,State Representative,30,Robert Huddleston,DEM,2011,2015,3,Yes,Yes,Yes
34,Mississippi,State Representative,31,Sara Richardson Thomas,DEM,2011,2015,3,Yes,Yes,Yes
35,Mississippi,State Representative,32,Willie James Perkins Sr.,DEM,2011,2015,3,No,Yes,Yes
36,Mississippi,State Representative,33,Thomas Reynolds,DEM,2011,2015,3,No,Yes,Yes
37,Mississippi,State Representative,34,Linda Whittington,DEM,2011,2015,2,Yes,Yes,Yes
38,Mississippi,State Representative,35,Joey Hood,REP,2011,2015,1,No,Yes,Yes
39,Mississippi,State Representative,36,David Gibbs,DEM,2011,2015,3,Yes,Yes,Yes
40,Mississippi,State Representative,37,Sean McGary,REP,2011,2015,3,Yes,Yes,Yes
41,Mississippi,State Representative,38,Tyrone Ellis,DEM,2011,2015,3,Yes,Yes,Yes
42,Mississippi,State Representative,39,Jeffrey Smith,REP,2011,2015,3,Yes,Yes,Yes
43,Mississippi,State Representative,40,Pat Nelson,REP,2011,2015,1,No,Yes,Yes
44,Mississippi,State Representative,41,Esther Harrison,DEM,2011,2015,3,Yes,Yes,Yes
45,Mississippi,State Representative,42,Reecy Dickson,DEM,2011,2015,3,No,Yes,Yes
46,Mississippi,State Representative,43,Michael Ted Evans,DEM,2011,2015,1,No,Yes,Yes
47,Mississippi,State Representative,44,Scott Bounds,DEM,2011,2015,3,Yes,Yes,Yes
48,Mississippi,State Representative,45,Bennett Malone,DEM,2011,2015,3,No,Yes,Yes
49,Mississippi,State Representative,46,Bobby Howell,REP,2011,2015,3,Yes,Yes,Yes
50,Mississippi,State Representative,47,Bryant Wandrick Clark,DEM,2011,2015,3,Yes,Yes,Yes
51,Mississippi,State Representative,48,Jason White,DEM,2011,2015,1,Yes,Yes,Yes
52,Mississippi,State Representative,49,Willie Bailey,DEM,2011,2015,3,Yes,Yes,Yes
53,Mississippi,State Representative,50,John Hines,DEM,2011,2015,3,Yes,Yes,Yes
54,Mississippi,State Representative,51,Rufus Straughter,DEM,2011,2015,3,Yes,Yes,Yes
55,Mississippi,State Representative,52,Tommy Woods,REP,2011,2015,3,Yes,Yes,Yes
56,Mississippi,State Representative,53,Bobby Moak,DEM,2011,2015,3,Yes,Yes,Yes
57,Mississippi,State Representative,54,Alex Monsour,REP,2011,2015,2,Yes,Yes,Yes
58,Mississippi,State Representative,55,George Flaggs Jr.,DEM,2011,2015,3,No,Yes,Yes
59,Mississippi,State Representative,56,Philip Gunn,REP,2011,2015,3,No,Yes,Yes
60,Mississippi,State Representative,57,Edward Blackmon Jr.,DEM,2011,2015,3,Yes,Yes,Yes
61,Mississippi,State Representative,58,Rita Martinson,REP,2011,2015,3,Yes,Yes,Yes
62,Mississippi,State Representative,59,Kevin McGee,REP,2011,2015,2,Yes,Yes,Yes
63,Mississippi,State Representative,60,John Moore,REP,2011,2015,3,Yes,Yes,Yes
64,Mississippi,State Representative,61,Ray Rogers,REP,2011,2015,3,Yes,Yes,Yes
65,Mississippi,State Representative,62,Tom Weathersby,REP,2011,2015,3,Yes,Yes,Yes
66,Mississippi,State Representative,63,Deborah Butler Dixon,DEM,2011,2015,1,Yes,Yes,Yes
67,Mississippi,State Representative,64,William Denny Jr.,REP,2011,2015,3,No,Yes,Yes
68,Mississippi,State Representative,65,Mary Coleman,DEM,2011,2015,3,Yes,Yes,Yes
69,Mississippi,State Representative,66,Cecil Brown,DEM,2011,2015,3,Yes,Yes,Yes
70,Mississippi,State Representative,67,Earle Banks,DEM,2011,2015,3,Yes,Yes,Yes
