,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Utah,Attorney General,0,Mark Shurtleff,REP,2008,2012,0,No,Yes,Yes
1,Utah,Governor,0,Jon Huntsman Jr.,REP,2008,2012,0,No,Yes,Yes
2,Utah,Governor,0,Jon Huntsman Jr.,REP,2008,2012,0,No,Yes,Yes
3,Utah,State Representative,1,Ronda Rudd Menlove,REP,2010,2012,4,No,Yes,Yes
4,Utah,State Representative,2,Lee Perry,REP,2010,2012,1,No,Yes,Yes
5,Utah,State Representative,3,Jack Draxler,REP,2010,2012,3,Yes,Yes,Yes
6,Utah,State Representative,4,David Butterfield,REP,2010,2012,1,No,Yes,No
7,Utah,State Representative,5,Curt Webb,REP,2010,2012,2,No,Yes,Yes
8,Utah,State Representative,6,Brad Galvez,REP,2010,2012,1,No,Yes,No
9,Utah,State Representative,7,Ryan Wilcox,REP,2010,2012,2,No,Yes,No
10,Utah,State Representative,8,Gage Froerer,REP,2010,2012,3,No,Yes,No
11,Utah,State Representative,9,Jeremy Peterson,REP,2010,2012,1,No,Yes,No
12,Utah,State Representative,10,Dixon Pitcher,REP,2010,2012,1,No,Yes,No
13,Utah,State Representative,11,Brad Dee,REP,2010,2012,4,No,Yes,Yes
14,Utah,State Representative,12,Richard Greenwood,REP,2010,2012,2,No,Yes,Yes
15,Utah,State Representative,13,Paul Ray,REP,2010,2012,4,No,Yes,Yes
16,Utah,State Representative,14,Curtis Oda,REP,2010,2012,4,No,Yes,Yes
17,Utah,State Representative,15,Brad Wilson,REP,2010,2012,1,No,Yes,Yes
18,Utah,State Representative,16,Steve Handy,REP,2010,2012,1,No,Yes,Yes
19,Utah,State Representative,17,Julie Fisher,REP,2010,2012,4,No,Yes,Yes
20,Utah,State Representative,18,Roger Edward Barrus,REP,2010,2012,6,Yes,Yes,Yes
21,Utah,State Representative,19,Jim Nielson,REP,2010,2012,1,No,Yes,No
22,Utah,State Representative,20,Becky Edwards,REP,2010,2012,2,No,Yes,No
23,Utah,State Representative,21,Doug Sagers,REP,2010,2012,1,No,Yes,Yes
24,Utah,State Representative,22,Susan Duckworth,DEM,2010,2012,2,No,Yes,No
25,Utah,State Representative,23,Jen Seelig,DEM,2010,2012,3,No,Yes,Yes
26,Utah,State Representative,24,Rebecca Chavez-Houck,DEM,2010,2012,2,No,No,Yes
27,Utah,State Representative,25,Joel Briscoe,DEM,2010,2012,1,No,Yes,Yes
28,Utah,State Representative,26,David Litvack,DEM,2010,2012,5,No,Yes,No
