Candidate,Party,State,Office,Incumbency,Result,Total Money
"BROWN, KATE",DEMOCRATIC,OR,SECRETARY OF STATE,Open,Won-General,1183876.75
"KROGER, JOHN R",DEMOCRATIC,OR,ATTORNEY GENERAL,Open,Won-General,1044580.85
"WESTLUND II, BERNARD J (BEN)",DEMOCRATIC,OR,TREASURER,Open,Won-General,932236.08
"DANCER, RICK",REPUBLICAN,OR,SECRETARY OF STATE,Open,Lost-General,738142.51
"ALLEY, ALLEN HAMOUD",REPUBLICAN,OR,TREASURER,Open,Lost-General,722482.27
"FORSBERG, TOBY",DEMOCRATIC,OR,HOUSE DISTRICT 039,Open,Lost-General,609596.63
"HUNT, DAVE",DEMOCRATIC,OR,HOUSE DISTRICT 040,Incumbent,Won-General,599708.45
"STIEGLER, JUDITH F",DEMOCRATIC,OR,HOUSE DISTRICT 054,Challenger,Won-General,574636.03
"BURLEY, CHUCK",REPUBLICAN,OR,HOUSE DISTRICT 054,Incumbent,Lost-General,566971.90
"BARTON, BRENT",DEMOCRATIC,OR,HOUSE DISTRICT 051,Challenger,Won-General,546888.54
"MONNES ANDERSON, LAURIE",DEMOCRATIC,OR,SENATE DISTRICT 025,Incumbent,Won-General,545083.33
"EBERLE, MICHELE",DEMOCRATIC,OR,HOUSE DISTRICT 037,Challenger,Lost-General,540612.22
"KAHL, NICHOLAS A",DEMOCRATIC,OR,HOUSE DISTRICT 049,Open,Won-General,538542.72
"FLORES, LINDA",REPUBLICAN,OR,HOUSE DISTRICT 051,Incumbent,Lost-General,518908.84
"MATTHEWS, GREG",DEMOCRATIC,OR,HOUSE DISTRICT 050,Challenger,Won-General,510485.47
"HANNA, BRUCE",REPUBLICAN,OR,HOUSE DISTRICT 007,Incumbent,Won-General,495222.49
"VAN ORMAN, SUZANNE",DEMOCRATIC,OR,HOUSE DISTRICT 052,Open,Won-General,480219.75
"ADAMSON, JESSICA",DEMOCRATIC,OR,HOUSE DISTRICT 026,Open,Lost-General,472902.76
"FERRIOLI, TED",REPUBLICAN,OR,SENATE DISTRICT 030,Incumbent,Won-General,451103.09
"KENNEMER, BILL",REPUBLICAN,OR,HOUSE DISTRICT 039,Open,Won-General,419143.47
