Candidate,Party,State,Office,Incumbency,Result,Total Money
"ATKINS, JOE",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 039B,Incumbent,Won-General,146642.46
"ERHARDT, RON",INDEPENDENT,MN,HOUSE DISTRICT 041A,Incumbent,Lost-General,114569.00
"ANDERSON, PAUL H",NONPARTISAN,MN,SUPREME COURT-P ANDERSON SEAT,Incumbent,Won-General,90518.21
"DOWNEY, KEITH",REPUBLICAN,MN,HOUSE DISTRICT 041A,Challenger,Won-General,83280.55
"STAUNTON, KEVIN",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 041A,Challenger,Lost-General,76396.89
"ANDERSON KELLIHER, MARGARET",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 060A,Incumbent,Won-General,74506.51
"GILDEA, LORIE SKJERVEN",NONPARTISAN,MN,SUPREME COURT-GILDEA SEAT,Incumbent,Won-General,72522.28
"LENCZEWSKI, ANN",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 040B,Incumbent,Won-General,64191.02
"CORNISH, ANTHONY",REPUBLICAN,MN,HOUSE DISTRICT 024B,Incumbent,Won-General,62653.13
"SEIFERT, MARTY",REPUBLICAN,MN,HOUSE DISTRICT 021A,Incumbent,Won-General,60635.17
"DEAN, MATTHEW",REPUBLICAN,MN,HOUSE DISTRICT 052B,Incumbent,Won-General,60097.18
"BUNN, JULIE",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 056A,Incumbent,Won-General,58900.11
"ABELER, JIM",REPUBLICAN,MN,HOUSE DISTRICT 048B,Incumbent,Won-General,58164.10
"MCNAMARA, DENNIS",REPUBLICAN,MN,HOUSE DISTRICT 057B,Incumbent,Won-General,57068.70
"KNUTH, KATHERINE",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 050B,Incumbent,Won-General,56178.23
"ZELLERS, KURT",REPUBLICAN,MN,HOUSE DISTRICT 032B,Incumbent,Won-General,55044.71
"GAROFALO, PATRICK L",REPUBLICAN,MN,HOUSE DISTRICT 036B,Incumbent,Won-General,54789.24
"EKEN, BERNHARD KENT",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 002A,Incumbent,Won-General,54216.76
"DAVIDS, GREGORY M",REPUBLICAN,MN,HOUSE DISTRICT 031B,Challenger,Won-General,54152.61
"WESTROM, TORREY NORMAN",REPUBLICAN,MN,HOUSE DISTRICT 011A,Incumbent,Won-General,52988.86
"SWAILS, MARSHA",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 056B,Incumbent,Won-General,52788.09
"GREILING, MINDY",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 054A,Incumbent,Won-General,52362.98
"THISSEN, PAUL C",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 063A,Incumbent,Won-General,52029.98
"KALIN, JEREMY",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 017B,Incumbent,Won-General,51153.97
"RUKAVINA, THOMAS",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 005A,Incumbent,Won-General,51053.33
"WARD, JOHN",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 012A,Incumbent,Won-General,50407.48
"GOTTWALT, STEVE",REPUBLICAN,MN,HOUSE DISTRICT 015A,Incumbent,Won-General,49982.55
"WELTI, ANDY",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 030B,Incumbent,Won-General,49565.95
"DOTY, AL",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 012B,Incumbent,Won-General,48117.65
"MACK, TARA",REPUBLICAN,MN,HOUSE DISTRICT 037A,Challenger,Won-General,47364.37
"PEPPIN, JOYCE",REPUBLICAN,MN,HOUSE DISTRICT 032A,Incumbent,Won-General,47347.95
"BLY, DAVID H",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 025B,Incumbent,Won-General,47139.72
"BROD, LAURA",REPUBLICAN,MN,HOUSE DISTRICT 025A,Incumbent,Won-General,46949.22
"SERTICH, ANTHONY (TONY)",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 005B,Incumbent,Won-General,46249.56
"LOHMER, KATHY",REPUBLICAN,MN,HOUSE DISTRICT 056A,Challenger,Lost-General,46231.00
"LOON, JENIFER",REPUBLICAN,MN,HOUSE DISTRICT 042B,Open,Won-General,45802.00
"LIEBLING, TINA",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 030A,Incumbent,Won-General,45711.85
"GARDNER, PAUL",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 053A,Incumbent,Won-General,45507.38
"MORGAN, WILL",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 040A,Incumbent,Won-General,44749.55
"SEVERSON, DAN (DOC)",REPUBLICAN,MN,HOUSE DISTRICT 014A,Incumbent,Won-General,44355.30
"HORTMAN, MELISSA",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 047B,Incumbent,Won-General,44008.36
"HANSEN, RICK",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 039A,Incumbent,Won-General,43970.74
"MULLERY, JOE",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 058A,Incumbent,Won-General,43681.89
"SIMON, STEVE",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 044A,Incumbent,Won-General,43601.00
"JUHNKE, ALAN R",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 013B,Incumbent,Won-General,43598.08
"HOSCH, LAWRENCE",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 014B,Incumbent,Won-General,43505.35
"FAUST, TIM D",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 008B,Incumbent,Won-General,42997.71
"JACKSON, GAIL KULICK",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 016A,Challenger,Won-General,42497.92
"MURPHY, ERIN P",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 064A,Incumbent,Won-General,42321.96
"RUUD, MARIA NAOMI",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 042A,Incumbent,Won-General,42062.26
"BROWN, ROBIN K",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 027A,Incumbent,Won-General,42060.25
"SODERSTROM, JUDITH",REPUBLICAN,MN,HOUSE DISTRICT 008B,Challenger,Lost-General,41997.19
"DETTMER, BOB",REPUBLICAN,MN,HOUSE DISTRICT 052A,Incumbent,Won-General,41924.35
"SANDERS, TIM",REPUBLICAN,MN,HOUSE DISTRICT 051A,Open,Won-General,41880.52
"OBERMUELLER, MICHAEL",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 038B,Challenger,Won-General,41708.37
"SAILER, BRITA",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 002B,Incumbent,Won-General,41529.52
"DEMMER, RANDY",REPUBLICAN,MN,HOUSE DISTRICT 029A,Incumbent,Won-General,41073.14
"MADORE, SHELLEY J",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 037A,Incumbent,Lost-General,40983.88
"CHRISTOPHER, KATE",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 052B,Challenger,Lost-General,40945.31
"BREDECK, MIKE",REPUBLICAN,MN,HOUSE DISTRICT 020A,Open,Lost-General,40786.91
"HAMILTON, ROD",REPUBLICAN,MN,HOUSE DISTRICT 022B,Incumbent,Won-General,40731.80
"ERICKSON, SONDRA",REPUBLICAN,MN,HOUSE DISTRICT 016A,Incumbent,Lost-General,40663.92
"LILLESTOL, STEVEN",REPUBLICAN,MN,HOUSE DISTRICT 001A,Challenger,Lost-General,40603.97
"ANDERSON, DIANE",REPUBLICAN,MN,HOUSE DISTRICT 038A,Challenger,Lost-General,40569.18
"BRANSTAD, JOHN",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 024B,Challenger,Lost-General,40469.21
"MCFARLANE, CAROL",REPUBLICAN,MN,HOUSE DISTRICT 053B,Incumbent,Won-General,40325.66
"URDAHL, DEAN",REPUBLICAN,MN,HOUSE DISTRICT 018B,Incumbent,Won-General,40270.71
"OTREMBA, MARY ELLEN",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 011B,Incumbent,Won-General,40135.85
"GODFREY, JIM",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 017A,Challenger,Lost-General,39979.07
"PITZRICK, JERRY",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 042B,Open,Lost-General,39803.67
"ANDERSON, SARAH",REPUBLICAN,MN,HOUSE DISTRICT 043A,Incumbent,Won-General,39439.75
"BUTLER, TED",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 049A,Open,Lost-General,39382.73
"TSCHUMPER, KEN",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 031B,Incumbent,Lost-General,39352.61
"BENSON, JOHN",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 043B,Incumbent,Won-General,39261.04
