Candidate,Party,State,Office,Incumbency,Result,Total Money
"NIXON, JEREMIAH W (JAY)",DEMOCRATIC,MO,GOVERNOR,Open,Won-General,14978623.48
"HULSHOF, KENNY C",REPUBLICAN,MO,GOVERNOR,Open,Lost-General,8508256.09
"KOSTER, CHRISTOPHER A (CHRIS)",DEMOCRATIC,MO,ATTORNEY GENERAL,Open,Won-General,4663232.77
"KINDER, PETER",REPUBLICAN,MO,LIEUTENANT GOVERNOR,Incumbent,Won-General,3885371.09
"GIBBONS, MICHAEL R",REPUBLICAN,MO,ATTORNEY GENERAL,Open,Lost-General,3567227.89
"PAGE, SAM L",DEMOCRATIC,MO,LIEUTENANT GOVERNOR,Challenger,Lost-General,2600042.52
"CARNAHAN, ROBIN",DEMOCRATIC,MO,SECRETARY OF STATE,Incumbent,Won-General,1816327.36
"ZWEIFEL, CLINT",DEMOCRATIC,MO,TREASURER,Open,Won-General,1551428.72
"LAGER, BRAD",REPUBLICAN,MO,TREASURER,Open,Lost-General,1291036.79
"RIDGEWAY, LUANN",REPUBLICAN,MO,SENATE DISTRICT 017,Incumbent,Won-General,687376.22
"BARRY, JOAN",DEMOCRATIC,MO,SENATE DISTRICT 001,Open,Lost-General,580505.82
"SCHMITT, ERIC",REPUBLICAN,MO,SENATE DISTRICT 015,Open,Won-General,578372.45
"LEMBKE, JAMES (JIM)",REPUBLICAN,MO,SENATE DISTRICT 001,Open,Won-General,502877.25
"PEARCE, DAVID",REPUBLICAN,MO,SENATE DISTRICT 031,Open,Won-General,491827.06
"GRAHAM, CHUCK",DEMOCRATIC,MO,SENATE DISTRICT 019,Incumbent,Lost-General,471475.09
"ENGLER, KEVIN",REPUBLICAN,MO,SENATE DISTRICT 003,Incumbent,Won-General,425329.96
"RICHARD, RONALD F (RON)",REPUBLICAN,MO,HOUSE DISTRICT 129,Incumbent,Won-General,413559.56
"CUNNINGHAM, JANE",REPUBLICAN,MO,SENATE DISTRICT 007,Open,Won-General,412434.99
"MAYER, ROBERT (ROB)",REPUBLICAN,MO,SENATE DISTRICT 025,Incumbent,Won-General,407170.38
"AUST, SANDRA",DEMOCRATIC,MO,SENATE DISTRICT 017,Challenger,Lost-General,388545.12
"CALLAHAN, VICTOR",DEMOCRATIC,MO,SENATE DISTRICT 011,Incumbent,Won-General,373800.05
"CROWELL, JASON G",REPUBLICAN,MO,SENATE DISTRICT 027,Incumbent,Won-General,364662.50
"GREEN, TIMOTHY P",DEMOCRATIC,MO,SENATE DISTRICT 013,Incumbent,Won-General,360384.10
"BROWN, STEVE",DEMOCRATIC,MO,HOUSE DISTRICT 073,Open,Won-General,353725.79
"BENJAMIN, CHRIS",DEMOCRATIC,MO,SENATE DISTRICT 031,Open,Lost-General,313137.88
"TILLEY, STEVEN (STEVE)",REPUBLICAN,MO,HOUSE DISTRICT 106,Incumbent,Won-General,296917.81
"GOODMAN, JACK",REPUBLICAN,MO,SENATE DISTRICT 029,Incumbent,Won-General,285472.00
"STOUFFER, WILLIAM H (BILL)",REPUBLICAN,MO,SENATE DISTRICT 021,Incumbent,Won-General,283526.33
"KELLY, CHRIS",DEMOCRATIC,MO,HOUSE DISTRICT 024,Challenger,Won-General,224036.54
"SCHAEFER, KURT",REPUBLICAN,MO,SENATE DISTRICT 019,Challenger,Won-General,214070.31
"DEMPSEY, THOMAS D",REPUBLICAN,MO,SENATE DISTRICT 023,Incumbent,Won-General,208030.08
"ROBB, EDWARD H",REPUBLICAN,MO,HOUSE DISTRICT 024,Incumbent,Lost-General,193066.65
"LEVOTA, PAUL",DEMOCRATIC,MO,HOUSE DISTRICT 052,Incumbent,Won-General,191487.56
"PRATT, BRYAN",REPUBLICAN,MO,HOUSE DISTRICT 055,Incumbent,Won-General,179852.00
"ICET, ALLEN",REPUBLICAN,MO,HOUSE DISTRICT 084,Incumbent,Won-General,179490.89
"LAVENDER, DEBORAH G (DEB)",DEMOCRATIC,MO,HOUSE DISTRICT 094,Challenger,Lost-General,172410.52
"STORCH, RACHEL",DEMOCRATIC,MO,HOUSE DISTRICT 064,Incumbent,Won-General,170508.44
"MCCLANAHAN, REBECCA",DEMOCRATIC,MO,HOUSE DISTRICT 002,Incumbent,Won-General,167768.52
"TROUT, JAMES",DEMOCRATIC,MO,SENATE DISTRICT 015,Open,Lost-General,146740.77
"SCHUPP, JILL SELTZER",DEMOCRATIC,MO,HOUSE DISTRICT 082,Open,Won-General,146086.16
"MCNEIL, MARGO",DEMOCRATIC,MO,HOUSE DISTRICT 078,Open,Won-General,141901.04
