Candidate,Party,State,Office,Incumbency,Result,Total Money
"ATWATER, JEFFREY H",REPUBLICAN,FL,SENATE DISTRICT 025,Incumbent,Won-General,2741576.33
"HASNER, ADAM",REPUBLICAN,FL,HOUSE DISTRICT 087,Incumbent,Won-General,1052390.59
"ALTMAN, THAD",REPUBLICAN,FL,SENATE DISTRICT 024,Open,Won-General,743246.35
"ARONBERG, DAVE",DEMOCRATIC,FL,SENATE DISTRICT 027,Incumbent,Won-General,709772.68
"ALEXANDER, JD",REPUBLICAN,FL,SENATE DISTRICT 017,Incumbent,Won-General,694033.30
"FASANO, MIKE",REPUBLICAN,FL,SENATE DISTRICT 011,Incumbent,Won-General,661925.76
"CANNON JR, R DEAN",REPUBLICAN,FL,HOUSE DISTRICT 035,Incumbent,Won-General,596185.00
"BOULWARE, PETER N",REPUBLICAN,FL,HOUSE DISTRICT 009,Open,Lost-General,566387.86
"BOGDANOFF, ELLYN",REPUBLICAN,FL,HOUSE DISTRICT 091,Incumbent,Won-General,548181.64
"DETERT, NANCY C",REPUBLICAN,FL,SENATE DISTRICT 023,Open,Won-General,547518.46
"LOPEZ, JORGE LUIS",REPUBLICAN,FL,HOUSE DISTRICT 107,Challenger,Lost-General,522807.00
"DEAN SR, CHARLES S (CHARLIE)",REPUBLICAN,FL,SENATE DISTRICT 003,Incumbent,Won-General,496177.74
"GARDINER, ANDY",REPUBLICAN,FL,SENATE DISTRICT 009,Open,Won-General,448380.31
"ROBERSON, KENNETH L",REPUBLICAN,FL,HOUSE DISTRICT 071,Open,Won-General,444611.63
"GELBER, DAN",DEMOCRATIC,FL,SENATE DISTRICT 035,Open,Won-General,402658.53
"LYNN, EVELYN JOAN",REPUBLICAN,FL,SENATE DISTRICT 007,Incumbent,Won-General,385255.13
"SOBEL, ELEANOR",DEMOCRATIC,FL,SENATE DISTRICT 031,Open,Won-General,382744.12
"MAYFIELD, DEBORAH J (DEBBIE)",REPUBLICAN,FL,HOUSE DISTRICT 080,Open,Won-General,379621.14
"ZAPATA, JUAN C",REPUBLICAN,FL,HOUSE DISTRICT 119,Incumbent,Won-General,375438.31
"LOPEZ-CANTERA, CARLOS",REPUBLICAN,FL,HOUSE DISTRICT 113,Incumbent,Won-General,365486.79
"CRISAFULLI, STEVE",REPUBLICAN,FL,HOUSE DISTRICT 032,Challenger,Won-General,351664.73
"CURTIS, DON",REPUBLICAN,FL,HOUSE DISTRICT 010,Open,Lost-General,350248.68
"NEHR, PETER F",REPUBLICAN,FL,HOUSE DISTRICT 048,Incumbent,Won-General,349153.64
"MILLER, BRYAN",DEMOCRATIC,FL,HOUSE DISTRICT 083,Challenger,Lost-General,348285.42
"RIVERA, DAVID",REPUBLICAN,FL,HOUSE DISTRICT 112,Incumbent,Won-General,347605.00
"FRESEN, ERIK",REPUBLICAN,FL,HOUSE DISTRICT 111,Open,Won-General,346394.00
"STEINBERG, RICHARD L",DEMOCRATIC,FL,HOUSE DISTRICT 106,Open,Won-General,333722.23
"WISE, STEPHEN R",REPUBLICAN,FL,SENATE DISTRICT 005,Incumbent,Won-General,327301.32
"GARCIA, LUIS",DEMOCRATIC,FL,HOUSE DISTRICT 107,Incumbent,Won-General,326917.10
"BENNETT, MICHAEL S (MIKE)",REPUBLICAN,FL,SENATE DISTRICT 021,Incumbent,Default Winner-General,324820.92
"WEINSTEIN, MIKE",REPUBLICAN,FL,HOUSE DISTRICT 019,Open,Won-General,322881.36
"DOMINO, CARL J",REPUBLICAN,FL,HOUSE DISTRICT 083,Incumbent,Won-General,320059.16
"WILLIAMS, ALAN B",DEMOCRATIC,FL,HOUSE DISTRICT 008,Open,Won-General,314397.34
"ABRUZZO, JOSEPH C",DEMOCRATIC,FL,HOUSE DISTRICT 085,Open,Won-General,308487.00
"HOLDER, DOUG",REPUBLICAN,FL,HOUSE DISTRICT 070,Incumbent,Won-General,306115.81
"DITERLIZZI, MICHAEL",REPUBLICAN,FL,HOUSE DISTRICT 081,Open,Lost-General,305709.33
"FITZGERALD, KEITH",DEMOCRATIC,FL,HOUSE DISTRICT 069,Incumbent,Won-General,305367.28
"REAGAN, RON",REPUBLICAN,FL,HOUSE DISTRICT 067,Incumbent,Won-General,304376.00
"RENUART, RONALD J (DOC)",REPUBLICAN,FL,HOUSE DISTRICT 018,Open,Won-General,301864.56
"DRAKE, BRAD",REPUBLICAN,FL,HOUSE DISTRICT 005,Open,Won-General,300617.27
"ORTIZ, BELINDA",REPUBLICAN,FL,SENATE DISTRICT 019,Challenger,Lost-General,293347.08
"JONES, DENNIS L",REPUBLICAN,FL,SENATE DISTRICT 013,Incumbent,Default Winner-General,283365.55
"EISNAUGLE, ERIC J",REPUBLICAN,FL,HOUSE DISTRICT 040,Open,Won-General,280739.85
"FORD, CLAY",REPUBLICAN,FL,HOUSE DISTRICT 003,Incumbent,Won-General,280198.26
"HUKILL, DOROTHY L",REPUBLICAN,FL,HOUSE DISTRICT 028,Incumbent,Won-General,269991.96
"SMITH, CHRISTOPHER (CHRIS)",DEMOCRATIC,FL,SENATE DISTRICT 029,Open,Won-General,268588.06
"VAN ZANT, CHARLES",REPUBLICAN,FL,HOUSE DISTRICT 021,Open,Won-General,266831.01
"PLAKON, D SCOTT",REPUBLICAN,FL,HOUSE DISTRICT 037,Open,Default Winner-General,260898.61
"BOYD, DEBBIE",DEMOCRATIC,FL,HOUSE DISTRICT 011,Incumbent,Won-General,259543.77
"RAY, LAKE",REPUBLICAN,FL,HOUSE DISTRICT 017,Open,Won-General,256284.00
"BOVO JR, ESTEBAN L",REPUBLICAN,FL,HOUSE DISTRICT 110,Open,Won-General,252655.61
"KREEGEL, PAIGE",REPUBLICAN,FL,HOUSE DISTRICT 072,Incumbent,Won-General,252200.00
"KIAR, MARTIN DAVID",DEMOCRATIC,FL,HOUSE DISTRICT 097,Incumbent,Won-General,241707.87
"GRIMSLEY, DENISE",REPUBLICAN,FL,HOUSE DISTRICT 077,Incumbent,Won-General,239541.10
"SCHENCK, ROBERT",REPUBLICAN,FL,HOUSE DISTRICT 044,Incumbent,Won-General,230175.69
"BEMBRY, LEONARD L",DEMOCRATIC,FL,HOUSE DISTRICT 010,Open,Won-General,230106.26
"PORTER, ELIZABETH W",REPUBLICAN,FL,HOUSE DISTRICT 011,Challenger,Lost-General,229743.88
"SIPLIN, GARY",DEMOCRATIC,FL,SENATE DISTRICT 019,Incumbent,Won-General,228652.79
"MOORE, KENDALL T",DEMOCRATIC,FL,SENATE DISTRICT 024,Open,Lost-General,228075.82
"GONZALEZ, EDUARDO",REPUBLICAN,FL,HOUSE DISTRICT 102,Incumbent,Won-General,227878.61
"GRADY, TOM",REPUBLICAN,FL,HOUSE DISTRICT 076,Open,Default Winner-General,226344.00
"ADKINS, JANET H",REPUBLICAN,FL,HOUSE DISTRICT 012,Open,Won-General,225797.24
"FETTERMAN, ADAM",DEMOCRATIC,FL,HOUSE DISTRICT 081,Open,Won-General,224058.73
"BENTLEY, MORGAN R",DEMOCRATIC,FL,SENATE DISTRICT 023,Open,Lost-General,223427.99
"LONG, JANET C",DEMOCRATIC,FL,HOUSE DISTRICT 051,Incumbent,Won-General,220331.56
"NELSON, BRYAN",REPUBLICAN,FL,HOUSE DISTRICT 038,Incumbent,Won-General,218042.61
"HORNER, MIKE",REPUBLICAN,FL,HOUSE DISTRICT 079,Open,Won-General,216856.83
"WOOD, JOHN",REPUBLICAN,FL,HOUSE DISTRICT 065,Open,Won-General,207528.20
"HELLER, BILL",DEMOCRATIC,FL,HOUSE DISTRICT 052,Incumbent,Won-General,204446.65
"FRISHE, JAMES C (JIM)",REPUBLICAN,FL,HOUSE DISTRICT 054,Incumbent,Won-General,201488.68
"BENSON, LAURA A",REPUBLICAN,FL,HOUSE DISTRICT 069,Challenger,Lost-General,200023.19
"PATTERSON, PAT",REPUBLICAN,FL,HOUSE DISTRICT 026,Incumbent,Won-General,198547.10
"ADAMS, SANDRA (SANDY)",REPUBLICAN,FL,HOUSE DISTRICT 033,Incumbent,Won-General,198509.12
"REHWINKEL VASILINDA, MICHELLE",DEMOCRATIC,FL,HOUSE DISTRICT 009,Open,Won-General,197991.38
"KELLY, KURT D",REPUBLICAN,FL,HOUSE DISTRICT 024,Incumbent,Won-General,196696.25
"LEGG, JOHN M",REPUBLICAN,FL,HOUSE DISTRICT 046,Incumbent,Won-General,195143.00
"HILL SR, ANTHONY C (TONY)",DEMOCRATIC,FL,SENATE DISTRICT 001,Incumbent,Won-General,194751.98
"MYERS, LINDA",DEMOCRATIC,FL,HOUSE DISTRICT 021,Open,Lost-General,193966.78
"JONES, MIA LANESE",DEMOCRATIC,FL,HOUSE DISTRICT 014,Open,Won-General,192930.93
"HUDSON, MATT",REPUBLICAN,FL,HOUSE DISTRICT 101,Incumbent,Won-General,187333.68
"SASSO, TONY",DEMOCRATIC,FL,HOUSE DISTRICT 032,Incumbent,Lost-General,171162.60
"SNYDER, WILLIAM D",REPUBLICAN,FL,HOUSE DISTRICT 082,Incumbent,Won-General,169836.69
"POPPELL, RALPH",REPUBLICAN,FL,HOUSE DISTRICT 029,Incumbent,Won-General,168617.69
"GALVANO, BILL",REPUBLICAN,FL,HOUSE DISTRICT 068,Incumbent,Default Winner-General,168115.00
"QUINONES IV, JOHN P",REPUBLICAN,FL,HOUSE DISTRICT 049,Challenger,Lost-General,166630.15
"BURGIN, RACHEL V",REPUBLICAN,FL,HOUSE DISTRICT 056,Incumbent,Won-General,162468.50
"SAUNDERS, RON",DEMOCRATIC,FL,HOUSE DISTRICT 120,Incumbent,Default Winner-General,161225.17
"HOMAN JR, EDWARD S",REPUBLICAN,FL,HOUSE DISTRICT 060,Incumbent,Won-General,159196.00
"DOCKERY, PAULA B",REPUBLICAN,FL,SENATE DISTRICT 015,Incumbent,Default Winner-General,159091.15
"WORKMAN, RITCH",REPUBLICAN,FL,HOUSE DISTRICT 030,Open,Won-General,156385.72
"OTOOLE, H MARLENE",REPUBLICAN,FL,HOUSE DISTRICT 042,Open,Won-General,147861.69
"RICHTER, GARRETT",REPUBLICAN,FL,SENATE DISTRICT 037,Open,Default Winner-General,143593.37
"RADER, KEVIN",DEMOCRATIC,FL,HOUSE DISTRICT 078,Open,Default Winner-General,143261.76
"JENNE, EVAN",DEMOCRATIC,FL,HOUSE DISTRICT 100,Incumbent,Default Winner-General,132183.71
"MURZIN, DAVE",REPUBLICAN,FL,HOUSE DISTRICT 002,Incumbent,Won-General,131622.08
"EVERS, GREG",REPUBLICAN,FL,HOUSE DISTRICT 001,Incumbent,Won-General,129575.00
"BIRD, LINDA",DEMOCRATIC,FL,SENATE DISTRICT 025,Challenger,Lost-General,129127.53
"CHIARI, CHRISTIAN",DEMOCRATIC,FL,HOUSE DISTRICT 091,Challenger,Lost-General,128325.58
"AUBUCHON, GARY",REPUBLICAN,FL,HOUSE DISTRICT 074,Incumbent,Default Winner-General,126811.28
"PATRONIS JR, JIMMY THEO",REPUBLICAN,FL,HOUSE DISTRICT 006,Incumbent,Default Winner-General,125685.69
"SANSOM, RAY",REPUBLICAN,FL,HOUSE DISTRICT 004,Incumbent,Default Winner-General,124325.00
"CRETUL, LARRY",REPUBLICAN,FL,HOUSE DISTRICT 022,Incumbent,Default Winner-General,123729.15
"ZIMMERMANN, CARL (Z)",DEMOCRATIC,FL,HOUSE DISTRICT 048,Challenger,Lost-General,123400.33
"MCDANIEL III, JOHN P (JOHNNY MAC)",DEMOCRATIC,FL,HOUSE DISTRICT 005,Open,Lost-General,121532.33
"TAYLOR, DWAYNE L",DEMOCRATIC,FL,HOUSE DISTRICT 027,Open,Won-General,120157.52
"PROCTOR, WILLIAM L (BILL)",REPUBLICAN,FL,HOUSE DISTRICT 020,Incumbent,Won-General,116955.00
"ROSENFELD, SAM",DEMOCRATIC,FL,HOUSE DISTRICT 070,Challenger,Lost-General,115019.39
"STARGEL, KELLI",REPUBLICAN,FL,HOUSE DISTRICT 064,Open,Won-General,114271.78
"ROGERS, HAZELLE P",DEMOCRATIC,FL,HOUSE DISTRICT 094,Open,Default Winner-General,114230.44
"BRANDENBURG, MARY",DEMOCRATIC,FL,HOUSE DISTRICT 089,Incumbent,Won-General,114023.35
"FLORES, ANITERE",REPUBLICAN,FL,HOUSE DISTRICT 114,Incumbent,Default Winner-General,111403.50
"PRECOURT, STEPHEN L",REPUBLICAN,FL,HOUSE DISTRICT 041,Incumbent,Default Winner-General,109919.35
"SOTO, DARREN MICHAEL",DEMOCRATIC,FL,HOUSE DISTRICT 049,Incumbent,Won-General,108578.24
"GISSENDANNER, BETTY",DEMOCRATIC,FL,HOUSE DISTRICT 071,Open,Lost-General,105001.06
"ROBAINA, JULIO",REPUBLICAN,FL,HOUSE DISTRICT 117,Incumbent,Won-General,103853.68
"WILLIAMS, TRUDI K",REPUBLICAN,FL,HOUSE DISTRICT 075,Incumbent,Won-General,101885.00
"COLEY, MARTI",REPUBLICAN,FL,HOUSE DISTRICT 007,Incumbent,Default Winner-General,99273.96
"HAYS, ALAN",REPUBLICAN,FL,HOUSE DISTRICT 025,Incumbent,Default Winner-General,98603.70
"VARN, FRED",DEMOCRATIC,FL,HOUSE DISTRICT 009,Open,Withdrew-General,97719.86
"MAY, LUMON",DEMOCRATIC,FL,HOUSE DISTRICT 003,Challenger,Lost-General,96920.82
"COATES JR, HOWARD K",REPUBLICAN,FL,HOUSE DISTRICT 085,Open,Lost-General,96075.00
"CAMPBELL JR, WALTER G (SKIP)",DEMOCRATIC,FL,SENATE DISTRICT 025,Challenger,Withdrew-General,92091.00
"GLORIOSO, RICHARD",REPUBLICAN,FL,HOUSE DISTRICT 062,Incumbent,Default Winner-General,90940.00
"CALDWELL, MATT",REPUBLICAN,FL,SENATE DISTRICT 027,Challenger,Lost-General,90265.50
"RANDOLPH, SCOTT ALLEN",DEMOCRATIC,FL,HOUSE DISTRICT 036,Incumbent,Won-General,89177.51
"THOMPSON, NICHOLAS R",REPUBLICAN,FL,HOUSE DISTRICT 073,Incumbent,Won-General,87699.08
"ROUSON, DARRYL ERVIN",DEMOCRATIC,FL,HOUSE DISTRICT 055,Incumbent,Won-General,85461.80
"MCKEEL, SETH D",REPUBLICAN,FL,HOUSE DISTRICT 063,Incumbent,Default Winner-General,84550.00
"CHESTNUT IV, CHARLES S",DEMOCRATIC,FL,HOUSE DISTRICT 023,Incumbent,Won-General,84078.30
"HOOPER, ED",REPUBLICAN,FL,HOUSE DISTRICT 050,Incumbent,Default Winner-General,83783.81
"CULP, FAYE",REPUBLICAN,FL,HOUSE DISTRICT 057,Incumbent,Won-General,81916.21
"WALDMAN, JAMES W (JIM)",DEMOCRATIC,FL,HOUSE DISTRICT 095,Incumbent,Won-General,81446.78
"TAYLOR, FRED",DEMOCRATIC,FL,SENATE DISTRICT 011,Challenger,Lost-General,81019.25
"GOBERVILLE, TODD",REPUBLICAN,FL,HOUSE DISTRICT 097,Challenger,Lost-General,80522.00
"DORWORTH, CHRISTOPHER ERICKSON",REPUBLICAN,FL,HOUSE DISTRICT 034,Incumbent,Default Winner-General,73807.93
"AMBLER, KEVIN C",REPUBLICAN,FL,HOUSE DISTRICT 047,Incumbent,Won-General,72621.26
"FRANKS, SUZAN L R",DEMOCRATIC,FL,SENATE DISTRICT 003,Challenger,Lost-General,69847.14
"CAPIN, YVONNE YOLIE",DEMOCRATIC,FL,HOUSE DISTRICT 057,Challenger,Lost-General,68591.93
"THOMPSON, SCOTT K",DEMOCRATIC,FL,SENATE DISTRICT 017,Challenger,Lost-General,68098.27
"REED, BETTY",DEMOCRATIC,FL,HOUSE DISTRICT 059,Incumbent,Default Winner-General,67025.76
"FLYNN, BARRY",DEMOCRATIC,FL,HOUSE DISTRICT 026,Challenger,Lost-General,64602.10
"SACHS, MARIA LORTS",DEMOCRATIC,FL,HOUSE DISTRICT 086,Incumbent,Won-General,63767.39
"LLORENTE, MARCELO",REPUBLICAN,FL,HOUSE DISTRICT 116,Incumbent,Default Winner-General,61048.01
"OSTROV, ROBERT (ROB)",DEMOCRATIC,FL,HOUSE DISTRICT 087,Challenger,Lost-General,60561.42
"SCHWARTZ, ELAINE J",DEMOCRATIC,FL,HOUSE DISTRICT 099,Incumbent,Won-General,58806.14
"KRISEMAN, RICK",DEMOCRATIC,FL,HOUSE DISTRICT 053,Incumbent,Default Winner-General,56891.32
"CHALIFOUX JR, THOMAS E",REPUBLICAN,FL,HOUSE DISTRICT 079,Open,Withdrew-General,54427.24
"BULLARD, LARCENIA J",DEMOCRATIC,FL,SENATE DISTRICT 039,Incumbent,Default Winner-General,53808.01
"SKIDMORE, KELLY",DEMOCRATIC,FL,HOUSE DISTRICT 090,Incumbent,Default Winner-General,52260.25
"GONZALEZ, GEORGE A",DEMOCRATIC,FL,HOUSE DISTRICT 054,Challenger,Lost-General,52255.10
"SCIONTI, MICHAEL",DEMOCRATIC,FL,HOUSE DISTRICT 058,Incumbent,Default Winner-General,52177.85
"SANDS, FRANKLIN",DEMOCRATIC,FL,HOUSE DISTRICT 098,Incumbent,Default Winner-General,51750.00
"PORTH, ARI ABRAHAM",DEMOCRATIC,FL,HOUSE DISTRICT 096,Incumbent,Default Winner-General,50175.90
"JOHNSON, ROSS C",REPUBLICAN,FL,HOUSE DISTRICT 052,Challenger,Lost-General,49216.83
"TRAVIESA, ANTHONY (TREY)",REPUBLICAN,FL,HOUSE DISTRICT 056,Incumbent,Withdrew-General,47575.00
"CLARKE-REED, GWYNDOLEN",DEMOCRATIC,FL,HOUSE DISTRICT 092,Open,Default Winner-General,45833.00
