Candidate,Party,State,Office,Incumbency,Result,Total Money
"BAKER, GILBERT",REPUBLICAN,AR,SENATE DISTRICT 030,Incumbent,Won-General,458323.09
"WHITE, JOE M",DEMOCRATIC,AR,SENATE DISTRICT 030,Challenger,Lost-General,450026.63
"ELLIOTT, JOYCE",DEMOCRATIC,AR,SENATE DISTRICT 033,Open,Won-General,171750.93
"GOODSON, COURTNEY HUDSON",NONPARTISAN,AR,APPELLATE COURT DISTRICT 003-POSITION 002,Open,Won-General,164704.41
"EDWARDS, JOHN CHARLES",DEMOCRATIC,AR,HOUSE DISTRICT 038,Open,Won-General,149590.00
"TEAGUE, LARRY R",DEMOCRATIC,AR,SENATE DISTRICT 020,Open,Won-General,134227.69
"EICHLER, KELLY",REPUBLICAN,AR,HOUSE DISTRICT 038,Open,Lost-General,127312.36
"AKIN, THOMAS",DEMOCRATIC,AR,HOUSE DISTRICT 068,Open,Lost-General,117084.00
"GRUBER, RITA",NONPARTISAN,AR,APPELLATE COURT DISTRICT 006-POSITION 001,Challenger,Won-General,114328.50
"LUKER, JIM C",DEMOCRATIC,AR,SENATE DISTRICT 017,Incumbent,Won-General,109976.29
"SMITH, SCOTT",DEMOCRATIC,AR,HOUSE DISTRICT 029,Open,Lost-General,109222.54
"WALTERS, BILL",DEMOCRATIC,AR,HOUSE DISTRICT 062,Open,Lost-General,108681.65
"WILLS, ROBBIE",DEMOCRATIC,AR,HOUSE DISTRICT 046,Incumbent,Won-General,108351.87
"TYLER, LINDA S",DEMOCRATIC,AR,HOUSE DISTRICT 045,Open,Won-General,99824.69
"JOHNSON, DAVID",DEMOCRATIC,AR,SENATE DISTRICT 032,Open,Won-General,99037.98
"GRIFFEN, WENDELL L",NONPARTISAN,AR,APPELLATE COURT DISTRICT 006-POSITION 001,Incumbent,Lost-General,96603.72
"MALONE, W PERCY",DEMOCRATIC,AR,SENATE DISTRICT 026,Incumbent,Won-General,89852.19
"RICE, TERRY W",REPUBLICAN,AR,HOUSE DISTRICT 062,Open,Won-General,86439.75
"WILLIAMS, DARRIN",DEMOCRATIC,AR,HOUSE DISTRICT 036,Open,Won-General,80922.76
"ROGERS, TIFFANY",DEMOCRATIC,AR,HOUSE DISTRICT 014,Open,Won-General,70938.12
"YAGOS, VAL",DEMOCRATIC,AR,HOUSE DISTRICT 042,Open,Lost-General,67080.87
"CLEMMER, ANN V",REPUBLICAN,AR,HOUSE DISTRICT 029,Open,Won-General,62028.00
"DANIELSON, PAUL",NONPARTISAN,AR,SUPREME COURT-POSITION 005,Incumbent,Default Winner-General,61840.00
"NICKELS, JIM",DEMOCRATIC,AR,HOUSE DISTRICT 043,Open,Won-General,59902.50
"BRYANT, L J",DEMOCRATIC,AR,HOUSE DISTRICT 058,Open,Lost-Primary Runoff,58271.63
"FECHTELKOTTER, BILL",REPUBLICAN,AR,HOUSE DISTRICT 045,Open,Lost-General,57981.64
"ENGLISH, JANE",REPUBLICAN,AR,HOUSE DISTRICT 042,Open,Won-General,57746.19
"NIX, BARBARA",DEMOCRATIC,AR,HOUSE DISTRICT 028,Open,Won-General,57505.09
"HOUSE, JIM",DEMOCRATIC,AR,HOUSE DISTRICT 089,Incumbent,Won-General,56740.00
"JEFFRESS, HARMON GENE (GENE)",DEMOCRATIC,AR,SENATE DISTRICT 025,Incumbent,Won-General,56375.00
"WYATT, DAVID",DEMOCRATIC,AR,SENATE DISTRICT 012,Open,Won-General,56000.00
