Candidate,Party,State,Office,Incumbency,Result,Total Money
"ROTH, JIM",DEMOCRATIC,OK,CORPORATION COMMISSIONER,Incumbent,Lost-General,1154990.41
"ADELSON, THOMAS A",DEMOCRATIC,OK,SENATE DISTRICT 033,Incumbent,Won-General,1077123.43
"MURPHY, DANA L",REPUBLICAN,OK,CORPORATION COMMISSIONER,Challenger,Won-General,752405.75
"CLOUD, JEFF",REPUBLICAN,OK,CORPORATION COMMISSIONER,Incumbent,Won-General,696015.64
"LERBLANCE, RICHARD C",DEMOCRATIC,OK,SENATE DISTRICT 007,Incumbent,Won-General,656206.68
"NEWBERRY, DAN",REPUBLICAN,OK,SENATE DISTRICT 037,Challenger,Won-General,446362.60
"RILEY, NANCY C",DEMOCRATIC,OK,SENATE DISTRICT 037,Incumbent,Lost-General,446074.23
"HALLIGAN, JIM",REPUBLICAN,OK,SENATE DISTRICT 021,Open,Won-General,434829.22
"SHERRILL, KENNETH WAYNE",REPUBLICAN,OK,SENATE DISTRICT 007,Challenger,Lost-General,404085.93
"PADDACK, SUSAN",DEMOCRATIC,OK,SENATE DISTRICT 013,Incumbent,Default Winner-General,398939.04
"BARRINGTON, DON R",REPUBLICAN,OK,SENATE DISTRICT 031,Incumbent,Won-General,382429.87
"ERWIN, KEITH",DEMOCRATIC,OK,SENATE DISTRICT 031,Challenger,Lost-General,349334.00
"COX, DOUG",REPUBLICAN,OK,HOUSE DISTRICT 005,Incumbent,Won-General,317913.38
"NICHOLS, JONATHAN",REPUBLICAN,OK,SENATE DISTRICT 015,Incumbent,Won-General,284025.16
"THOMSEN, TODD M",REPUBLICAN,OK,HOUSE DISTRICT 025,Incumbent,Won-General,230168.29
"LASTER, CHARLES",DEMOCRATIC,OK,SENATE DISTRICT 017,Incumbent,Won-General,214692.40
"DANK, DAVID M",REPUBLICAN,OK,HOUSE DISTRICT 085,Incumbent,Won-General,206072.13
"GRAY, CHARLES",DEMOCRATIC,OK,CORPORATION COMMISSIONER,Challenger,Lost-General,200828.00
"WILSON, JIM",DEMOCRATIC,OK,SENATE DISTRICT 003,Incumbent,Default Winner-General,199834.54
"MARLATT, BRYCE",REPUBLICAN,OK,SENATE DISTRICT 027,Open,Won-General,186780.16
"WRIGHT, HAROLD",REPUBLICAN,OK,HOUSE DISTRICT 057,Open,Won-General,174950.30
"RUSSELL, STEVE",REPUBLICAN,OK,SENATE DISTRICT 045,Open,Default Winner-General,173317.72
"THOMPSON, MIKE",REPUBLICAN,OK,HOUSE DISTRICT 100,Incumbent,Won-General,172716.10
"CHRISTIAN, MIKE",REPUBLICAN,OK,HOUSE DISTRICT 093,Open,Won-General,171656.73
"SHANNON, TAHROHON WAYNE",REPUBLICAN,OK,HOUSE DISTRICT 062,Incumbent,Won-General,167926.45
"MURPHY, BOB",DEMOCRATIC,OK,SENATE DISTRICT 021,Open,Lost-General,167040.00
