Candidate,Party,State,Office,Incumbency,Result,Total Money
"TAKAMINE, DWIGHT Y",DEMOCRATIC,HI,SENATE DISTRICT 001,Open,Won-General,298659.11
"HEE, CLAYTON",DEMOCRATIC,HI,SENATE DISTRICT 023,Incumbent,Won-General,285610.02
"HANABUSA, COLLEEN WAKAKO",DEMOCRATIC,HI,SENATE DISTRICT 021,Incumbent,Won-General,284101.30
"GREEN, JOSH",DEMOCRATIC,HI,SENATE DISTRICT 003,Open,Won-General,195841.00
"BAKER, ROSALYN HESTER (ROZ)",DEMOCRATIC,HI,SENATE DISTRICT 005,Incumbent,Won-General,190253.13
"HONG, TED H S",REPUBLICAN,HI,SENATE DISTRICT 001,Open,Lost-General,159000.92
"KAWANANAKOA, QUENTIN KUHIO",REPUBLICAN,HI,HOUSE DISTRICT 051,Open,Lost-General,155668.78
"GALUTERIA, BRICKWOOD M",DEMOCRATIC,HI,SENATE DISTRICT 012,Challenger,Won-General,147590.00
"MAGAOAY, MICHAEL YADAO",DEMOCRATIC,HI,HOUSE DISTRICT 046,Incumbent,Won-General,120600.00
"HOOSER, GARY L",DEMOCRATIC,HI,SENATE DISTRICT 007,Incumbent,Won-General,116317.22
"NISHIHARA, CLARENCE K",DEMOCRATIC,HI,SENATE DISTRICT 018,Incumbent,Won-General,112141.76
"CHOY, ISAAC W",DEMOCRATIC,HI,HOUSE DISTRICT 024,Open,Won-General,105820.00
"ENGLISH, J KALANI",DEMOCRATIC,HI,SENATE DISTRICT 006,Incumbent,Won-General,103775.00
"TAKAI, KYLE MARK",DEMOCRATIC,HI,HOUSE DISTRICT 034,Incumbent,Won-General,95010.86
"TRIMBLE, GORDON M",REPUBLICAN,HI,SENATE DISTRICT 012,Incumbent,Lost-General,91695.75
"YAMASHITA, KYLE T",DEMOCRATIC,HI,HOUSE DISTRICT 012,Incumbent,Won-General,85498.04
"WARD, GENE",REPUBLICAN,HI,HOUSE DISTRICT 017,Incumbent,Won-General,85421.36
"SHIELDS, JAN",REPUBLICAN,HI,SENATE DISTRICT 005,Challenger,Lost-General,75915.27
"OSHIRO, MARCUS R",DEMOCRATIC,HI,HOUSE DISTRICT 039,Incumbent,Won-General,74570.74
"MARUMOTO, BARBARA C",REPUBLICAN,HI,HOUSE DISTRICT 019,Incumbent,Won-General,73342.13
"KIPPEN, COLIN C",NONPARTISAN,HI,BOARD OF EDUCATION DISTRICT AT LARGE,Challenger,Lost-General,67420.59
"TSUJI, CLIFTON K (CLIFT)",DEMOCRATIC,HI,HOUSE DISTRICT 003,Incumbent,Won-General,65994.05
"NAKASONE, ROBERT",DEMOCRATIC,HI,HOUSE DISTRICT 009,Incumbent,Won-General,64585.00
"HERKES, ROBERT (BOB)",DEMOCRATIC,HI,HOUSE DISTRICT 005,Incumbent,Won-General,61725.00
"LEE, CHRIS KALANI",DEMOCRATIC,HI,HOUSE DISTRICT 051,Open,Won-General,61438.00
"MOEPONO, SESNITA DER-LING",DEMOCRATIC,HI,HOUSE DISTRICT 027,Challenger,Lost-General,58654.46
"KARAMATSU, JON RIKI",DEMOCRATIC,HI,HOUSE DISTRICT 041,Incumbent,Won-General,55955.09
"MEYER, COLLEEN R",REPUBLICAN,HI,HOUSE DISTRICT 047,Incumbent,Lost-General,55936.90
"ITO, KEN",DEMOCRATIC,HI,HOUSE DISTRICT 048,Incumbent,Won-General,54838.98
"SOUKI, JOSEPH M",DEMOCRATIC,HI,HOUSE DISTRICT 008,Incumbent,Won-General,54805.00
"MONK, AMY YUKIKO",DEMOCRATIC,HI,HOUSE DISTRICT 017,Challenger,Lost-General,53806.66
"HAR, SHARON",DEMOCRATIC,HI,HOUSE DISTRICT 040,Incumbent,Won-General,52175.00
"PINE, KYMBERLY (MARCOS)",REPUBLICAN,HI,HOUSE DISTRICT 043,Incumbent,Won-General,48251.85
"YAMANE, RYAN I",DEMOCRATIC,HI,HOUSE DISTRICT 037,Incumbent,Won-General,47794.20
"MANAHAN, JOEY",DEMOCRATIC,HI,HOUSE DISTRICT 029,Incumbent,Won-General,47375.00
"WOOLEY, JESSICA E",DEMOCRATIC,HI,HOUSE DISTRICT 047,Challenger,Won-General,44625.28
"AQUINO, HENRY JAMES C",DEMOCRATIC,HI,HOUSE DISTRICT 035,Open,Won-General,44417.14
"SAY, CALVIN K Y",DEMOCRATIC,HI,HOUSE DISTRICT 020,Incumbent,Won-General,44250.05
"SMITH, ANDY",REPUBLICAN,HI,HOUSE DISTRICT 006,Open,Lost-General,43570.00
"STEVENS, ANNE V",REPUBLICAN,HI,HOUSE DISTRICT 023,Challenger,Lost-General,42418.82
"CHANG, JERRY (LESLIE)",DEMOCRATIC,HI,HOUSE DISTRICT 002,Incumbent,Won-General,42405.00
"RHOADS, KARL",DEMOCRATIC,HI,HOUSE DISTRICT 028,Incumbent,Won-General,42253.43
"FINNEGAN, LYNN BERBANO",REPUBLICAN,HI,HOUSE DISTRICT 032,Incumbent,Won-General,41272.36
"LEE, CAROL MON",NONPARTISAN,HI,BOARD OF EDUCATION DISTRICT HONOLULU,Challenger,Won-General,41015.00
"LUKE, SYLVIA J",DEMOCRATIC,HI,HOUSE DISTRICT 026,Incumbent,Won-General,40927.00
"AKUNA, JANIS",NONPARTISAN,HI,BOARD OF EDUCATION DISTRICT AT LARGE,Challenger,Won-General,40600.00
"NAKASHIMA, MARK M",DEMOCRATIC,HI,HOUSE DISTRICT 001,Open,Won-General,37440.92
"MIZUNO, JOHN",DEMOCRATIC,HI,HOUSE DISTRICT 030,Incumbent,Won-General,37287.00
"NISHIMOTO, SCOTT Y",DEMOCRATIC,HI,HOUSE DISTRICT 021,Incumbent,Won-General,37164.00
"APOLIONA, SUZANNE HAUNANI",NONPARTISAN,HI,BOARD OF EDUCATION DISTRICT AT LARGE,Incumbent,Won-General,37103.00
"SHIMABUKURO, MAILE S L",DEMOCRATIC,HI,HOUSE DISTRICT 045,Incumbent,Won-General,37033.80
"LEGAL, JACK M",REPUBLICAN,HI,HOUSE DISTRICT 040,Challenger,Lost-General,34645.35
"TAKUMI, ROY M",DEMOCRATIC,HI,HOUSE DISTRICT 036,Incumbent,Won-General,32480.00
"FONTAINE, GEORGE R",REPUBLICAN,HI,HOUSE DISTRICT 011,Challenger,Lost-General,31838.93
"LEE, MARILYN B",DEMOCRATIC,HI,HOUSE DISTRICT 038,Incumbent,Won-General,31455.00
"KIDANI, MICHELLE",DEMOCRATIC,HI,SENATE DISTRICT 017,Open,Won-General,30290.00
"SAGUM III, ROLAND D",DEMOCRATIC,HI,HOUSE DISTRICT 016,Incumbent,Won-General,29995.00
"CHING, CORINNE WEI LAN",REPUBLICAN,HI,HOUSE DISTRICT 027,Incumbent,Won-General,29080.94
"JEFFRYES, JERILYN (JERI)",REPUBLICAN,HI,HOUSE DISTRICT 024,Open,Lost-General,27684.36
"BROWER, TOM",DEMOCRATIC,HI,HOUSE DISTRICT 023,Incumbent,Won-General,27545.00
"BUNDA, ROBERT (BOBBY)",DEMOCRATIC,HI,SENATE DISTRICT 022,Incumbent,Won-General,27163.02
"IGE, DAVID",DEMOCRATIC,HI,SENATE DISTRICT 016,Incumbent,Won-General,26345.00
"BLAS, FRED",REPUBLICAN,HI,HOUSE DISTRICT 004,Challenger,Lost-General,25093.83
"COFFMAN, DENNY",DEMOCRATIC,HI,HOUSE DISTRICT 006,Open,Won-General,24956.34
"HANOHANO, FAYE P",DEMOCRATIC,HI,HOUSE DISTRICT 004,Incumbent,Won-General,24750.00
"WAKAI, GLENN",DEMOCRATIC,HI,HOUSE DISTRICT 031,Incumbent,Won-General,24285.00
"MACHADO, COLETTE Y (PIIPII)",NONPARTISAN,HI,BOARD OF EDUCATION DISTRICT MOLOKAI,Incumbent,Won-General,23351.29
"RIVIERE, GILBERT R (GIL)",REPUBLICAN,HI,HOUSE DISTRICT 046,Challenger,Lost-General,23278.65
"EVANS, CINDY",DEMOCRATIC,HI,HOUSE DISTRICT 007,Incumbent,Won-General,23213.11
"FEVELLA, KURT",DEMOCRATIC,HI,HOUSE DISTRICT 043,Challenger,Lost-General,22980.24
"THIELEN, CYNTHIA HENRY",REPUBLICAN,HI,HOUSE DISTRICT 050,Incumbent,Won-General,22527.36
"CHONG, PONO",DEMOCRATIC,HI,HOUSE DISTRICT 049,Incumbent,Won-General,21475.00
"BERG, TOM",REPUBLICAN,HI,HOUSE DISTRICT 042,Challenger,Lost-General,21308.96
"WATANABE, HERBERT S",NONPARTISAN,HI,BOARD OF EDUCATION DISTRICT HAWAII,Incumbent,Won-General,17380.01
"CARROLL, MELE",DEMOCRATIC,HI,HOUSE DISTRICT 013,Incumbent,Won-General,16847.23
"BELATTI, DELLA AU",DEMOCRATIC,HI,HOUSE DISTRICT 025,Incumbent,Won-General,16767.41
"TOKIOKA, JAMES KUNANE",DEMOCRATIC,HI,HOUSE DISTRICT 015,Incumbent,Won-General,16550.00
"VIERRA, MICKEY",REPUBLICAN,HI,HOUSE DISTRICT 012,Challenger,Lost-General,15303.63
"BERG, LYLA (BONNIE)",DEMOCRATIC,HI,HOUSE DISTRICT 018,Incumbent,Won-General,15160.00
"MCKELVEY, ANGUS",DEMOCRATIC,HI,HOUSE DISTRICT 010,Incumbent,Won-General,14315.00
"YEE, RANDALL M L",NONPARTISAN,HI,BOARD OF EDUCATION DISTRICT AT LARGE,Challenger,Lost-General,13714.81
"CABANILLA ARAKAWA, RIDA (T R)",DEMOCRATIC,HI,HOUSE DISTRICT 042,Incumbent,Won-General,13500.68
"OSHIRO, BLAKE K",DEMOCRATIC,HI,HOUSE DISTRICT 033,Incumbent,Won-General,13000.00
"TOM, TERRANCE W H",NONPARTISAN,HI,BOARD OF EDUCATION DISTRICT AT LARGE,Challenger,Lost-General,11500.00
"LINDSEY, BOB K",NONPARTISAN,HI,OFFICE OF HAWAIIAN AFFAIRS DISTRICT HAWAII,Incumbent,Won-General,9600.00
"BERTRAM III, JOSEPH",DEMOCRATIC,HI,HOUSE DISTRICT 011,Incumbent,Won-General,8885.00
"OFFENBAKER, STEVEN A",REPUBLICAN,HI,HOUSE DISTRICT 001,Open,Lost-General,8115.00
"SAIKI, SCOTT K",DEMOCRATIC,HI,HOUSE DISTRICT 022,Incumbent,Won-General,7856.70
"SANIATAN, RITO C",REPUBLICAN,HI,HOUSE DISTRICT 041,Challenger,Lost-General,7802.94
