Candidate,Party,State,Office,Incumbency,Result,Total Money
"KUHN, JAMES E (JIMMY)",REPUBLICAN,LA,SUPREME COURT DISTRICT 001,Open,Lost-Primary Runoff,1011930.77
"GUIDRY, GREGORY M",REPUBLICAN,LA,SUPREME COURT DISTRICT 001,Open,Default Winner-General,917117.84
"KIMBALL, CATHERINE D (KITTY)",DEMOCRATIC,LA,SUPREME COURT DISTRICT 005,Incumbent,Default Winner-General,840546.16
"KNOLL, TRISTON",DEMOCRATIC,LA,APPELLATE COURT DISTRICT 3RD CIRCUIT 001-DIVISION C,Open,Lost-General,658431.34
"SKRMETTA, ERIC",REPUBLICAN,LA,PUBLIC SERVICE COMMISSIONER DISTRICT 001,Open,Won-General,397996.75
"CAMPBELL II, FOSTER LONNIE",DEMOCRATIC,LA,PUBLIC SERVICE COMMISSIONER DISTRICT 005,Incumbent,Default Winner-General,318476.08
"GREMILLION, SHANNON JAMES",DEMOCRATIC,LA,APPELLATE COURT DISTRICT 3RD CIRCUIT 001-DIVISION C,Open,Won-General,287724.32
"BONIN, PAUL A",DEMOCRATIC,LA,APPELLATE COURT DISTRICT 4TH CIRCUIT 001-DIVISION B,Open,Default Winner-General,129155.00
"SCHWEGMANN, JOHN F",NO PARTY AFFILIATION,LA,PUBLIC SERVICE COMMISSIONER DISTRICT 001,Open,Lost-General,64250.00
"LAMPERT, LOREN M",REPUBLICAN,LA,APPELLATE COURT DISTRICT 3RD CIRCUIT 001-DIVISION C,Open,Lost-Top Two Primary,51098.31
"BAGNERIS SR, DENNIS R",DEMOCRATIC,LA,APPELLATE COURT DISTRICT 4TH CIRCUIT 001-DIVISION C,Incumbent,Default Winner-General,28625.00
"ODINET SR, KENNETH L",REPUBLICAN,LA,PUBLIC SERVICE COMMISSIONER DISTRICT 001,Open,Lost-Top Two Primary,18050.00
"KINCADE, BRUCE C",NO PARTY AFFILIATION,LA,PUBLIC SERVICE COMMISSIONER DISTRICT 001,Open,Lost-Top Two Primary,10000.00
"LOLLEY, JOHN LARRY",DEMOCRATIC,LA,APPELLATE COURT DISTRICT 2ND CIRCUIT 001-SECTION 2A,Incumbent,Default Winner-General,675.00
"CROWLEY, JAMES (JIM)",NO PARTY AFFILIATION,LA,PUBLIC SERVICE COMMISSIONER DISTRICT 005,Challenger,Lost-Top Two Primary,0.00
"AMY, MARC",DEMOCRATIC,LA,APPELLATE COURT DISTRICT 3RD CIRCUIT 003-SECTION 4F,Incumbent,Default Winner-General,0.00
"DREW JR, R HARMON",DEMOCRATIC,LA,APPELLATE COURT DISTRICT 2ND CIRCUIT 002-DIVISION A,Incumbent,Default Winner-General,0.00
