Candidate,Party,State,Office,Incumbency,Result,Total Money
"BUTLER JR, LOUIS B",NONPARTISAN,WI,SUPREME COURT-BUTLER SEAT,Incumbent,Lost-General,754096.71
"DARLING, ALBERTA H",REPUBLICAN,WI,SENATE DISTRICT 008,Incumbent,Won-General,633812.37
"WASSERMAN, SHELDON A",DEMOCRATIC,WI,SENATE DISTRICT 008,Challenger,Lost-General,525403.86
"GABLEMAN, MIKE",NONPARTISAN,WI,SUPREME COURT-BUTLER SEAT,Challenger,Won-General,443838.56
"NEUBAUER, LISA S",NONPARTISAN,WI,APPELLATE COURT DISTRICT 002-NEUBAUER SEAT,Incumbent,Won-General,398552.04
"KAPANKE, DANIEL (DAN)",REPUBLICAN,WI,SENATE DISTRICT 032,Incumbent,Won-General,329425.15
"HOLPERIN, JIM",DEMOCRATIC,WI,SENATE DISTRICT 012,Open,Won-General,326752.61
"TIFFANY, THOMAS",REPUBLICAN,WI,SENATE DISTRICT 012,Open,Lost-General,286063.93
"HANSEN, DAVID N (DAVE)",DEMOCRATIC,WI,SENATE DISTRICT 030,Incumbent,Won-General,277414.19
"JOHNSON, TARA",DEMOCRATIC,WI,SENATE DISTRICT 032,Challenger,Lost-General,263521.69
"TAYLOR, LENA CAROLYN",DEMOCRATIC,WI,SENATE DISTRICT 004,Incumbent,Won-General,260042.37
"GLEISNER, WILLIAM",NONPARTISAN,WI,APPELLATE COURT DISTRICT 002-NEUBAUER SEAT,Challenger,Lost-General,242707.49
"WIRCH, ROBERT W",DEMOCRATIC,WI,SENATE DISTRICT 022,Incumbent,Won-General,241726.41
"HUEBSCH, MIKE",REPUBLICAN,WI,ASSEMBLY DISTRICT 094,Incumbent,Won-General,240591.41
"HOPPER, RANDY",REPUBLICAN,WI,SENATE DISTRICT 018,Open,Won-General,237853.64
"HARSDORF, SHEILA",REPUBLICAN,WI,SENATE DISTRICT 010,Incumbent,Won-General,221789.81
"KING, JESSICA J",DEMOCRATIC,WI,SENATE DISTRICT 018,Open,Lost-General,209111.64
"DAVIS, BRETT H",REPUBLICAN,WI,ASSEMBLY DISTRICT 080,Incumbent,Won-General,186712.04
"PAGE, ALISON H",DEMOCRATIC,WI,SENATE DISTRICT 010,Challenger,Lost-General,163773.35
"ONEIL, TRISH",DEMOCRATIC,WI,ASSEMBLY DISTRICT 047,Open,Lost-General,136618.06
"RIPP, KEITH",REPUBLICAN,WI,ASSEMBLY DISTRICT 047,Open,Won-General,136177.53
"MOULTON, TERRY",REPUBLICAN,WI,ASSEMBLY DISTRICT 068,Incumbent,Lost-General,133366.00
"SCHABER, PENNY BERNARD",DEMOCRATIC,WI,ASSEMBLY DISTRICT 057,Open,Won-General,132822.25
"FITZGERALD, JEFF",REPUBLICAN,WI,ASSEMBLY DISTRICT 039,Incumbent,Won-General,132670.00
"DEXTER, KRISTEN",DEMOCRATIC,WI,ASSEMBLY DISTRICT 068,Challenger,Won-General,129827.61
"EGELHOFF, JO",REPUBLICAN,WI,ASSEMBLY DISTRICT 057,Open,Lost-General,117822.39
