Candidate,Party,State,Office,Incumbency,Result,Total Money
"GREGOIRE, CHRISTINE O",DEMOCRATIC,WA,GOVERNOR,Incumbent,Won-General,13479592.63
"ROSSI, DINO J",REPUBLICAN,WA,GOVERNOR,Challenger,Lost-General,11527889.00
"MCKENNA, ROBERT M (ROB)",REPUBLICAN,WA,ATTORNEY GENERAL,Incumbent,Won-General,1872851.00
"GOLDMARK, PETER J",DEMOCRATIC,WA,COMMISSIONER OF PUBLIC LANDS,Challenger,Won-General,1092497.75
"SUTHERLAND, DOUGLASS B",REPUBLICAN,WA,COMMISSIONER OF PUBLIC LANDS,Incumbent,Lost-General,670092.81
"LADENBURG, JOHN",DEMOCRATIC,WA,ATTORNEY GENERAL,Challenger,Lost-General,585738.83
"BROWN, LISA J",DEMOCRATIC,WA,SENATE DISTRICT 003,Incumbent,Won-General,434261.75
"CARRELL, MICHAEL J",REPUBLICAN,WA,SENATE DISTRICT 028,Incumbent,Won-General,378618.56
"PRENTICE, MARGARITA L",DEMOCRATIC,WA,SENATE DISTRICT 011,Incumbent,Won-General,341281.60
"CARLYLE, REUVEN M",DEMOCRATIC,WA,HOUSE DISTRICT 036-POSITION 1,Open,Won-General,338534.77
"HAUGEN, MARY MARGARET",DEMOCRATIC,WA,SENATE DISTRICT 010,Incumbent,Won-General,335244.18
"REED, SAM S",REPUBLICAN,WA,SECRETARY OF STATE,Incumbent,Won-General,334309.13
"BERGESON, TERRY TERESA M",NONPARTISAN,WA,SUPERINTENDENT OF PUBLIC INSTRUCTION,Incumbent,Lost-General,326633.67
"LOOMIS, LIZ",DEMOCRATIC,WA,HOUSE DISTRICT 044-POSITION 2,Incumbent,Lost-General,321764.66
"LITZOW, STEPHEN R",REPUBLICAN,WA,HOUSE DISTRICT 041-POSITION 1,Open,Lost-General,319463.48
"BENTON, DONALD",REPUBLICAN,WA,SENATE DISTRICT 017,Incumbent,Won-General,303775.00
"SIMPSON, GEOFFREY H",DEMOCRATIC,WA,HOUSE DISTRICT 047-POSITION 1,Incumbent,Won-General,297552.27
"FINN, FREDERICK WELLS",DEMOCRATIC,WA,HOUSE DISTRICT 035-POSITION 2,Open,Won-General,294854.49
"GOODMAN, ROGER E",DEMOCRATIC,WA,HOUSE DISTRICT 045-POSITION 1,Incumbent,Won-General,281987.38
"MCINTIRE, JAMES L",DEMOCRATIC,WA,TREASURER,Open,Won-General,276288.23
"BURBANK, JOHN R",DEMOCRATIC,WA,HOUSE DISTRICT 036-POSITION 1,Open,Lost-General,252863.26
"DORN, RANDOLPH I",NONPARTISAN,WA,SUPERINTENDENT OF PUBLIC INSTRUCTION,Challenger,Won-General,248198.31
"ABEL, KIM",DEMOCRATIC,WA,HOUSE DISTRICT 026-POSITION 1,Open,Lost-General,245805.01
"HADDON, LINDA",REPUBLICAN,WA,SENATE DISTRICT 010,Challenger,Lost-General,243306.84
"HEWITT, MICHAEL D (MIKE)",REPUBLICAN,WA,SENATE DISTRICT 016,Incumbent,Won-General,241095.00
"KING, CURTIS P",REPUBLICAN,WA,SENATE DISTRICT 014,Incumbent,Won-General,237417.19
"ZARELLI, JOSEPH P",REPUBLICAN,WA,SENATE DISTRICT 018,Incumbent,Won-General,233885.00
"KNUE, TIMOTHY B",DEMOCRATIC,WA,HOUSE DISTRICT 010-POSITION 1,Challenger,Lost-General,232370.33
"ERICKS, MARK L",DEMOCRATIC,WA,HOUSE DISTRICT 001-POSITION 2,Incumbent,Won-General,222305.53
"SPRINGER, LAWRENCE STANLEY",DEMOCRATIC,WA,HOUSE DISTRICT 045-POSITION 2,Incumbent,Won-General,221048.71
"PARKER, KEVIN C",REPUBLICAN,WA,HOUSE DISTRICT 006-POSITION 1,Challenger,Won-General,220932.17
"MAXWELL, MARCIE E",DEMOCRATIC,WA,HOUSE DISTRICT 041-POSITION 1,Open,Won-General,217210.04
"BARLOW, DON A",DEMOCRATIC,WA,HOUSE DISTRICT 006-POSITION 1,Incumbent,Lost-General,214090.65
"PROBST, TIMOTHY P (TIM)",DEMOCRATIC,WA,HOUSE DISTRICT 017-POSITION 1,Open,Won-General,212594.74
