Candidate,Party,State,Office,Incumbency,Result,Total Money
"MARKELL, JACK A",DEMOCRATIC,DE,GOVERNOR,Open,Won-General,3715725.57
"COPELAND, CHARLES L (CHARLIE)",REPUBLICAN,DE,LIEUTENANT GOVERNOR,Open,Lost-General,555794.79
"LEE, WILLIAM S (BILL)",REPUBLICAN,DE,GOVERNOR,Open,Lost-General,490643.45
"DENN, MATTHEW P",DEMOCRATIC,DE,LIEUTENANT GOVERNOR,Open,Won-General,487647.84
"CLATWORTHY, JOHN D",REPUBLICAN,DE,SENATE DISTRICT 004,Open,Lost-General,199500.60
"STEWART, KAREN W",DEMOCRATIC,DE,INSURANCE COMMISSIONER,Open,Won-General,140359.11
"SHORT, BRYON",DEMOCRATIC,DE,HOUSE DISTRICT 007,Incumbent,Won-General,104896.97
"BONINI, COLIN J",REPUBLICAN,DE,SENATE DISTRICT 016,Incumbent,Won-General,103670.00
"BOWERS, JAMES",REPUBLICAN,DE,HOUSE DISTRICT 007,Challenger,Lost-General,99063.34
"BUSHWELLER, BRIAN J",DEMOCRATIC,DE,SENATE DISTRICT 017,Open,Won-General,97214.40
"KATZ, MICHAEL S",DEMOCRATIC,DE,SENATE DISTRICT 004,Open,Won-General,97039.37
"BRADY, JOHN F",REPUBLICAN,DE,INSURANCE COMMISSIONER,Open,Lost-General,95596.00
"HALL-LONG, BETHANY A",DEMOCRATIC,DE,SENATE DISTRICT 010,Open,Won-General,95384.22
"HUTCHISON, JAMES L",REPUBLICAN,DE,SENATE DISTRICT 017,Open,Lost-General,92562.00
"SPENCE, TERRY R",REPUBLICAN,DE,HOUSE DISTRICT 018,Incumbent,Lost-General,85815.00
"ATKINS, JOHN C",DEMOCRATIC,DE,HOUSE DISTRICT 041,Incumbent,Won-General,85559.02
"CATHCART, RICHARD C",REPUBLICAN,DE,HOUSE DISTRICT 009,Incumbent,Won-General,77962.83
"HASTINGS, GREGORY A",REPUBLICAN,DE,HOUSE DISTRICT 041,Challenger,Lost-General,76346.44
