Candidate,Party,State,Office,Incumbency,Result,Total Money
"SHURTLEFF, MARK",REPUBLICAN,UT,ATTORNEY GENERAL,Incumbent,Won-General,1414391.82
"HUNTSMAN JR, JON M & HERBERT, GARY R",REPUBLICAN,UT,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,1077518.34
"HUNTSMAN JR, JON M",REPUBLICAN,UT,GOVERNOR,Incumbent,Won-Convention,404466.68
"VALENTINE, JOHN L",REPUBLICAN,UT,SENATE DISTRICT 014,Incumbent,Won-General,345065.71
"BRAMBLE, CURT",REPUBLICAN,UT,SENATE DISTRICT 016,Incumbent,Won-General,220973.59
"CURTIS, GREG J",REPUBLICAN,UT,HOUSE DISTRICT 049,Incumbent,Lost-General,188123.63
"BUTTARS, D CHRIS",REPUBLICAN,UT,SENATE DISTRICT 010,Incumbent,Won-General,187222.66
"HINKINS, DAVID",REPUBLICAN,UT,SENATE DISTRICT 027,Open,Won-General,171840.00
"SPRINGMEYER, BOB & VALDEZ, JOSIE",DEMOCRATIC,UT,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,165792.98
"CLARK, DAVID L",REPUBLICAN,UT,HOUSE DISTRICT 074,Incumbent,Won-General,155801.00
"MADSEN, MARK BENSON",REPUBLICAN,UT,SENATE DISTRICT 013,Incumbent,Won-General,140491.17
"MAYNE, KAREN",DEMOCRATIC,UT,SENATE DISTRICT 005,Incumbent,Won-General,133984.76
"HUGHES, GREG",REPUBLICAN,UT,HOUSE DISTRICT 051,Incumbent,Won-General,130967.59
"HILL, JEAN WELCH",DEMOCRATIC,UT,ATTORNEY GENERAL,Challenger,Lost-General,124512.53
"WALKER, CARLENE M",REPUBLICAN,UT,SENATE DISTRICT 008,Incumbent,Lost-General,110172.21
"WADDOUPS, MICHAEL",REPUBLICAN,UT,SENATE DISTRICT 006,Incumbent,Won-General,100129.42
"CHRISTENSEN, CARLTON",REPUBLICAN,UT,SENATE DISTRICT 001,Open,Lost-General,97172.13
"LILJENQUIST, DANIEL R",REPUBLICAN,UT,SENATE DISTRICT 023,Open,Won-General,89191.00
"ESCAMILLA, LUZ ROBLES",DEMOCRATIC,UT,SENATE DISTRICT 001,Open,Won-General,85514.31
"URQUHART, STEVE",REPUBLICAN,UT,SENATE DISTRICT 029,Open,Won-General,82079.67
"CHRISTENSEN, LAVAR",REPUBLICAN,UT,HOUSE DISTRICT 048,Open,Lost-General,80678.42
"DEE, BRAD",REPUBLICAN,UT,HOUSE DISTRICT 011,Incumbent,Won-General,74001.00
"ELLIS, RICHARD K",REPUBLICAN,UT,TREASURER,Open,Won-General,71059.33
"WIMMER, CARL",REPUBLICAN,UT,HOUSE DISTRICT 052,Incumbent,Won-General,67670.49
"KING, BRAD",DEMOCRATIC,UT,SENATE DISTRICT 027,Open,Lost-General,67441.96
"RENDELL, JOHN",DEMOCRATIC,UT,SENATE DISTRICT 010,Challenger,Lost-General,64836.17
"MORGAN, KAREN",DEMOCRATIC,UT,SENATE DISTRICT 008,Challenger,Won-General,64417.13
"LITVACK, DAVID",DEMOCRATIC,UT,HOUSE DISTRICT 026,Incumbent,Won-General,60852.51
"BISKUPSKI, JACKIE",DEMOCRATIC,UT,HOUSE DISTRICT 030,Incumbent,Won-General,57767.00
"SEEGMILLER, F JAY",DEMOCRATIC,UT,HOUSE DISTRICT 049,Challenger,Won-General,56834.29
"KING, BRIAN S",DEMOCRATIC,UT,HOUSE DISTRICT 028,Open,Won-General,55531.20
"CHRISTENSEN, ALLEN M",REPUBLICAN,UT,SENATE DISTRICT 019,Incumbent,Won-General,54296.00
"DUNNIGAN, JIM",REPUBLICAN,UT,HOUSE DISTRICT 039,Incumbent,Won-General,53321.00
"JENKINS, SCOTT",REPUBLICAN,UT,SENATE DISTRICT 020,Incumbent,Won-General,52751.00
"LOCKHART, REBECCA",REPUBLICAN,UT,HOUSE DISTRICT 064,Incumbent,Won-General,50959.60
"EDWARDS, BECKY",REPUBLICAN,UT,HOUSE DISTRICT 020,Open,Won-General,49299.12
"BIGELOW, RON",REPUBLICAN,UT,HOUSE DISTRICT 032,Incumbent,Won-General,48132.60
"PACE, BROOKS",DEMOCRATIC,UT,SENATE DISTRICT 029,Open,Lost-General,47535.64
"BAUGH, STEVE",DEMOCRATIC,UT,HOUSE DISTRICT 058,Challenger,Lost-General,47312.16
"HERROD, CHRISTOPHER NILES",REPUBLICAN,UT,HOUSE DISTRICT 062,Incumbent,Won-General,43275.30
"CHAVEZ-HOUCK, REBECCA",DEMOCRATIC,UT,HOUSE DISTRICT 024,Incumbent,Won-General,41711.94
"GARN, KEVIN S",REPUBLICAN,UT,HOUSE DISTRICT 016,Incumbent,Won-General,40451.00
"MORLEY, MIKE",REPUBLICAN,UT,HOUSE DISTRICT 066,Incumbent,Won-General,40139.00
"KISER, TODD",REPUBLICAN,UT,HOUSE DISTRICT 041,Incumbent,Won-General,40108.87
"MONSEN, BRIAN",REPUBLICAN,UT,HOUSE DISTRICT 045,Open,Lost-General,39990.08
"MORROW, JEFFREY R",REPUBLICAN,UT,HOUSE DISTRICT 028,Open,Lost-General,39161.38
"HATFIELD, RADENE",DEMOCRATIC,UT,SENATE DISTRICT 016,Challenger,Lost-General,39124.69
"FROERER, GAGE",REPUBLICAN,UT,HOUSE DISTRICT 008,Incumbent,Won-General,38362.20
"BECK, TRISHA",DEMOCRATIC,UT,HOUSE DISTRICT 048,Open,Won-General,38058.16
"MOSS, CAROL SPACKMAN",DEMOCRATIC,UT,HOUSE DISTRICT 037,Incumbent,Won-General,37238.02
"BLACK, LAURA",DEMOCRATIC,UT,HOUSE DISTRICT 045,Open,Won-General,37159.63
"SEELIG, JEN",DEMOCRATIC,UT,HOUSE DISTRICT 023,Incumbent,Won-General,36855.31
"WILCOX, RYAN",REPUBLICAN,UT,HOUSE DISTRICT 007,Open,Won-General,36705.27
"SANDSTROM, STEPHEN ERIC",REPUBLICAN,UT,HOUSE DISTRICT 058,Incumbent,Won-General,36200.51
"NAFOOSI, MONTY MILLIONAIRE",DEMOCRATIC,UT,GOVERNOR,Open,Lost-Convention,35666.00
"OKERLUND, RALPH",REPUBLICAN,UT,SENATE DISTRICT 024,Open,Won-General,35305.59
"CLARK, STEPHEN",REPUBLICAN,UT,HOUSE DISTRICT 063,Incumbent,Won-General,35029.97
"WINN, BRAD",REPUBLICAN,UT,HOUSE DISTRICT 068,Incumbent,Won-General,35026.00
"ODA, CURTIS M",REPUBLICAN,UT,HOUSE DISTRICT 014,Incumbent,Won-General,34082.55
"POWELL, KRAIG",REPUBLICAN,UT,HOUSE DISTRICT 054,Open,Won-General,33875.00
"JARVIS, JOSEPH Q",REPUBLICAN,UT,HOUSE DISTRICT 024,Challenger,Lost-General,32974.00
"WALLIS, BRENT",REPUBLICAN,UT,HOUSE DISTRICT 010,Open,Won-General,32755.00
"HILL, CLARALYN",DEMOCRATIC,UT,HOUSE DISTRICT 062,Challenger,Lost-General,32518.00
"RIESEN, PHIL",DEMOCRATIC,UT,HOUSE DISTRICT 036,Incumbent,Won-General,31962.17
"THOMPSON, PAUL",DEMOCRATIC,UT,HOUSE DISTRICT 059,Challenger,Lost-General,30014.21
"ALLEN, D EDGAR (ED)",DEMOCRATIC,UT,HOUSE DISTRICT 010,Open,Lost-General,29970.59
"LOFFT, KATHERINE R",DEMOCRATIC,UT,HOUSE DISTRICT 053,Challenger,Lost-General,29796.08
"LAST, BRAD",REPUBLICAN,UT,HOUSE DISTRICT 071,Incumbent,Won-General,29701.00
"GIBSON, KERRY W",REPUBLICAN,UT,HOUSE DISTRICT 006,Incumbent,Won-General,29238.44
"GROVER, KEITH",REPUBLICAN,UT,HOUSE DISTRICT 061,Incumbent,Won-General,29072.75
"NOEL, MIKE",REPUBLICAN,UT,HOUSE DISTRICT 073,Incumbent,Won-General,28701.00
"HILLYARD, LYLE W",REPUBLICAN,UT,SENATE DISTRICT 025,Incumbent,Won-General,28436.00
"OLSEN, STEVEN",DEMOCRATIC,UT,SENATE DISTRICT 020,Challenger,Lost-General,28029.90
"HUTCHINGS, ERIC",REPUBLICAN,UT,HOUSE DISTRICT 038,Incumbent,Won-General,27804.65
"JOHNSON, CHRISTINE (CHRIS)",DEMOCRATIC,UT,HOUSE DISTRICT 025,Incumbent,Won-General,27574.52
"FOWLKE, LORIE D",REPUBLICAN,UT,HOUSE DISTRICT 059,Incumbent,Won-General,27451.00
"JOHNSON, LISA M",DEMOCRATIC,UT,HOUSE DISTRICT 051,Challenger,Lost-General,26509.71
"COSGROVE, TIM M",DEMOCRATIC,UT,HOUSE DISTRICT 044,Incumbent,Won-General,26458.46
"RAY, PAUL F",REPUBLICAN,UT,HOUSE DISTRICT 013,Incumbent,Won-General,24740.32
"SWENSON, DEBBIE",DEMOCRATIC,UT,HOUSE DISTRICT 066,Challenger,Lost-General,24453.97
"NEWBOLD, MERLYNN T",REPUBLICAN,UT,HOUSE DISTRICT 050,Incumbent,Won-General,23977.00
"MARRIOTT, DANIEL F",REPUBLICAN,UT,HOUSE DISTRICT 040,Challenger,Lost-General,23921.10
"FERRY, BEN C",REPUBLICAN,UT,HOUSE DISTRICT 002,Incumbent,Won-General,23822.29
"DAW, BRAD",REPUBLICAN,UT,HOUSE DISTRICT 060,Incumbent,Won-General,23733.28
"LEE, MICHAEL",DEMOCRATIC,UT,HOUSE DISTRICT 032,Challenger,Lost-General,23096.23
"FRANK, CRAIG",REPUBLICAN,UT,HOUSE DISTRICT 057,Incumbent,Won-General,22925.09
"HEMINGWAY, LYNN N",DEMOCRATIC,UT,HOUSE DISTRICT 040,Incumbent,Won-General,22529.60
"FISHER, JANICE",DEMOCRATIC,UT,HOUSE DISTRICT 029,Incumbent,Won-General,21772.63
"PETERSON, JEREMY",REPUBLICAN,UT,HOUSE DISTRICT 009,Challenger,Lost-General,21424.15
"PETERSEN, BOYD JAY",DEMOCRATIC,UT,HOUSE DISTRICT 064,Challenger,Lost-General,21006.05
"BIRD, JIM",REPUBLICAN,UT,HOUSE DISTRICT 042,Incumbent,Won-General,20962.00
"WOLFE, JENNIFER BURLEY",DEMOCRATIC,UT,HOUSE DISTRICT 047,Challenger,Lost-General,20483.27
"ALLEN, SHERYL L",REPUBLICAN,UT,HOUSE DISTRICT 019,Incumbent,Won-General,20104.35
"MENLOVE, RONDA RUDD",REPUBLICAN,UT,HOUSE DISTRICT 001,Incumbent,Won-General,19888.73
"BROWN, MELVIN R",REPUBLICAN,UT,HOUSE DISTRICT 053,Incumbent,Won-General,19491.00
"HARPER, WAYNE A",REPUBLICAN,UT,HOUSE DISTRICT 043,Incumbent,Won-General,18875.00
"QUINN, DREW B",REPUBLICAN,UT,HOUSE DISTRICT 036,Challenger,Lost-General,18749.41
"PAINTER, PATRICK",REPUBLICAN,UT,HOUSE DISTRICT 067,Incumbent,Won-General,18391.20
"SUMSION, KENNETH W",REPUBLICAN,UT,HOUSE DISTRICT 056,Incumbent,Won-General,18146.00
"GIBSON, FRANCIS D",REPUBLICAN,UT,HOUSE DISTRICT 065,Open,Won-General,17675.00
"WATKINS, CHRISTINE F",DEMOCRATIC,UT,HOUSE DISTRICT 069,Open,Won-General,17663.31
"GOWANS, JAMES R (JIM)",DEMOCRATIC,UT,HOUSE DISTRICT 021,Incumbent,Won-General,17619.00
"HENDERSON, CHARLES",DEMOCRATIC,UT,HOUSE DISTRICT 038,Challenger,Lost-General,17608.37
"JARVIS, DONALD K",DEMOCRATIC,UT,HOUSE DISTRICT 063,Challenger,Lost-General,17304.00
"IPSON, DON L",REPUBLICAN,UT,HOUSE DISTRICT 075,Open,Won-General,17037.20
"HOGUE, DAVE",DEMOCRATIC,UT,HOUSE DISTRICT 052,Challenger,Lost-General,17031.09
"HANSEN, BILL R",DEMOCRATIC,UT,SENATE DISTRICT 019,Challenger,Lost-General,16967.46
"CONDER, PHILLIP M",REPUBLICAN,UT,HOUSE DISTRICT 029,Challenger,Lost-General,16932.63
