Candidate,Party,State,Office,Incumbency,Result,Total Money
"PASEUR, DEBORAH BELL",DEMOCRATIC,AL,SUPREME COURT-OPEN SEAT,Open,Lost-General,2701182.72
"SHAW, GREG",REPUBLICAN,AL,SUPREME COURT-OPEN SEAT,Open,Won-General,1773602.62
"CAVANAUGH, TWINKLE A",REPUBLICAN,AL,PUBLIC SERVICE COMMISSIONER-PRESIDENT,Open,Lost-General,591797.79
"MCKINNEY, RANDY",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 001,Incumbent,Won-General,484447.64
"THOMPSON, WILLIAM C",REPUBLICAN,AL,CIVIL APPELLATE COURT-THOMPSON SEAT,Incumbent,Won-General,442485.85
"WINDOM, MARY B",REPUBLICAN,AL,CRIMINAL APPELLATE COURT-OPEN SEAT 2,Open,Won-General,417748.11
"KELLUM, BETH",REPUBLICAN,AL,CRIMINAL APPELLATE COURT-OPEN SEAT 1,Open,Won-General,223742.56
"JONES, CLYDE",DEMOCRATIC,AL,CRIMINAL APPELLATE COURT-OPEN SEAT 1,Open,Lost-General,189983.46
"GARDNER, EARL",DEMOCRATIC,AL,BOARD OF EDUCATION DISTRICT 007,Open,Lost-General,151970.35
"BAXLEY, LUCY",DEMOCRATIC,AL,PUBLIC SERVICE COMMISSIONER-PRESIDENT,Open,Won-General,138736.37
"BELL, STEPHANIE",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 003,Incumbent,Won-General,117569.00
"SMITH, AIMEE COBB",DEMOCRATIC,AL,CRIMINAL APPELLATE COURT-OPEN SEAT 2,Open,Lost-General,79926.24
"CHANCEY, MATT",REPUBLICAN,AL,PUBLIC SERVICE COMMISSIONER-PRESIDENT,Open,Lost-Primary Runoff,69451.00
"BELL, ELLA",DEMOCRATIC,AL,BOARD OF EDUCATION DISTRICT 005,Incumbent,Won-General,65425.50
"BELL, JUDY WEST",DEMOCRATIC,AL,BOARD OF EDUCATION DISTRICT 003,Challenger,Lost-General,52463.80
"DRAKE, KIMBERLY HARBISON",DEMOCRATIC,AL,CIVIL APPELLATE COURT-THOMPSON SEAT,Challenger,Lost-General,45020.00
"WARREN, GARY",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 007,Open,Won-General,16744.00
"BRIDGES, LULA",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 005,Challenger,Lost-General,5857.00
"MCLEMORE, LUCIE",REPUBLICAN,AL,CRIMINAL APPELLATE COURT-OPEN SEAT 1,Open,Lost-Primary Runoff,175.00
"BERRY, KENYON",DEMOCRATIC,AL,BOARD OF EDUCATION DISTRICT 001,Challenger,Lost-General,0.00
