Candidate,Party,State,Office,Incumbency,Result,Total Money
"LYNCH, JOHN",DEMOCRATIC,NH,GOVERNOR,Incumbent,Won-General,1273808.94
"DALLESANDRO, LOU C",DEMOCRATIC,NH,SENATE DISTRICT 020,Incumbent,Won-General,147490.89
"GATSAS, THEODORE L (TED)",REPUBLICAN,NH,SENATE DISTRICT 016,Incumbent,Won-General,141572.60
"BURTON, RAYMOND S",REPUBLICAN,NH,EXECUTIVE COUNCILOR,Incumbent,Won-General,137654.98
"HASSAN, MARGARET WOOD (MAGGIE)",DEMOCRATIC,NH,SENATE DISTRICT 023,Incumbent,Won-General,124666.50
"KENNEY, JOSEPH D (JOE)",REPUBLICAN,NH,GOVERNOR,Challenger,Lost-General,120727.45
"KELLY, MOLLY",DEMOCRATIC,NH,SENATE DISTRICT 010,Incumbent,Won-General,110724.00
"DEVRIES, BETSI",DEMOCRATIC,NH,SENATE DISTRICT 018,Incumbent,Won-General,107891.21
"SGAMBATI, KATHLEEN",DEMOCRATIC,NH,SENATE DISTRICT 004,Incumbent,Won-General,100287.38
"LETOURNEAU, BOB",REPUBLICAN,NH,SENATE DISTRICT 019,Incumbent,Won-General,99400.16
"LARSEN, SYLVIA B",DEMOCRATIC,NH,SENATE DISTRICT 015,Incumbent,Won-General,98217.23
"MARTIN, BUD",DEMOCRATIC,NH,SENATE DISTRICT 003,Open,Lost-General,92150.57
"CLARK, MARTHA FULLER",DEMOCRATIC,NH,SENATE DISTRICT 024,Incumbent,Won-General,91266.50
"ODELL JR, ROBERT P (BOB)",REPUBLICAN,NH,SENATE DISTRICT 008,Incumbent,Won-General,88296.49
"BACKUS, ROBERT (BOB)",DEMOCRATIC,NH,SENATE DISTRICT 016,Challenger,Lost-General,81514.95
"STEPANEK, STEPHEN B (STEVE)",REPUBLICAN,NH,EXECUTIVE COUNCILOR-005,Challenger,Lost-General,80660.00
"REYNOLDS, DEBORAH R",DEMOCRATIC,NH,SENATE DISTRICT 002,Incumbent,Won-General,79180.38
"WIECZOREK, RAYMOND J",REPUBLICAN,NH,EXECUTIVE COUNCILOR-004,Incumbent,Won-General,73860.00
"CILLEY, JACALYN L (JACKIE)",DEMOCRATIC,NH,SENATE DISTRICT 006,Incumbent,Won-General,71676.78
"JANEWAY, HAROLD W",DEMOCRATIC,NH,SENATE DISTRICT 007,Incumbent,Won-General,71635.61
"DOWNING, MICHAEL W (MIKE)",REPUBLICAN,NH,SENATE DISTRICT 022,Incumbent,Won-General,71533.83
"KENYON, DAPHNE",DEMOCRATIC,NH,SENATE DISTRICT 019,Challenger,Lost-General,58317.90
"MCLEOD, MARTHA STROUP",DEMOCRATIC,NH,SENATE DISTRICT 001,Challenger,Lost-General,57407.96
"HOUDE, MATTHEW",DEMOCRATIC,NH,SENATE DISTRICT 005,Open,Won-General,56944.75
"MERRILL, AMANDA A",DEMOCRATIC,NH,SENATE DISTRICT 021,Open,Won-General,56908.94
"GILMOUR, MARGARET C (PEGGY)",DEMOCRATIC,NH,SENATE DISTRICT 012,Open,Won-General,54761.23
"LASKY, BETTE R",DEMOCRATIC,NH,SENATE DISTRICT 013,Open,Won-General,54701.19
"GALLUS, JOHN T",REPUBLICAN,NH,SENATE DISTRICT 001,Incumbent,Won-General,54649.00
"DENLEY, WILLIAM P",REPUBLICAN,NH,SENATE DISTRICT 003,Open,Won-General,53550.00
"SANBORN, ANDY",REPUBLICAN,NH,SENATE DISTRICT 007,Challenger,Lost-General,48545.44
"GROEN, FENTON",REPUBLICAN,NH,SENATE DISTRICT 006,Challenger,Lost-General,46488.28
"KRUSE, DOUG",REPUBLICAN,NH,SENATE DISTRICT 018,Challenger,Lost-General,43615.00
"PHINIZY, JAMES G (JAY)",DEMOCRATIC,NH,SENATE DISTRICT 008,Challenger,Lost-General,42094.88
"ST HILAIRE, DAN",REPUBLICAN,NH,EXECUTIVE COUNCILOR-002,Challenger,Lost-General,36798.70
"CARSON, SHARON M",REPUBLICAN,NH,SENATE DISTRICT 014,Open,Won-General,35712.75
"LAFLAMME JR, PAUL (P G)",REPUBLICAN,NH,SENATE DISTRICT 012,Open,Lost-General,33734.32
