Candidate,Party,State,Office,Incumbency,Result,Total Money
"LIBOUS, THOMAS W",REPUBLICAN,NY,SENATE DISTRICT 052,Incumbent,Won-General,1854327.75
"KLEIN, JEFFREY D",DEMOCRATIC,NY,SENATE DISTRICT 034,Incumbent,Won-General,1810711.70
"MALTESE, SERPHIN R",REPUBLICAN,NY,SENATE DISTRICT 015,Incumbent,Lost-General,1777305.23
"SMITH, MALCOLM A",DEMOCRATIC,NY,SENATE DISTRICT 014,Incumbent,Won-General,1730792.53
"SKELOS, DEAN G",REPUBLICAN,NY,SENATE DISTRICT 009,Incumbent,Won-General,1524227.09
"RANZENHOFER, MICHAEL H",REPUBLICAN,NY,SENATE DISTRICT 061,Open,Won-General,1329507.29
"FOLEY, BRIAN X",DEMOCRATIC,NY,SENATE DISTRICT 003,Challenger,Won-General,1329006.24
"RENZI, DAVID A",REPUBLICAN,NY,SENATE DISTRICT 048,Challenger,Lost-General,1285681.10
"VOLKER, DALE M",REPUBLICAN,NY,SENATE DISTRICT 059,Incumbent,Won-General,1119550.46
"MESI, JOE",DEMOCRATIC,NY,SENATE DISTRICT 061,Open,Lost-General,1104873.73
"AUBERTINE, DARREL J",DEMOCRATIC,NY,SENATE DISTRICT 048,Incumbent,Won-General,1057825.53
"ROBACH, JOSEPH E",REPUBLICAN,NY,SENATE DISTRICT 056,Incumbent,Won-General,1043378.28
"GOLDEN, MARTIN J",REPUBLICAN,NY,SENATE DISTRICT 022,Incumbent,Won-General,958346.00
"DOLLINGER, RICHARD A",DEMOCRATIC,NY,SENATE DISTRICT 056,Challenger,Lost-General,923390.18
"DONNO, BARBARA C",REPUBLICAN,NY,SENATE DISTRICT 007,Challenger,Lost-General,911676.87
"TRUNZO, CAESAR",REPUBLICAN,NY,SENATE DISTRICT 003,Incumbent,Lost-General,903419.96
"JOHNSON, CRAIG M",DEMOCRATIC,NY,SENATE DISTRICT 007,Incumbent,Won-General,902852.63
"STACHOWSKI, WILLIAM T",DEMOCRATIC,NY,SENATE DISTRICT 058,Incumbent,Won-General,898180.49
"MCDONALD, ROY J",REPUBLICAN,NY,SENATE DISTRICT 043,Open,Won-General,854083.24
"GENNARO, JAMES F",DEMOCRATIC,NY,SENATE DISTRICT 011,Challenger,Lost-General,849970.31
"MAZIARZ, GEORGE D",REPUBLICAN,NY,SENATE DISTRICT 062,Incumbent,Won-General,704432.82
"STIRPE JR, ALBERT A",DEMOCRATIC,NY,ASSEMBLY DISTRICT 121,Incumbent,Won-General,700424.24
"FUSCHILLO JR, CHARLES J",REPUBLICAN,NY,SENATE DISTRICT 008,Incumbent,Won-General,690952.95
"ALESI, JAMES S",REPUBLICAN,NY,SENATE DISTRICT 055,Incumbent,Won-General,687804.36
"NOZZOLIO, MICHAEL F",REPUBLICAN,NY,SENATE DISTRICT 054,Incumbent,Won-General,671577.02
"LEIBELL III, VINCENT L",REPUBLICAN,NY,SENATE DISTRICT 040,Incumbent,Won-General,660574.12
"MCGAUGHEY, IAN",DEMOCRATIC,NY,ASSEMBLY DISTRICT 112,Open,Lost-General,630155.55
"FELD, LIZ",REPUBLICAN,NY,SENATE DISTRICT 037,Challenger,Lost-General,626968.24
"SEWARD, JAMES L",REPUBLICAN,NY,SENATE DISTRICT 051,Incumbent,Won-General,623553.69
"ADDABBO JR, JOSEPH P",DEMOCRATIC,NY,SENATE DISTRICT 015,Challenger,Won-General,586934.51
"STEWART-COUSINS, ANDREA",DEMOCRATIC,NY,SENATE DISTRICT 035,Incumbent,Won-General,562232.67
"SQUADRON, DANIEL",DEMOCRATIC,NY,SENATE DISTRICT 025,Open,Won-General,527840.69
"PARKER, KEVIN S",DEMOCRATIC,NY,SENATE DISTRICT 021,Incumbent,Won-General,523742.01
"AMEDORE JR, GEORGE A",REPUBLICAN,NY,ASSEMBLY DISTRICT 105,Incumbent,Won-General,520191.44
"KRUGER, CARL",DEMOCRATIC,NY,SENATE DISTRICT 027,Incumbent,Won-General,519286.50
"MORELLE, JOSEPH D (JOE)",DEMOCRATIC,NY,ASSEMBLY DISTRICT 132,Incumbent,Won-General,499836.67
"DELANO SR, DENNIS A",REPUBLICAN,NY,SENATE DISTRICT 058,Challenger,Lost-General,485209.97
"HANNON, KEMP",REPUBLICAN,NY,SENATE DISTRICT 006,Incumbent,Won-General,478190.40
"MONSERRATE, HIRAM",DEMOCRATIC,NY,SENATE DISTRICT 013,Open,Won-General,471024.36
"SILVER, SHELDON",DEMOCRATIC,NY,ASSEMBLY DISTRICT 064,Incumbent,Won-General,470735.96
"FLANAGAN JR, JOHN J",REPUBLICAN,NY,SENATE DISTRICT 002,Incumbent,Won-General,455489.01
"SALAND, STEPHEN M",REPUBLICAN,NY,SENATE DISTRICT 041,Incumbent,Won-General,452911.00
"LOPEZ, VITO J",DEMOCRATIC,NY,ASSEMBLY DISTRICT 053,Incumbent,Won-General,450409.41
"SMITH, JONATHAN B",DEMOCRATIC,NY,ASSEMBLY DISTRICT 102,Challenger,Lost-General,449383.50
"MENG, GRACE",DEMOCRATIC,NY,ASSEMBLY DISTRICT 022,Challenger,Won-General,443742.88
"HOYT, SAM",DEMOCRATIC,NY,ASSEMBLY DISTRICT 144,Incumbent,Won-General,428730.70
"BONACIC, JOHN J",REPUBLICAN,NY,SENATE DISTRICT 042,Incumbent,Won-General,428355.20
"BARBER, DON",DEMOCRATIC,NY,SENATE DISTRICT 051,Challenger,Lost-General,415458.17
"PADAVAN, FRANK",REPUBLICAN,NY,SENATE DISTRICT 011,Incumbent,Won-General,413180.50
"DEFRANCISCO, JOHN A",REPUBLICAN,NY,SENATE DISTRICT 050,Incumbent,Won-General,403225.89
"MURTAGH, JOHN M",REPUBLICAN,NY,SENATE DISTRICT 035,Challenger,Lost-General,394356.42
"DUANE, THOMAS K",DEMOCRATIC,NY,SENATE DISTRICT 029,Incumbent,Won-General,389133.60
"BALL, GREG",REPUBLICAN,NY,ASSEMBLY DISTRICT 099,Incumbent,Won-General,388613.87
"OPPENHEIMER, SUZI",DEMOCRATIC,NY,SENATE DISTRICT 037,Incumbent,Won-General,385504.34
"KOO, PETER A",REPUBLICAN,NY,SENATE DISTRICT 016,Challenger,Lost-General,384915.49
"KRUEGER, LIZ",DEMOCRATIC,NY,SENATE DISTRICT 026,Incumbent,Won-General,379290.00
"CORWIN, JANE L",REPUBLICAN,NY,ASSEMBLY DISTRICT 142,Open,Won-General,364413.11
"NACHBAR, DAVID R",DEMOCRATIC,NY,SENATE DISTRICT 055,Challenger,Lost-General,360103.87
