Candidate,Party,State,Office,Incumbency,Result,Total Money
"NEWBERRY, STEVE",DEMOCRATIC,KY,SENATE DISTRICT 009,Open,Lost-General,573857.27
"GROOB, KATHRYN",DEMOCRATIC,KY,SENATE DISTRICT 023,Challenger,Lost-General,522686.74
"WESTWOOD, JACK",REPUBLICAN,KY,SENATE DISTRICT 023,Incumbent,Won-General,511490.62
"THAYER, DAMON",REPUBLICAN,KY,SENATE DISTRICT 017,Incumbent,Won-General,467095.89
"ADKINS, ROCKY J",DEMOCRATIC,KY,HOUSE DISTRICT 099,Incumbent,Won-General,402743.79
"WINTERS, KENNETH",REPUBLICAN,KY,SENATE DISTRICT 001,Incumbent,Won-General,394459.32
"GIVENS, DAVID P",REPUBLICAN,KY,SENATE DISTRICT 009,Open,Won-General,379837.00
"SHAKE, JAMES M (JIM)",NONPARTISAN,KY,SUPREME COURT DISTRICT 004,Challenger,Lost-General,311089.78
"DAMRON, ROBERT R",DEMOCRATIC,KY,HOUSE DISTRICT 039,Incumbent,Won-General,308230.89
"HUBBARD, CARROLL",DEMOCRATIC,KY,SENATE DISTRICT 001,Challenger,Lost-General,304362.09
"PENDLETON, JOEY",DEMOCRATIC,KY,SENATE DISTRICT 003,Incumbent,Won-General,283616.37
"HUGHES, LISABETH TABOR",NONPARTISAN,KY,SUPREME COURT DISTRICT 004,Incumbent,Won-General,279281.41
"STUMBO, GREGORY D",DEMOCRATIC,KY,HOUSE DISTRICT 095,Incumbent,Won-General,272805.70
"CLARK, PERRY B",DEMOCRATIC,KY,SENATE DISTRICT 037,Incumbent,Won-General,240994.28
"CLARK, LARRY",DEMOCRATIC,KY,HOUSE DISTRICT 046,Incumbent,Won-General,221737.35
"HAWKINS, DOUG",REPUBLICAN,KY,SENATE DISTRICT 037,Challenger,Lost-General,189444.89
"TURNER, JOHNNY RAY",DEMOCRATIC,KY,SENATE DISTRICT 029,Incumbent,Won-General,183532.13
"LEE, JIMMIE C",DEMOCRATIC,KY,HOUSE DISTRICT 025,Incumbent,Won-General,180073.34
"STIVERS, ROBERT",REPUBLICAN,KY,SENATE DISTRICT 025,Incumbent,Won-General,176662.07
"JONES, TOM C",REPUBLICAN,KY,SENATE DISTRICT 003,Challenger,Lost-General,173902.21
