Candidate,Party,State,Office,Incumbency,Result,Total Money
"RICHARDSON, JAMES GLENN",REPUBLICAN,GA,HOUSE DISTRICT 019,Incumbent,Won-General,650400.51
"BALFOUR II, DONALD K",REPUBLICAN,GA,SENATE DISTRICT 009,Incumbent,Won-General,421085.00
"MULLIS, JEFF",REPUBLICAN,GA,SENATE DISTRICT 053,Incumbent,Won-General,376319.67
"HARBIN, BENJIE L (BEN)",REPUBLICAN,GA,HOUSE DISTRICT 118,Incumbent,Won-General,358897.08
"WILLIAMS, TOMMIE",REPUBLICAN,GA,SENATE DISTRICT 019,Incumbent,Won-General,333608.71
"KEEN, JERRY",REPUBLICAN,GA,HOUSE DISTRICT 179,Incumbent,Won-General,321975.31
"SHAFER, DAVID J",REPUBLICAN,GA,SENATE DISTRICT 048,Incumbent,Won-General,305565.14
"ROGERS, CHIP",REPUBLICAN,GA,SENATE DISTRICT 021,Incumbent,Won-General,291330.14
"BURKALTER, J MARK",REPUBLICAN,GA,HOUSE DISTRICT 050,Incumbent,Won-General,254825.00
"BENHAM, ROBERT",NONPARTISAN,GA,SUPREME COURT-BENHAM SEAT,Incumbent,Won-General,226651.58
"HILL, JACK",REPUBLICAN,GA,SENATE DISTRICT 004,Incumbent,Won-General,221100.15
"SMITH JR, VANCE C",REPUBLICAN,GA,HOUSE DISTRICT 129,Incumbent,Won-General,220120.21
"SMYRE, CALVIN",DEMOCRATIC,GA,HOUSE DISTRICT 132,Incumbent,Won-General,218381.28
"SEABAUGH, MITCH",REPUBLICAN,GA,SENATE DISTRICT 028,Incumbent,Won-General,209374.23
"PORTER, DUBOSE",DEMOCRATIC,GA,HOUSE DISTRICT 143,Incumbent,Won-General,201600.15
"CHANNELL, ROBERT MICKEY",REPUBLICAN,GA,HOUSE DISTRICT 116,Incumbent,Won-General,200616.24
"FREEMAN, ALLEN G",REPUBLICAN,GA,HOUSE DISTRICT 140,Incumbent,Lost-General,192117.08
"MCDONALD JR, LAUREN W (BUBBA)",REPUBLICAN,GA,PUBLIC SERVICE COMMISSIONER DISTRICT 004,Open,Won-General Runoff,190372.65
"COOPER, SHARON M",REPUBLICAN,GA,HOUSE DISTRICT 041,Incumbent,Won-General,189414.08
"EHRHART, EARL",REPUBLICAN,GA,HOUSE DISTRICT 036,Incumbent,Won-General,184519.80
"DOYLE, SARA L",NONPARTISAN,GA,APPELLATE COURT-OPEN SEAT,Open,Won-General Runoff,174893.19
"EDENFIELD, BRUCE M",NONPARTISAN,GA,APPELLATE COURT-OPEN SEAT,Open,Lost-General,174691.13
"COWSERT, WILLIAM S (BILL)",REPUBLICAN,GA,SENATE DISTRICT 046,Incumbent,Won-General,171026.96
"JACOBS, MICHAEL J (MIKE)",REPUBLICAN,GA,HOUSE DISTRICT 080,Incumbent,Won-General,167396.43
"HILL, HUNTER",REPUBLICAN,GA,SENATE DISTRICT 006,Challenger,Lost-General,165439.00
"CHANCE, RONNIE",REPUBLICAN,GA,SENATE DISTRICT 016,Incumbent,Won-General,163791.16
"HINES, P HARRIS",NONPARTISAN,GA,SUPREME COURT-HINES SEAT,Incumbent,Won-General,162450.00
"DEMPSEY, KATIE M",REPUBLICAN,GA,HOUSE DISTRICT 013,Incumbent,Won-General,161107.48
"ROGERS, CARLTON W (CARL)",REPUBLICAN,GA,HOUSE DISTRICT 026,Incumbent,Won-General,156052.21
"STONER, DOUG",DEMOCRATIC,GA,SENATE DISTRICT 006,Incumbent,Won-General,152317.22
"GOLICK, RICHARD M (RICH)",REPUBLICAN,GA,HOUSE DISTRICT 034,Incumbent,Won-General,144900.16
"STATON, CECIL",REPUBLICAN,GA,SENATE DISTRICT 018,Incumbent,Won-General,143138.41
"HAMBRICK III, WILLIAM G (BILL)",REPUBLICAN,GA,SENATE DISTRICT 030,Incumbent,Won-General,142944.39
"MILLS, JAMES",REPUBLICAN,GA,HOUSE DISTRICT 025,Incumbent,Won-General,141931.07
"DOUGLAS, JOHN",REPUBLICAN,GA,SENATE DISTRICT 017,Incumbent,Won-General,139779.07
"HARDEN, OREN HALL (BUDDY)",REPUBLICAN,GA,HOUSE DISTRICT 147,Open,Won-General,137872.26
"ORROCK, NANCY GROGAN (NAN)",DEMOCRATIC,GA,SENATE DISTRICT 036,Incumbent,Won-General,137318.00
"SCOTT, JAMES AUSTIN (AUSTIN)",REPUBLICAN,GA,HOUSE DISTRICT 153,Incumbent,Won-General,136646.92
"GOGGANS, GREG",REPUBLICAN,GA,SENATE DISTRICT 007,Incumbent,Won-General,133787.15
"HILL, JUDSON",REPUBLICAN,GA,SENATE DISTRICT 032,Incumbent,Won-General,133159.35
"ANDERSON, LEE",REPUBLICAN,GA,HOUSE DISTRICT 117,Open,Won-General,131444.82
"TUMLIN, STEVE",REPUBLICAN,GA,HOUSE DISTRICT 038,Incumbent,Lost-General,124566.72
"THOMAS, DONALD R (DON)",REPUBLICAN,GA,SENATE DISTRICT 054,Incumbent,Won-General,124250.14
"TARVER, ED",DEMOCRATIC,GA,SENATE DISTRICT 022,Incumbent,Won-General,121917.15
"CHAMBERS, JILL",REPUBLICAN,GA,HOUSE DISTRICT 081,Incumbent,Won-General,121368.15
"ROBERTS, JAMES HUGH (JAY)",REPUBLICAN,GA,HOUSE DISTRICT 154,Incumbent,Won-General,120750.15
"ADELMAN, DAVID I",DEMOCRATIC,GA,SENATE DISTRICT 042,Incumbent,Won-General,119498.21
"ONEAL JR, LAWRENCE E (LARRY)",REPUBLICAN,GA,HOUSE DISTRICT 146,Incumbent,Won-General,117900.14
"CHAPMAN, J L (JEFF)",REPUBLICAN,GA,SENATE DISTRICT 003,Incumbent,Won-General,116193.26
"JERGUSON, SEAN",REPUBLICAN,GA,HOUSE DISTRICT 022,Incumbent,Won-General,114717.16
"HAWKINS JR, B LEE",REPUBLICAN,GA,SENATE DISTRICT 049,Incumbent,Won-General,114657.43
"HUDGENS, RALPH T",REPUBLICAN,GA,SENATE DISTRICT 047,Incumbent,Won-General,114250.15
"BULLOCH, JOHN",REPUBLICAN,GA,SENATE DISTRICT 011,Incumbent,Won-General,113515.07
