Candidate,Party,State,Office,Incumbency,Result,Total Money
"MANCHIN III, JOSEPH (JOE)",DEMOCRATIC,WV,GOVERNOR,Incumbent,Won-General,2940949.53
"KETCHUM, MENIS E",DEMOCRATIC,WV,SUPREME COURT-OPEN SEAT & MAYNARD SEAT,Open,Won-General,1407784.70
"WALKER, ELIZABETH DEER (BETH)",REPUBLICAN,WV,SUPREME COURT-OPEN SEAT & MAYNARD SEAT,Open,Lost-General,539205.77
"ROSS, MIKE",DEMOCRATIC,WV,SENATE DISTRICT 015,Challenger,Lost-General,441000.00
"TOMBLIN, EARL RAY",DEMOCRATIC,WV,SENATE DISTRICT 007,Incumbent,Won-General,423752.46
"WORKMAN, MARGARET L",DEMOCRATIC,WV,SUPREME COURT-OPEN SEAT & MAYNARD SEAT,Open,Won-General,366135.56
"MCGRAW JR, DARRELL V",DEMOCRATIC,WV,ATTORNEY GENERAL,Incumbent,Won-General,305095.44
"PERDUE, JOHN D",DEMOCRATIC,WV,TREASURER,Incumbent,Won-General,225638.58
"GREEAR, DAN",REPUBLICAN,WV,ATTORNEY GENERAL,Challenger,Lost-General,224829.14
"THOMPSON, RICK",DEMOCRATIC,WV,HOUSE DISTRICT 017,Incumbent,Won-General,186355.10
"TEETS, J MICHAEL",REPUBLICAN,WV,AGRICULTURE COMMISSIONER,Challenger,Lost-General,163154.16
"SUSMAN, SALLY",DEMOCRATIC,WV,HOUSE DISTRICT 027,Challenger,Won-General,148391.55
"FACEMIRE, DOUGLAS EUGENE",DEMOCRATIC,WV,SENATE DISTRICT 012,Open,Won-General,142295.65
"TENNANT, NATALIE E",DEMOCRATIC,WV,SECRETARY OF STATE,Open,Won-General,139281.17
"YOST JR, HAROLD JACKSON (JACK)",DEMOCRATIC,WV,SENATE DISTRICT 001,Open,Won-General,132206.50
"KESSLER, JEFFREY VINCENT",DEMOCRATIC,WV,SENATE DISTRICT 002,Incumbent,Won-General,108020.00
"WEBSTER, CARRIE L",DEMOCRATIC,WV,HOUSE DISTRICT 031,Incumbent,Won-General,107473.11
"BARNES, CLARK",REPUBLICAN,WV,SENATE DISTRICT 015,Incumbent,Won-General,101314.59
"REYNOLDS, DOUGLAS V",DEMOCRATIC,WV,HOUSE DISTRICT 016,Incumbent,Won-General,99118.48
"SKAFF JR, DOUGLAS JOHN",DEMOCRATIC,WV,HOUSE DISTRICT 030,Challenger,Won-General,96650.90
"CARUTH, DONALD T",REPUBLICAN,WV,SENATE DISTRICT 010,Incumbent,Won-General,93421.81
"PLYMALE, ROBERT H (BOB)",DEMOCRATIC,WV,SENATE DISTRICT 005,Incumbent,Won-General,92280.00
"CAPUTO, MICHAEL L",DEMOCRATIC,WV,HOUSE DISTRICT 043,Incumbent,Won-General,82388.70
"PALUMBO, COREY",DEMOCRATIC,WV,SENATE DISTRICT 008,Open,Won-General,69239.74
"FOSTER, DAN",DEMOCRATIC,WV,SENATE DISTRICT 017,Incumbent,Won-General,67363.95
"POLING, DAN",DEMOCRATIC,WV,HOUSE DISTRICT 010,Challenger,Won-General,64098.27
"WILLIAMS, ROBERT LYNN (BOB)",DEMOCRATIC,WV,SENATE DISTRICT 014,Open,Won-General,61645.00
"SPENCER, SHARON",DEMOCRATIC,WV,HOUSE DISTRICT 030,Incumbent,Won-General,60165.00
"LAIRD IV, WILLIAM R",DEMOCRATIC,WV,SENATE DISTRICT 011,Open,Won-General,59335.08
"WHITE, HARRY KEITH",DEMOCRATIC,WV,HOUSE DISTRICT 021,Incumbent,Won-General,59255.00
"CORIA, KAREN",DEMOCRATIC,WV,HOUSE DISTRICT 014,Challenger,Lost-General,57304.00
"MCGEEHAN, PAT",REPUBLICAN,WV,HOUSE DISTRICT 001,Challenger,Won-General,55600.00
"SNYDER, HERB",DEMOCRATIC,WV,SENATE DISTRICT 016,Open,Won-General,54402.23
"CANN, SAMUEL J (SAM)",DEMOCRATIC,WV,HOUSE DISTRICT 041,Incumbent,Won-General,53950.00
"FACEMYER, HON KAREN",REPUBLICAN,WV,SENATE DISTRICT 004,Incumbent,Won-General,53625.00
"GAINER III, GLEN B",DEMOCRATIC,WV,AUDITOR,Incumbent,Won-General,53450.36
"SWARTZMILLER, RANDAL (RANDY)",DEMOCRATIC,WV,HOUSE DISTRICT 001,Incumbent,Won-General,51107.65
"FANNING, JOHN PAT",DEMOCRATIC,WV,SENATE DISTRICT 006,Incumbent,Won-General,50073.25
"WEEKS, RUSS",REPUBLICAN,WV,GOVERNOR,Challenger,Lost-General,47971.38
"HATFIELD, BARBARA (BOBBIE)",DEMOCRATIC,WV,HOUSE DISTRICT 030,Incumbent,Won-General,47955.64
"PERRY, DAVID G",DEMOCRATIC,WV,HOUSE DISTRICT 029,Incumbent,Won-General,47020.68
"HUNT, MARK ALLEN",DEMOCRATIC,WV,HOUSE DISTRICT 030,Challenger,Won-General,46875.41
"LONG, MARSHALL C",DEMOCRATIC,WV,HOUSE DISTRICT 025,Incumbent,Lost-General,46288.91
"VARNER, SCOTT G",DEMOCRATIC,WV,HOUSE DISTRICT 004,Incumbent,Won-General,45465.00
"GALL, LOUIS",DEMOCRATIC,WV,HOUSE DISTRICT 027,Challenger,Lost-General,44909.40
"FRAZIER, JOHN R",DEMOCRATIC,WV,HOUSE DISTRICT 025,Challenger,Won-General,43523.24
"DOUGLASS, GUS R",DEMOCRATIC,WV,AGRICULTURE COMMISSIONER,Incumbent,Won-General,43307.56
"FLEISCHAUER, BARBARA EVANS",DEMOCRATIC,WV,HOUSE DISTRICT 044,Incumbent,Won-General,42771.17
"BROWN, BONNIE",DEMOCRATIC,WV,HOUSE DISTRICT 030,Incumbent,Won-General,42590.42
"BOGGS, LAWRENCE BRENT",DEMOCRATIC,WV,HOUSE DISTRICT 034,Incumbent,Won-General,42549.80
"ADAMS, BOB",REPUBLICAN,WV,SENATE DISTRICT 016,Open,Lost-General,41425.00
"WOOTON, WILLIAM R (BILL)",DEMOCRATIC,WV,HOUSE DISTRICT 027,Challenger,Won-General,41081.10
