Candidate,Party,State,Office,Incumbency,Result,Total Money
"TAYLOR, CLIFFORD W",NONPARTISAN,MI,SUPREME COURT-TAYLOR SEAT,Incumbent,Lost-General,1861523.98
"HATHAWAY, DIANE MARIE",NONPARTISAN,MI,SUPREME COURT-TAYLOR SEAT,Challenger,Won-General,753736.20
"DILLON, ANDY",DEMOCRATIC,MI,HOUSE DISTRICT 017,Incumbent,Won-General,436306.46
"DESHAZOR, LARRY B",REPUBLICAN,MI,HOUSE DISTRICT 061,Open,Won-General,321821.99
"SIMPSON, MIKE",DEMOCRATIC,MI,HOUSE DISTRICT 065,Incumbent,Won-General,293715.09
"HUGHES, HOLLY",REPUBLICAN,MI,HOUSE DISTRICT 091,Challenger,Lost-General,291451.91
"SCOTT, PAUL",REPUBLICAN,MI,HOUSE DISTRICT 051,Open,Won-General,272305.07
"PETERMAN, AMY",REPUBLICAN,MI,HOUSE DISTRICT 039,Open,Lost-General,248620.99
"TYLER, SHARON",REPUBLICAN,MI,HOUSE DISTRICT 078,Open,Won-General,227951.98
"VALENTINE, MARY",DEMOCRATIC,MI,HOUSE DISTRICT 091,Incumbent,Won-General,225918.72
"CORRIVEAU, MARC R",DEMOCRATIC,MI,HOUSE DISTRICT 020,Incumbent,Won-General,212224.91
"MANDERFIELD, PAULA",NONPARTISAN,MI,APPELLATE COURT DISTRICT 004-OPEN SEAT,Open,Lost-General,209803.38
"SCRIPPS, DANIEL COLLINS",DEMOCRATIC,MI,HOUSE DISTRICT 101,Open,Won-General,204133.02
"BOLGER, JAMES",REPUBLICAN,MI,HOUSE DISTRICT 063,Open,Won-General,192331.73
"STAMAS, JAMES N (JIM)",REPUBLICAN,MI,HOUSE DISTRICT 098,Open,Won-General,186738.68
"SEGAL, KATE",DEMOCRATIC,MI,HOUSE DISTRICT 062,Open,Won-General,178048.82
"WELDAY, PAUL F",REPUBLICAN,MI,HOUSE DISTRICT 037,Open,Lost-General,173443.97
"BROWN, LISA",DEMOCRATIC,MI,HOUSE DISTRICT 039,Open,Won-General,168105.49
"HAINES, GAIL",REPUBLICAN,MI,HOUSE DISTRICT 043,Open,Won-General,167170.59
"KNOLLENBERG, MARTIN J (MARTY)",REPUBLICAN,MI,HOUSE DISTRICT 041,Incumbent,Won-General,160476.40
"LAJOY, TODD A",REPUBLICAN,MI,HOUSE DISTRICT 021,Open,Lost-General,159190.39
"LEWIS, GARNET",DEMOCRATIC,MI,HOUSE DISTRICT 098,Open,Lost-General,156812.83
"LANG, MARY TREDER",REPUBLICAN,MI,HOUSE DISTRICT 001,Open,Lost-General,155098.61
"ANGERER, KATHY A",DEMOCRATIC,MI,HOUSE DISTRICT 055,Incumbent,Won-General,155009.36
"FRANZ, RAY A",REPUBLICAN,MI,HOUSE DISTRICT 101,Open,Lost-General,151270.19
"ROBERTS, SARAH",DEMOCRATIC,MI,HOUSE DISTRICT 024,Open,Won-General,147866.10
"AMASH, JUSTIN A",REPUBLICAN,MI,HOUSE DISTRICT 072,Open,Won-General,143891.05
"NEUMANN, ANDY",DEMOCRATIC,MI,HOUSE DISTRICT 106,Open,Won-General,141724.73
"SLAVENS, DIAN",DEMOCRATIC,MI,HOUSE DISTRICT 021,Open,Won-General,140614.57
"HORN, KENNETH B",REPUBLICAN,MI,HOUSE DISTRICT 094,Incumbent,Won-General,137963.58
"BARNETT, VICKI",DEMOCRATIC,MI,HOUSE DISTRICT 037,Open,Won-General,134055.00
