Candidate,Party,State,Office,Incumbency,Result,Total Money
"MEYER, KEVIN G",REPUBLICAN,AK,SENATE DISTRICT O,Open,Won-General,116554.48
"BAFFONE, VALERIE",DEMOCRATIC,AK,HOUSE DISTRICT 028,Challenger,Lost-General,115898.42
"PASKVAN, JOE",DEMOCRATIC,AK,SENATE DISTRICT E,Open,Won-General,107358.53
"KAWASAKI, SCOTT",DEMOCRATIC,AK,HOUSE DISTRICT 009,Incumbent,Won-General,102877.00
"HAWKER, MICHAEL",REPUBLICAN,AK,HOUSE DISTRICT 032,Incumbent,Won-General,101318.00
"ANDERSON, JOHN NELS",DEMOCRATIC,AK,SENATE DISTRICT Q,Challenger,Lost-General,88445.00
"DAVIS, BETTYE J",DEMOCRATIC,AK,SENATE DISTRICT K,Incumbent,Won-General,84635.79
"ZAUGG, LYNDA L",DEMOCRATIC,AK,HOUSE DISTRICT 030,Open,Lost-General,82124.71
"HENRY, CYNTHIA",REPUBLICAN,AK,SENATE DISTRICT E,Open,Lost-General,81195.24
"BUCH, ROBERT L (BOB)",DEMOCRATIC,AK,HOUSE DISTRICT 027,Incumbent,Won-General,79740.67
"GARA, LESLIE S (LES)",DEMOCRATIC,AK,HOUSE DISTRICT 023,Incumbent,Won-General,79498.60
"BROWN, JOHN S",DEMOCRATIC,AK,HOUSE DISTRICT 010,Challenger,Lost-General,77355.63
"DOLL, ANDREA",DEMOCRATIC,AK,HOUSE DISTRICT 004,Incumbent,Lost-General,72069.88
"KELLY, MICHAEL P (MIKE)",REPUBLICAN,AK,HOUSE DISTRICT 007,Incumbent,Won-General,71463.00
"MUNOZ, CATHY ENGSTROM",REPUBLICAN,AK,HOUSE DISTRICT 004,Challenger,Won-General,68215.01
"KASSEL, KARL",DEMOCRATIC,AK,HOUSE DISTRICT 007,Challenger,Lost-General,66329.42
"JOHNSON, CRAIG W",REPUBLICAN,AK,HOUSE DISTRICT 028,Incumbent,Won-General,65369.82
"HILL, SUE",REPUBLICAN,AK,HOUSE DISTRICT 009,Challenger,Lost-General,64263.15
"MENARD, LINDA K",REPUBLICAN,AK,SENATE DISTRICT G,Open,Won-General,64159.58
"RAMRAS, JAY B",REPUBLICAN,AK,HOUSE DISTRICT 010,Incumbent,Won-General,60685.70
"GUTTENBERG, DAVID",DEMOCRATIC,AK,HOUSE DISTRICT 008,Incumbent,Won-General,59802.46
"WAGONER, THOMAS H (TOM)",REPUBLICAN,AK,SENATE DISTRICT Q,Incumbent,Won-General,59605.00
"MILLETT, CHARISSE E",REPUBLICAN,AK,HOUSE DISTRICT 030,Open,Won-General,56520.79
"PETERSEN, JAMES F (PETE)",DEMOCRATIC,AK,HOUSE DISTRICT 019,Challenger,Won-General,56163.92
"GARDNER, ALBERTA (BERTA)",DEMOCRATIC,AK,HOUSE DISTRICT 024,Incumbent,Won-General,55124.61
"ROSES, BOB",REPUBLICAN,AK,HOUSE DISTRICT 019,Incumbent,Lost-General,54910.96
"HERWALD, LISA A (LILY)",DEMOCRATIC,AK,HOUSE DISTRICT 002,Challenger,Lost-General,54760.11
"THOMAS JR, WILLIAM A (BILL)",REPUBLICAN,AK,HOUSE DISTRICT 005,Incumbent,Won-General,53800.85
"HARBOUR, DAVE",REPUBLICAN,AK,SENATE DISTRICT K,Challenger,Lost-General,48953.91
"MACKINNON, ANNA I FAIRCLOUGH",REPUBLICAN,AK,HOUSE DISTRICT 017,Incumbent,Won-General,48493.80
"CHENAULT, CHARLES M (MIKE)",REPUBLICAN,AK,HOUSE DISTRICT 034,Incumbent,Won-General,48035.60
"STEDMAN, BERT K",REPUBLICAN,AK,SENATE DISTRICT A,Incumbent,Won-General,47469.10
"TUCK, CHRIS S",DEMOCRATIC,AK,HOUSE DISTRICT 029,Open,Won-General,46570.77
"KERTTULA, BETH",DEMOCRATIC,AK,HOUSE DISTRICT 003,Incumbent,Won-General,45866.00
"CRAWFORD JR, HARRY T",DEMOCRATIC,AK,HOUSE DISTRICT 021,Incumbent,Won-General,45562.42
"KENNY, MIKE",DEMOCRATIC,AK,HOUSE DISTRICT 032,Challenger,Lost-General,43735.50
"HARRIS, JOHN L",REPUBLICAN,AK,HOUSE DISTRICT 012,Incumbent,Won-General,43297.00
"OLSON, KURT",REPUBLICAN,AK,HOUSE DISTRICT 033,Incumbent,Won-General,42820.00
"DOOGAN, G MICHAEL",DEMOCRATIC,AK,HOUSE DISTRICT 025,Incumbent,Won-General,42743.83
"WILSON, PEGGY",REPUBLICAN,AK,HOUSE DISTRICT 002,Incumbent,Won-General,38080.00
"JORDAN, RONALD L (RON)",REPUBLICAN,AK,HOUSE DISTRICT 029,Open,Lost-General,37214.03
"FRENCH II, HOLLIS S",DEMOCRATIC,AK,SENATE DISTRICT M,Incumbent,Won-General,37116.80
"STOLTZE, BILL",REPUBLICAN,AK,HOUSE DISTRICT 016,Incumbent,Won-General,36464.26
"SEATON, PAUL K",REPUBLICAN,AK,HOUSE DISTRICT 035,Incumbent,Won-General,36160.67
"SALMON, WOODIE",DEMOCRATIC,AK,HOUSE DISTRICT 006,Incumbent,Won-General,34942.00
"HERRON, BOB",DEMOCRATIC,AK,HOUSE DISTRICT 038,Open,Won-General,32469.76
"JUNE, TIMOTHY R",DEMOCRATIC,AK,HOUSE DISTRICT 005,Challenger,Lost-General,31773.58
"KOOKESH, ALBERT M",DEMOCRATIC,AK,SENATE DISTRICT C,Incumbent,Won-General,31265.00
"HOLMES, LINDSEY S",DEMOCRATIC,AK,HOUSE DISTRICT 026,Incumbent,Won-General,30809.60
"NEUMAN, MARK A",REPUBLICAN,AK,HOUSE DISTRICT 015,Incumbent,Won-General,30482.31
"GRUENBERG JR, MAX F",DEMOCRATIC,AK,HOUSE DISTRICT 020,Incumbent,Won-General,30142.47
"CHEEZEM, DAVID C",DEMOCRATIC,AK,HOUSE DISTRICT 013,Challenger,Lost-General,29982.95
"LEWIS, BOB",REPUBLICAN,AK,HOUSE DISTRICT 027,Challenger,Lost-General,28999.02
"ALDERFER, PHILIP W",DEMOCRATIC,AK,HOUSE DISTRICT 035,Challenger,Lost-General,27598.84
"LUNDQUIST, ANDREW",DEMOCRATIC,AK,HOUSE DISTRICT 036,Open,Lost-General,25678.74
"JOHANSEN, KYLE B",REPUBLICAN,AK,HOUSE DISTRICT 001,Incumbent,Won-General,25640.00
"AUSTERMAN, ALAN",REPUBLICAN,AK,HOUSE DISTRICT 036,Open,Won-General,23881.96
"EVANS, TIM",DEMOCRATIC,AK,HOUSE DISTRICT 034,Challenger,Lost-General,23350.00
