Candidate,Party,State,Office,Incumbency,Result,Total Money
"BROWN JR, EDMUND G (JERRY)",DEMOCRATIC,CA,GOVERNOR,Incumbent,Won-General,20612943.38
"KASHKARI, NEEL T",REPUBLICAN,CA,GOVERNOR,Challenger,Lost-General,7180699.17
"HARRIS, KAMALA D",DEMOCRATIC,CA,ATTORNEY GENERAL,Incumbent,Won-General,6775858.48
"BERA, AMI",DEMOCRATIC,CA,US HOUSE DISTRICT CA 007,Incumbent,Won-General,4343368.53
"NEWSOM, GAVIN",DEMOCRATIC,CA,LIEUTENANT GOVERNOR,Incumbent,Won-General,4200325.61
"PETERS, SCOTT",DEMOCRATIC,CA,US HOUSE DISTRICT CA 052,Incumbent,Won-General,4019736.46
"JONES, DAVE",DEMOCRATIC,CA,INSURANCE COMMISSIONER,Incumbent,Won-General,3815229.54
"QUIRK-SILVA, SHARON DARLENE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 065,Incumbent,Lost-General,3764343.64
"BROWNLEY, JULIA",DEMOCRATIC,CA,US HOUSE DISTRICT CA 026,Incumbent,Won-General,3586952.99
"NGUYEN, JANET",REPUBLICAN,CA,SENATE DISTRICT 034,Open,Won-General,3529932.49
"ISSA, DARRELL E",REPUBLICAN,CA,US HOUSE DISTRICT CA 049,Incumbent,Won-General,3473051.79
"RUIZ, RAUL",DEMOCRATIC,CA,US HOUSE DISTRICT CA 036,Incumbent,Won-General,3469111.61
"MCCARTHY, KEVIN",REPUBLICAN,CA,US HOUSE DISTRICT CA 023,Incumbent,Won-General,3467052.00
"CHIANG, JOHN",DEMOCRATIC,CA,TREASURER,Open,Won-General,3422693.23
"OSE, DOUGLAS A",REPUBLICAN,CA,US HOUSE DISTRICT CA 007,Challenger,Lost-General,3391413.47
"HONDA, MICHAEL M (MIKE)",DEMOCRATIC,CA,US HOUSE DISTRICT CA 017,Incumbent,Won-General,3307547.28
"DEMAIO, CARL",REPUBLICAN,CA,US HOUSE DISTRICT CA 052,Challenger,Lost-General,3299435.42
"CHAVEZ, LUIS",DEMOCRATIC,CA,SENATE DISTRICT 014,Challenger,Lost-General,3248186.51
"ROYCE SR, EDWARD D",REPUBLICAN,CA,US HOUSE DISTRICT CA 039,Incumbent,Won-General,3052327.85
"PADILLA, ALEX",DEMOCRATIC,CA,SECRETARY OF STATE,Open,Won-General,3047187.33
"DENHAM, JEFF",REPUBLICAN,CA,US HOUSE DISTRICT CA 010,Incumbent,Won-General,2937728.96
"PELOSI, NANCY",DEMOCRATIC,CA,US HOUSE DISTRICT CA 012,Incumbent,Won-General,2906888.75
"PEREZ, JOHN A",DEMOCRATIC,CA,CONTROLLER,Open,Lost-Top Two Primary,2819423.90
"SBRANTI, TIM",DEMOCRATIC,CA,ASSEMBLY DISTRICT 016,Open,Lost-General,2803945.60
"DE LEON, KEVIN",DEMOCRATIC,CA,SENATE DISTRICT 024,Incumbent,Won-General,2756665.03
"VALADAO, DAVID G",REPUBLICAN,CA,US HOUSE DISTRICT CA 021,Incumbent,Won-General,2732609.03
"VIDAK, JAMES ANDREW (ANDY)",REPUBLICAN,CA,SENATE DISTRICT 014,Incumbent,Won-General,2714333.26
"SOLORIO, JOSE",DEMOCRATIC,CA,SENATE DISTRICT 034,Open,Lost-General,2712796.05
"TUCK, MARSHALL",NONPARTISAN,CA,SUPERINTENDENT OF PUBLIC INSTRUCTION,Challenger,Lost-General,2625857.11
"TORLAKSON, TOM",NONPARTISAN,CA,SUPERINTENDENT OF PUBLIC INSTRUCTION,Incumbent,Won-General,2618829.28
"ATKINS, TONI",DEMOCRATIC,CA,ASSEMBLY DISTRICT 078,Incumbent,Won-General,2317021.64
"LIEU, TED W",DEMOCRATIC,CA,US HOUSE DISTRICT CA 033,Open,Won-General,2301539.81
"CAPPS, LOIS",DEMOCRATIC,CA,US HOUSE DISTRICT CA 024,Incumbent,Won-General,2300905.92
"MURATSUCHI, AL",DEMOCRATIC,CA,ASSEMBLY DISTRICT 066,Incumbent,Lost-General,2270012.33
"IRWIN, JACQUI",DEMOCRATIC,CA,ASSEMBLY DISTRICT 044,Open,Won-General,2262431.09
"AGUILAR, PETE",DEMOCRATIC,CA,US HOUSE DISTRICT CA 031,Open,Won-General,2219527.11
"YEE, BETTY T",DEMOCRATIC,CA,CONTROLLER,Open,Won-General,2142441.32
"FOX, STEVE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 036,Incumbent,Lost-General,2114668.56
"KIM, YOUNG",REPUBLICAN,CA,ASSEMBLY DISTRICT 065,Challenger,Won-General,2110015.69
"NUNES, DEVIN G",REPUBLICAN,CA,US HOUSE DISTRICT CA 022,Incumbent,Won-General,2072074.29
"SWALWELL, ERIC",DEMOCRATIC,CA,US HOUSE DISTRICT CA 015,Incumbent,Won-General,2034124.32
"STRICKLAND, ANTHONY A (TONY)",REPUBLICAN,CA,US HOUSE DISTRICT CA 025,Open,Lost-General,1927836.94
"SALAS, RUDY",DEMOCRATIC,CA,ASSEMBLY DISTRICT 032,Incumbent,Won-General,1908277.19
"CANNELLA, ANTHONY",REPUBLICAN,CA,SENATE DISTRICT 012,Incumbent,Won-General,1904991.81
"THOMPSON, MIKE",DEMOCRATIC,CA,US HOUSE DISTRICT CA 005,Incumbent,Won-General,1853906.08
