Candidate,Party,State,Office,Incumbency,Result,Total Money
"MERKLEY, JEFFREY ALAN (JEFF)",DEMOCRATIC,OR,US SENATE DISTRICT OR SW-CLASS II,Incumbent,Won-General,9803372.14
"KITZHABER, JOHN A",DEMOCRATIC,OR,GOVERNOR,Incumbent,Won-General,5264546.89
"WEHBY, MONICA C",REPUBLICAN,OR,US SENATE DISTRICT OR SW-CLASS II,Challenger,Lost-General,3656319.88
"WALDEN, GREGORY P",REPUBLICAN,OR,US HOUSE DISTRICT OR 002,Incumbent,Won-General,3575932.36
"RICHARDSON, DENNIS M",REPUBLICAN,OR,GOVERNOR,Challenger,Lost-General,3043556.45
"SCHRADER, WALTER (KURT)",DEMOCRATIC,OR,US HOUSE DISTRICT OR 005,Incumbent,Won-General,1802267.56
"BLUMENAUER, EARL",DEMOCRATIC,OR,US HOUSE DISTRICT OR 003,Incumbent,Won-General,1312218.87
"DEFAZIO, PETER A",DEMOCRATIC,OR,US HOUSE DISTRICT OR 004,Incumbent,Won-General,1214284.73
"BUEHLER, KNUTE C",REPUBLICAN,OR,HOUSE DISTRICT 054,Open,Won-General,1009618.75
"STARR, BRUCE",REPUBLICAN,OR,SENATE DISTRICT 015,Incumbent,Lost-General,1000493.12
"BONAMICI, SUZANNE",DEMOCRATIC,OR,US HOUSE DISTRICT OR 001,Incumbent,Won-General,947609.17
"GELSER, SARA A",DEMOCRATIC,OR,SENATE DISTRICT 008,Challenger,Won-General,947125.00
"COURTNEY, PETER",DEMOCRATIC,OR,SENATE DISTRICT 011,Incumbent,Won-General,941207.34
"RILEY, CHARLES D (CHUCK)",DEMOCRATIC,OR,SENATE DISTRICT 015,Challenger,Won-General,934572.33
"BARTON, BRENT",DEMOCRATIC,OR,HOUSE DISTRICT 040,Incumbent,Won-General,843031.14
"FAGAN, SHEMIA",DEMOCRATIC,OR,HOUSE DISTRICT 051,Incumbent,Won-General,802902.02
"BATES, ALAN C",DEMOCRATIC,OR,SENATE DISTRICT 003,Incumbent,Won-General,765443.14
"DOTTERRER, DAVID G (DAVE)",REPUBLICAN,OR,SENATE DISTRICT 003,Challenger,Lost-General,759728.73
"MCLANE, MICHAEL R (MIKE)",REPUBLICAN,OR,HOUSE DISTRICT 055,Incumbent,Won-General,675605.03
"MCLAIN, SUSAN",DEMOCRATIC,OR,HOUSE DISTRICT 029,Open,Won-General,663984.30
"KOTEK, TINA",DEMOCRATIC,OR,HOUSE DISTRICT 044,Incumbent,Won-General,633639.83
"CLOSE, BETSY L",REPUBLICAN,OR,SENATE DISTRICT 008,Incumbent,Lost-General,633544.89
"GALLEGOS, JOE",DEMOCRATIC,OR,HOUSE DISTRICT 030,Incumbent,Won-General,616827.87
"ROBINSON, ART",REPUBLICAN,OR,US HOUSE DISTRICT OR 004,Challenger,Lost-General,605467.93
"HOYLE, VALERIE (VAL)",DEMOCRATIC,OR,HOUSE DISTRICT 014,Incumbent,Won-General,592974.07
"EVANS, PAUL",DEMOCRATIC,OR,HOUSE DISTRICT 020,Open,Won-General,526910.94
"OLSEN, ALAN R",REPUBLICAN,OR,SENATE DISTRICT 020,Incumbent,Won-General,523518.67
"DAMON, JAMIE",DEMOCRATIC,OR,SENATE DISTRICT 020,Challenger,Lost-General,493878.33
"NEWGARD, STEVE",REPUBLICAN,OR,HOUSE DISTRICT 040,Challenger,Lost-General,477628.67
"GOSS, KATHY B",REPUBLICAN,OR,HOUSE DISTRICT 020,Open,Lost-General,473161.07
"DEVLIN, RICHARD",DEMOCRATIC,OR,SENATE DISTRICT 019,Incumbent,Won-General,471972.91
"JOHNSON, ELIZABETH K (BETSY)",DEMOCRATIC,OR,SENATE DISTRICT 016,Incumbent,Won-General,456794.93
"MASON, DAN",REPUBLICAN,OR,HOUSE DISTRICT 030,Challenger,Lost-General,430215.41
"RICHMAN, MARK",REPUBLICAN,OR,HOUSE DISTRICT 029,Open,Lost-General,429946.32
"MILNE, PATRICIA",REPUBLICAN,OR,SENATE DISTRICT 011,Challenger,Lost-General,426793.98
"THOMSEN, CHARLES WILLIAM (CHUCK)",REPUBLICAN,OR,SENATE DISTRICT 026,Incumbent,Won-General,398027.92
"WINTERS, JACKIE",REPUBLICAN,OR,SENATE DISTRICT 010,Incumbent,Won-General,390102.10
"PILUSO, CARLA C",DEMOCRATIC,OR,HOUSE DISTRICT 050,Open,Won-General,354653.21
"KOMP, BETTY",DEMOCRATIC,OR,HOUSE DISTRICT 022,Incumbent,Won-General,336452.09
"NOSSE JR, ROBERT A (ROB)",DEMOCRATIC,OR,HOUSE DISTRICT 042,Open,Won-General,325843.16
"DAVIS, JOHN",REPUBLICAN,OR,HOUSE DISTRICT 026,Incumbent,Won-General,320440.00
"AVAKIAN, BRADLEY P (BRAD)",NONPARTISAN,OR,LABOR COMMISSIONER,Incumbent,Won-General,306570.13
"BAILEY, JODI",REPUBLICAN,OR,HOUSE DISTRICT 051,Challenger,Lost-General,292677.76
"WILHELM, CRAIG A",DEMOCRATIC,OR,HOUSE DISTRICT 054,Open,Lost-General,280586.35
"GILLIAM, VICTOR S (VIC)",REPUBLICAN,OR,HOUSE DISTRICT 018,Incumbent,Won-General,271499.23
"JOHNSON, MARK",REPUBLICAN,OR,HOUSE DISTRICT 052,Incumbent,Won-General,261539.20
"BEYER, LESLEE (LEE)",DEMOCRATIC,OR,SENATE DISTRICT 006,Incumbent,Won-General,248649.64
"POST, BILL",REPUBLICAN,OR,HOUSE DISTRICT 025,Open,Won-General,239767.15
"READ, TOBIAS",DEMOCRATIC,OR,HOUSE DISTRICT 027,Incumbent,Won-General,237217.72
"NEARMAN, MICHAEL J (MIKE)",REPUBLICAN,OR,HOUSE DISTRICT 023,Open,Won-General,235605.97
"BENTZ, CLIFF B",REPUBLICAN,OR,HOUSE DISTRICT 060,Incumbent,Won-General,222134.08
"LEE, CHARLES E (CHUCK)",WORKING FAMILIES,OR,HOUSE DISTRICT 025,Open,Lost-General,218900.16
"BARRETO, GREGORY L (GREG)",REPUBLICAN,OR,HOUSE DISTRICT 058,Open,Won-General,217355.01
"PETERSEN, ANDREW W (ANDY)",REPUBLICAN WRITEIN,OR,HOUSE DISTRICT 011,Challenger,Lost-General,212980.10
"HAYDEN, CEDRIC ROSS",REPUBLICAN,OR,HOUSE DISTRICT 007,Open,Won-General,193442.17
"HELM, KEN",DEMOCRATIC,OR,HOUSE DISTRICT 034,Open,Won-General,189543.75
"BUCKLEY, PETER",REPUBLICAN,OR,HOUSE DISTRICT 005,Incumbent,Won-General,187851.30
"PARRISH, JULIEANNE N (JULIE)",REPUBLICAN,OR,HOUSE DISTRICT 037,Incumbent,Won-General,183322.51
"TAYLOR, KATHLEEN",DEMOCRATIC,OR,HOUSE DISTRICT 041,Open,Won-General,178764.40
"WILLIAMSON, JENNIFER",DEMOCRATIC,OR,HOUSE DISTRICT 036,Incumbent,Won-General,178346.58
"WITT, BRADLEY K",DEMOCRATIC,OR,HOUSE DISTRICT 031,Incumbent,Won-General,165904.92
"GEIGER, MATT",REPUBLICAN,OR,HOUSE DISTRICT 022,Challenger,Lost-General,165309.92
"LININGER, ANN",DEMOCRATIC,OR,HOUSE DISTRICT 038,Incumbent,Won-General,162199.10
