Candidate,Party,State,Office,Incumbency,Result,Total Money
"SANDOVAL, BRIAN E",REPUBLICAN,NV,GOVERNOR,Incumbent,Won-General,4952217.73
"HUTCHISON, MARK A",REPUBLICAN,NV,LIEUTENANT GOVERNOR,Open,Won-General,2854191.51
"MILLER, ROSS",DEMOCRATIC,NV,ATTORNEY GENERAL,Open,Lost-General,2614546.57
"HECK, JOSEPH JOHN (JOE)",REPUBLICAN,NV,US HOUSE DISTRICT NV 003,Incumbent,Won-General,2491646.48
"HORSFORD, STEVEN",DEMOCRATIC,NV,US HOUSE DISTRICT NV 004,Incumbent,Lost-General,1925846.07
"LAXALT, ADAM",REPUBLICAN,NV,ATTORNEY GENERAL,Open,Won-General,1868339.06
"BILBRAY, ERIN K",DEMOCRATIC,NV,US HOUSE DISTRICT NV 003,Challenger,Lost-General,1155743.36
"ROBERSON, MICHAEL",REPUBLICAN,NV,SENATE DISTRICT 020,Incumbent,Won-General,1119710.78
"TITUS, DINA",DEMOCRATIC,NV,US HOUSE DISTRICT NV 001,Incumbent,Won-General,1084609.93
"MARSHALL, KATHLEEN (KATE)",DEMOCRATIC,NV,SECRETARY OF STATE,Open,Lost-General,922655.27
"FLORES, LUCY",DEMOCRATIC,NV,LIEUTENANT GOVERNOR,Open,Lost-General,911462.95
"JONES, JUSTIN",DEMOCRATIC,NV,SENATE DISTRICT 009,Incumbent,Lost-General,891593.87
"AMODEI, MARK EUGENE",REPUBLICAN,NV,US HOUSE DISTRICT NV 002,Incumbent,Won-General,691597.56
"KIRKPATRICK, MARILYN K",DEMOCRATIC,NV,ASSEMBLY DISTRICT 001,Incumbent,Won-General,679021.87
"HARRIS, BECKY",REPUBLICAN,NV,SENATE DISTRICT 009,Challenger,Won-General,643982.85
"DENIS, MOISES (MO)",DEMOCRATIC,NV,SENATE DISTRICT 002,Incumbent,Won-General,632951.40
"KIECKHEFER, BEN",REPUBLICAN,NV,SENATE DISTRICT 016,Incumbent,Won-General,540733.85
"FARLEY, PATRICIA",REPUBLICAN,NV,SENATE DISTRICT 008,Open,Won-General,538193.51
"SCHWARTZ, DANIEL (DAN)",REPUBLICAN,NV,TREASURER,Open,Won-General,455838.44
"HARDY, CRESENT",REPUBLICAN,NV,US HOUSE DISTRICT NV 004,Challenger,Won-General,442091.00
"LOOP, MARILYN DONDERO",DEMOCRATIC,NV,SENATE DISTRICT 008,Open,Lost-General,438843.57
"CEGAVSKE, BARBARA KATHERINE",REPUBLICAN,NV,SECRETARY OF STATE,Open,Won-General,406850.07
"SMITH, DEBBIE",DEMOCRATIC,NV,SENATE DISTRICT 013,Incumbent,Won-General,405453.64
"FRIERSON, JASON M",DEMOCRATIC,NV,ASSEMBLY DISTRICT 008,Incumbent,Lost-General,400312.67
"FIORE, MICHELE",REPUBLICAN,NV,ASSEMBLY DISTRICT 004,Incumbent,Won-General,379810.19
"MANENDO, MARK",DEMOCRATIC,NV,SENATE DISTRICT 021,Incumbent,Won-General,329150.73
"LOWRY, TERESA",DEMOCRATIC,NV,SENATE DISTRICT 020,Challenger,Lost-General,311682.30
"HARDY, JOE",REPUBLICAN,NV,SENATE DISTRICT 012,Incumbent,Won-General,292251.80
"HICKEY, PAT",REPUBLICAN,NV,ASSEMBLY DISTRICT 025,Incumbent,Won-General,271604.19
"SETTELMEYER, JAMES ARNOLD",REPUBLICAN,NV,SENATE DISTRICT 017,Incumbent,Won-General,227442.37
"KIHUEN, RUBEN",DEMOCRATIC,NV,SENATE DISTRICT 010,Incumbent,Won-General,220949.57
"BOBZIEN, DAVID",DEMOCRATIC,NV,ASSEMBLY DISTRICT 024,Incumbent,Won-General,216581.72
