Candidate,Party,State,Office,Incumbency,Result,Total Money
"ERNST, JONI K",REPUBLICAN,IA,US SENATE DISTRICT IA SW-CLASS II,Open,Won-General,10914177.78
"BRALEY, BRUCE L",DEMOCRATIC,IA,US SENATE DISTRICT IA SW-CLASS II,Open,Lost-General,10377987.70
"BRANSTAD, TERRY E & REYNOLDS, KIM",REPUBLICAN,IA,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,9327494.39
"APPEL, STACI",DEMOCRATIC,IA,US HOUSE DISTRICT IA 003,Open,Lost-General,2841143.06
"YOUNG, DAVID E",REPUBLICAN,IA,US HOUSE DISTRICT IA 003,Open,Won-General,2298872.18
"MOWRER, JIM",DEMOCRATIC,IA,US HOUSE DISTRICT IA 004,Challenger,Lost-General,2216018.41
"KING, STEVEN (STEVE)",REPUBLICAN,IA,US HOUSE DISTRICT IA 004,Incumbent,Won-General,1973948.43
"HATCH, JACK G & VERNON, MONICA",DEMOCRATIC,IA,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,1853102.84
"LOEBSACK, DAVID WAYNE (DAVE)",DEMOCRATIC,IA,US HOUSE DISTRICT IA 002,Incumbent,Won-General,1714624.51
"MURPHY, PATRICK JOSEPH (PAT)",DEMOCRATIC,IA,US HOUSE DISTRICT IA 001,Open,Lost-General,1364458.45
"BLUM, RODNEY L",REPUBLICAN,IA,US HOUSE DISTRICT IA 001,Open,Won-General,1089620.60
"PAULSEN, KRAIG M",REPUBLICAN,IA,HOUSE DISTRICT 067,Incumbent,Won-General,972670.84
"MILLER-MEEKS, MARIANNETTE",REPUBLICAN,IA,US HOUSE DISTRICT IA 002,Challenger,Lost-General,918244.09
"CRAMER, ROBERT J",REPUBLICAN,IA,US HOUSE DISTRICT IA 003,Open,Won-Primary,729238.00
"UPMEYER, LINDA L",REPUBLICAN,IA,HOUSE DISTRICT 054,Incumbent,Won-General,574523.08
"BEALL, DARYL E",DEMOCRATIC,IA,SENATE DISTRICT 005,Incumbent,Lost-General,570169.80
"DIX, WILLIAM (BILL)",REPUBLICAN,IA,SENATE DISTRICT 025,Incumbent,Won-General,545992.18
"BEST, BRIAN L",REPUBLICAN,IA,HOUSE DISTRICT 012,Challenger,Won-General,525348.22
"RIZER, KEN",REPUBLICAN,IA,HOUSE DISTRICT 068,Challenger,Won-General,523686.74
"ALLEN, CHARLES T (CHAZ)",DEMOCRATIC,IA,SENATE DISTRICT 015,Open,Won-General,508068.90
"SMITH, MARK D",DEMOCRATIC,IA,HOUSE DISTRICT 071,Incumbent,Won-General,505933.63
"MILLER, TOM",DEMOCRATIC,IA,ATTORNEY GENERAL,Incumbent,Won-General,487219.06
"ANDERSON, BRAD",DEMOCRATIC,IA,SECRETARY OF STATE,Open,Lost-General,484999.36
"NUNN, ZACHARY (ZACH)",REPUBLICAN,IA,HOUSE DISTRICT 030,Challenger,Won-General,447244.03
"NORTHEY, BILL",REPUBLICAN,IA,AGRICULTURE SECRETARY,Incumbent,Won-General,441919.26
"KINNEY, KEVIN J",DEMOCRATIC,IA,SENATE DISTRICT 039,Open,Won-General,439208.64
"RIDING, JOSEPH R (JOE)",DEMOCRATIC,IA,HOUSE DISTRICT 030,Incumbent,Lost-General,413684.05
"WOOD, FRANK B",DEMOCRATIC,IA,HOUSE DISTRICT 092,Incumbent,Lost-General,398560.55
"SHAW, MONTE",REPUBLICAN,IA,US HOUSE DISTRICT IA 003,Open,Won-Primary,369363.62
"KRAAYENBRINK, TIMOTHY J (TIM)",REPUBLICAN,IA,SENATE DISTRICT 005,Challenger,Won-General,354844.42
"PAUSTIAN, ROSS C",REPUBLICAN,IA,HOUSE DISTRICT 092,Challenger,Won-General,352344.69
"STANERSON, QUENTIN",REPUBLICAN,IA,HOUSE DISTRICT 095,Incumbent,Won-General,344106.74
"LUNDBY, DANIEL",DEMOCRATIC,IA,HOUSE DISTRICT 068,Incumbent,Lost-General,343509.94
"SIEGEL, STEVEN JAMES",DEMOCRATIC,IA,SENATE DISTRICT 041,Challenger,Lost-General,335865.09
"GREGG, ADAM C",REPUBLICAN,IA,ATTORNEY GENERAL,Challenger,Lost-General,330796.70
"MOMMSEN, NORLIN G",REPUBLICAN,IA,HOUSE DISTRICT 097,Open,Won-General,327651.58
"BOWMAN, TOD R",DEMOCRATIC,IA,SENATE DISTRICT 029,Incumbent,Won-General,324765.21
"MOORE, MICHAEL D (MIKE)",REPUBLICAN,IA,SENATE DISTRICT 039,Open,Lost-General,319543.87
"SCHULTZ, MATTHEW DAVID",REPUBLICAN,IA,US HOUSE DISTRICT IA 003,Open,Won-Primary,286168.71
"BRANHAGEN, DARREL",REPUBLICAN,IA,HOUSE DISTRICT 055,Open,Won-General,270613.76
"PATE, PAUL D",REPUBLICAN,IA,SECRETARY OF STATE,Open,Won-General,255981.05
"RAGAN, AMANDA ELSIE",DEMOCRATIC,IA,SENATE DISTRICT 027,Incumbent,Won-General,241889.81
"HART, RITA ROTTINGHAUS",DEMOCRATIC,IA,SENATE DISTRICT 049,Incumbent,Won-General,225924.09
"COWNIE, PETER M",REPUBLICAN,IA,HOUSE DISTRICT 042,Incumbent,Won-General,193047.14
"SMITH, ROBY",REPUBLICAN,IA,SENATE DISTRICT 047,Incumbent,Won-General,188954.30
"EDWARDS, RICK",DEMOCRATIC,IA,HOUSE DISTRICT 055,Open,Lost-General,178380.84
"OURTH, SCOTT D",DEMOCRATIC,IA,HOUSE DISTRICT 026,Incumbent,Won-General,172347.18
"MOSIMAN, MARY",REPUBLICAN,IA,AUDITOR,Incumbent,Won-General,171194.47
"BRUNTZ, CRYSTAL A",REPUBLICAN,IA,SENATE DISTRICT 015,Open,Lost-General,169702.80
"KEAST, KRISTIN (KRISTI)",DEMOCRATIC,IA,HOUSE DISTRICT 095,Challenger,Lost-General,162131.25
"QUIRMBACH, HERMAN C",DEMOCRATIC,IA,SENATE DISTRICT 023,Incumbent,Won-General,160246.95
"BERTRAND, RICHARD (RICK)",REPUBLICAN,IA,SENATE DISTRICT 007,Incumbent,Won-General,158066.06
"SANDS, THOMAS R (TOM)",REPUBLICAN,IA,HOUSE DISTRICT 088,Incumbent,Won-General,156739.05
"BALTIMORE, CHIP",REPUBLICAN,IA,HOUSE DISTRICT 047,Incumbent,Won-General,154871.06
"HAGENOW, CHRISTOPHER D",REPUBLICAN,IA,HOUSE DISTRICT 043,Incumbent,Won-General,147941.91
"MUHLBAUER, DAN",DEMOCRATIC,IA,HOUSE DISTRICT 012,Incumbent,Lost-General,143480.28
"CARLSON, GARY L",REPUBLICAN,IA,HOUSE DISTRICT 091,Open,Won-General,139117.49
"MEYER, TERESA L",DEMOCRATIC,IA,HOUSE DISTRICT 063,Challenger,Lost-General,137934.18
"KAUFMANN, BOBBY",REPUBLICAN,IA,HOUSE DISTRICT 073,Incumbent,Won-General,131794.52
"SHIPLEY, JEFF J",REPUBLICAN,IA,HOUSE DISTRICT 082,Challenger,Lost-General,125217.76
"MCCOY, MATT",DEMOCRATIC,IA,SENATE DISTRICT 021,Incumbent,Won-General,123448.58
"HUBKA, LAURA",DEMOCRATIC,IA,HOUSE DISTRICT 051,Challenger,Lost-General,119618.85
"BYRNES, JOSH",REPUBLICAN,IA,HOUSE DISTRICT 051,Incumbent,Won-General,112245.86
"MOORE, BRIAN",REPUBLICAN,IA,HOUSE DISTRICT 058,Incumbent,Won-General,108284.29
"ZAUN, BRAD",REPUBLICAN,IA,US HOUSE DISTRICT IA 003,Open,Won-Primary,104037.00
"WHITVER, JACK",REPUBLICAN,IA,SENATE DISTRICT 019,Incumbent,Won-General,102408.13
"CLOVIS JR, SAMUEL H (SAM)",REPUBLICAN,IA,TREASURER,Challenger,Lost-General,99958.37
"GRUSSING, DAVE",DEMOCRATIC,IA,HOUSE DISTRICT 007,Challenger,Lost-General,95002.91
"THEDE, PHYLLIS",DEMOCRATIC,IA,HOUSE DISTRICT 093,Incumbent,Won-General,93998.36
"HALL, CHRIS",DEMOCRATIC,IA,HOUSE DISTRICT 013,Incumbent,Won-General,93875.97
"ANDERSON, BILL",REPUBLICAN,IA,SENATE DISTRICT 003,Incumbent,Won-General,90713.04
"GIARUSSO, RICK",REPUBLICAN,IA,HOUSE DISTRICT 059,Challenger,Lost-General,88766.35
"JECH, JANE A",REPUBLICAN,IA,HOUSE DISTRICT 071,Challenger,Lost-General,83983.30
"JOHNSON, CRAIG P",REPUBLICAN,IA,HOUSE DISTRICT 064,Challenger,Lost-General,83711.34
"SODERBERG, CHUCK",REPUBLICAN,IA,HOUSE DISTRICT 005,Incumbent,Won-General,83131.84
"HANSON, CURTIS D (CURT)",DEMOCRATIC,IA,HOUSE DISTRICT 082,Incumbent,Won-General,82247.31
"SCHMIDT, BRIAN L",REPUBLICAN,IA,SENATE DISTRICT 049,Challenger,Lost-General,82243.16
"FORBES, JOHN",DEMOCRATIC,IA,HOUSE DISTRICT 040,Incumbent,Won-General,81644.95
"WINDSCHITL, MATTHEW W (MATT)",REPUBLICAN,IA,HOUSE DISTRICT 017,Incumbent,Won-General,78186.17
"ROGERS, WALT",REPUBLICAN,IA,HOUSE DISTRICT 060,Incumbent,Won-General,76430.61
"BISIGNANO, ANTHONY F (TONY)",DEMOCRATIC,IA,SENATE DISTRICT 017,Open,Won-General,75580.50
"HUCKSTADT, KIM P",DEMOCRATIC,IA,HOUSE DISTRICT 058,Challenger,Lost-General,75206.31
"RUFF, PATRICIA K (PATTI)",DEMOCRATIC,IA,HOUSE DISTRICT 056,Incumbent,Won-General,74366.23
