Candidate,Party,State,Office,Incumbency,Result,Total Money
"MCMORRIS RODGERS, CATHY",REPUBLICAN,WA,US HOUSE DISTRICT WA 005,Incumbent,Won-General,2668639.00
"DELBENE, SUZAN K",DEMOCRATIC,WA,US HOUSE DISTRICT WA 001,Incumbent,Won-General,2424255.74
"KILMER, DEREK C",DEMOCRATIC,WA,US HOUSE DISTRICT WA 006,Incumbent,Won-General,2011676.71
"HECK, DENNIS R (DENNY)",DEMOCRATIC,WA,US HOUSE DISTRICT WA 010,Incumbent,Won-General,1891276.03
"BEUTLER, JAIME LYNN HERRERA",REPUBLICAN,WA,US HOUSE DISTRICT WA 003,Incumbent,Won-General,1738268.96
"REICHERT, DAVE",REPUBLICAN,WA,US HOUSE DISTRICT WA 008,Incumbent,Won-General,1304913.30
"SMITH, ADAM",DEMOCRATIC,WA,US HOUSE DISTRICT WA 009,Incumbent,Won-General,1088452.56
"LARSEN, RICK",DEMOCRATIC,WA,US HOUSE DISTRICT WA 002,Incumbent,Won-General,1069376.35
"HILL, ANDREW R (ANDY)",REPUBLICAN,WA,SENATE DISTRICT 045,Incumbent,Won-General,1036706.71
"NEWHOUSE, DANIEL M",REPUBLICAN,WA,US HOUSE DISTRICT WA 004,Open,Won-General,999981.43
"OBAN, STEVEN T (STEVE)",REPUBLICAN,WA,SENATE DISTRICT 028,Incumbent,Won-General,745248.02
"SONG, SHARI",DEMOCRATIC,WA,SENATE DISTRICT 030,Open,Lost-General,717813.45
"CELIS, PEDRO",REPUBLICAN,WA,US HOUSE DISTRICT WA 001,Challenger,Lost-General,688880.64
"MCDERMOTT, JIM",DEMOCRATIC,WA,US HOUSE DISTRICT WA 007,Incumbent,Won-General,594398.59
"ERICKSEN, DOUGLAS J (DOUG)",REPUBLICAN,WA,SENATE DISTRICT 042,Incumbent,Won-General,527268.22
"ISENHOWER, MATTHEW (MATT)",DEMOCRATIC,WA,SENATE DISTRICT 045,Challenger,Lost-General,526539.61
"BAUMGARTNER, MICHAEL J (MIKE)",REPUBLICAN,WA,SENATE DISTRICT 006,Incumbent,Won-General,500348.47
"SHELDON, TIMOTHY (TIM)",DEMOCRATIC,WA,SENATE DISTRICT 035,Incumbent,Won-General,488780.73
"DIDIER, CLINT",REPUBLICAN,WA,US HOUSE DISTRICT WA 004,Open,Lost-General,486816.38
"FLEETWOOD, SETH",DEMOCRATIC,WA,SENATE DISTRICT 042,Challenger,Lost-General,447206.96
"HOBBS, STEVEN R",DEMOCRATIC,WA,SENATE DISTRICT 044,Incumbent,Won-General,439826.34
"FAIN, JOSEPH (JOE)",REPUBLICAN,WA,SENATE DISTRICT 047,Incumbent,Won-General,426738.46
"MILOSCIA, MARK A",REPUBLICAN,WA,SENATE DISTRICT 030,Open,Won-General,418831.14
"GREEN, TAMI",DEMOCRATIC,WA,SENATE DISTRICT 028,Challenger,Lost-General,409772.66
"SCHLICHER, NATHANIEL R (NATHAN)",DEMOCRATIC,WA,HOUSE DISTRICT 026-POSITION 1,Challenger,Lost-General,371805.40
"BOWLING, IRENE",DEMOCRATIC,WA,SENATE DISTRICT 035,Challenger,Lost-General,355376.74
"WILSON, LYNDA D",REPUBLICAN,WA,HOUSE DISTRICT 017-POSITION 1,Challenger,Won-General,322589.50
"HABIB, K CYRUS",DEMOCRATIC,WA,SENATE DISTRICT 048,Open,Won-General,321041.78
"GOODMAN, ROGER E",DEMOCRATIC,WA,HOUSE DISTRICT 045-POSITION 1,Incumbent,Won-General,319846.10
"STONIER, MONICA JURADO",DEMOCRATIC,WA,HOUSE DISTRICT 017-POSITION 1,Incumbent,Lost-General,313326.61
"JAYAPAL, PRAMILA",DEMOCRATIC,WA,SENATE DISTRICT 037,Open,Won-General,312913.45
"HURST, CHRISTOPHER A (CHRIS)",INDEPENDENT DEMOCRATIC,WA,HOUSE DISTRICT 031-POSITION 2,Incumbent,Won-General,311949.53
"SEAQUIST, LARRY R",DEMOCRATIC,WA,HOUSE DISTRICT 026-POSITION 2,Incumbent,Lost-General,308285.04
"COWAN, RICHARD (RICH)",DEMOCRATIC,WA,SENATE DISTRICT 006,Challenger,Lost-General,302306.66
"CHOPP JR, FRANK V",DEMOCRATIC,WA,HOUSE DISTRICT 043-POSITION 2,Incumbent,Won-General,285798.57
"ANGEL, JANICE E (JAN)",REPUBLICAN,WA,SENATE DISTRICT 026,Incumbent,Won-General,275594.13
"WILSON, MICHAEL (MIKE)",DEMOCRATIC,WA,HOUSE DISTRICT 044-POSITION 2,Open,Lost-General,274652.33
"SULLIVAN, PATRICK J (PAT)",DEMOCRATIC,WA,HOUSE DISTRICT 047-POSITION 2,Incumbent,Won-General,272761.31
"MORRELL, DAWN L",DEMOCRATIC,WA,HOUSE DISTRICT 025-POSITION 1,Incumbent,Lost-General,272675.13
"KILDUFF, CHRISTINE",DEMOCRATIC,WA,HOUSE DISTRICT 028-POSITION 2,Open,Won-General,265761.28
"ROACH, PAMELA (PAM)",REPUBLICAN,WA,SENATE DISTRICT 031,Incumbent,Won-General,263924.96
"CALDIER, MICHELLE D",REPUBLICAN,WA,HOUSE DISTRICT 026-POSITION 2,Challenger,Won-General,256754.59
"YOUNG, JESSE L",REPUBLICAN,WA,HOUSE DISTRICT 026-POSITION 1,Incumbent,Won-General,251973.20
"WILCOX III, JAMES T (JT)",REPUBLICAN,WA,HOUSE DISTRICT 002-POSITION 2,Incumbent,Won-General,251893.06
"HAIGH, KATHRYN MARIE (KATHY)",DEMOCRATIC,WA,HOUSE DISTRICT 035-POSITION 1,Incumbent,Lost-General,248991.20
"KRISTIANSEN, DANIEL P (DAN)",REPUBLICAN,WA,HOUSE DISTRICT 039-POSITION 1,Incumbent,Won-General,235315.00
"HARMSWORTH, MARK",REPUBLICAN,WA,HOUSE DISTRICT 044-POSITION 2,Open,Won-General,231901.38
