Candidate,Party,State,Office,Incumbency,Result,Total Money
"BEGICH, MARK",DEMOCRATIC,AK,US SENATE DISTRICT AK SW-CLASS II,Incumbent,Lost-General,10897564.70
"SULLIVAN, DANIEL SCOTT",REPUBLICAN,AK,US SENATE DISTRICT AK SW-CLASS II,Challenger,Won-General,6822835.41
"PARNELL, SEAN R & SULLIVAN, DANIEL A",REPUBLICAN,AK,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Lost-General,1329267.68
"WALKER, WILLIAM M (BILL) & MALLOTT, BYRON I",INDEPENDENT,AK,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Won-General,1243101.41
"MALLOTT, BYRON I & FRENCH II, HOLLIS S",DEMOCRATIC,AK,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Withdrew-General,731627.21
"YOUNG, DON E",REPUBLICAN,AK,US HOUSE DISTRICT AK 001,Incumbent,Won-General,726777.16
"DUNBAR, FORREST A",DEMOCRATIC,AK,US HOUSE DISTRICT AK 001,Challenger,Lost-General,236170.12
"COSTELLO, MIA C",REPUBLICAN,AK,SENATE DISTRICT K,Open,Won-General,191890.78
"LEDOUX, GABRIELLE",REPUBLICAN,AK,HOUSE DISTRICT 015,Incumbent,Won-General,182197.80
"ROSS, CLARE",DEMOCRATIC,AK,SENATE DISTRICT K,Open,Lost-General,162538.07
"GIESSEL, CATHERINE A (CATHY)",REPUBLICAN,AK,SENATE DISTRICT N,Incumbent,Won-General,155391.79
"DUNLEAVY, MICHAEL J (MIKE)",REPUBLICAN,AK,SENATE DISTRICT E,Incumbent,Won-General,144447.62
"MEYER, KEVIN G",REPUBLICAN,AK,SENATE DISTRICT M,Incumbent,Won-General,139233.35
"CRAWFORD JR, HARRY T",DEMOCRATIC,AK,SENATE DISTRICT N,Challenger,Lost-General,132777.68
"BISHOP, CLARK (CLICK)",REPUBLICAN,AK,SENATE DISTRICT C,Incumbent,Won-General,121303.61
"CLAMAN, MATT",DEMOCRATIC,AK,HOUSE DISTRICT 021,Open,Won-General,115019.95
"STOLTZE, BILL",REPUBLICAN,AK,SENATE DISTRICT F,Open,Won-General,114440.77
"KELLY, PETER",REPUBLICAN,AK,SENATE DISTRICT A,Incumbent,Won-General,111328.24
"HUMMEL, LAURIE",DEMOCRATIC,AK,HOUSE DISTRICT 015,Challenger,Lost-General,104451.28
"KAWASAKI, SCOTT",DEMOCRATIC,AK,HOUSE DISTRICT 001,Incumbent,Won-General,84512.00
"COLVER, JAMES C (JIM)",REPUBLICAN,AK,HOUSE DISTRICT 009,Open,Won-General,84468.11
"PRUITT, LANCE",REPUBLICAN,AK,HOUSE DISTRICT 027,Incumbent,Won-General,80822.98
"MACKINNON, ANNA I FAIRCLOUGH",REPUBLICAN,AK,SENATE DISTRICT G,Incumbent,Won-General,77641.42
"MCGEE, MARTY",DEMOCRATIC,AK,HOUSE DISTRICT 022,Open,Lost-General,76911.23
"TILTON, CATHY LYNN",REPUBLICAN,AK,HOUSE DISTRICT 012,Open,Won-General,75809.85
"MUNOZ, CATHY ENGSTROM",REPUBLICAN,AK,HOUSE DISTRICT 034,Incumbent,Won-General,72288.46
"KREISS-TOMKINS, JONATHAN S",DEMOCRATIC,AK,HOUSE DISTRICT 035,Incumbent,Won-General,71088.00
"HAWKER, MICHAEL",REPUBLICAN,AK,HOUSE DISTRICT 028,Incumbent,Won-General,69570.00
