Candidate,Party,State,Office,Incumbency,Result,Total Money
"CUOMO, ANDREW M & HOCHUL, KATHLEEN COURTNEY (KATHY)",DEMOCRATIC,NY,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,48027072.29
"SCHNEIDERMAN, ERIC TADD",DEMOCRATIC,NY,ATTORNEY GENERAL,Incumbent,Won-General,11171461.02
"ASTORINO, ROB & MOSS, CHRIS",REPUBLICAN,NY,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,6067591.25
"ELDRIDGE, SEAN S",DEMOCRATIC,NY,US HOUSE DISTRICT NY 019,Challenger,Lost-General,5740334.42
"DINAPOLI, THOMAS P",DEMOCRATIC,NY,COMPTROLLER,Incumbent,Won-General,5127910.73
"MALONEY, SEAN PATRICK",DEMOCRATIC,NY,US HOUSE DISTRICT NY 018,Incumbent,Won-General,3935197.52
"ISRAEL, STEVE J",DEMOCRATIC,NY,US HOUSE DISTRICT NY 003,Incumbent,Won-General,3858720.40
"RICE, KATHLEEN M",DEMOCRATIC,NY,US HOUSE DISTRICT NY 004,Open,Won-General,3516796.70
"HAYWORTH, NAN",REPUBLICAN,NY,US HOUSE DISTRICT NY 018,Challenger,Lost-General,3374327.39
"REED II, THOMAS W",REPUBLICAN,NY,US HOUSE DISTRICT NY 023,Incumbent,Won-General,3349623.91
"CROWLEY, JOSEPH (JOE)",DEMOCRATIC,NY,US HOUSE DISTRICT NY 014,Incumbent,Won-General,3137130.52
"GIBSON, CHRISTOPHER P",REPUBLICAN,NY,US HOUSE DISTRICT NY 019,Incumbent,Won-General,3092385.83
"BISHOP, TIM",DEMOCRATIC,NY,US HOUSE DISTRICT NY 001,Incumbent,Lost-General,3091186.09
"CAHILL, JOHN",REPUBLICAN,NY,ATTORNEY GENERAL,Challenger,Lost-General,2883022.34
"MAFFEI, DANIEL B",DEMOCRATIC,NY,US HOUSE DISTRICT NY 024,Incumbent,Lost-General,2727446.88
"RECCHIA JR, DOMENIC M",DEMOCRATIC,NY,US HOUSE DISTRICT NY 011,Challenger,Lost-General,2488845.74
"KLEIN, JEFFREY D",DEMOCRATIC,NY,SENATE DISTRICT 034,Incumbent,Won-General,2463197.13
"ROBERTSON, MARTHA",DEMOCRATIC,NY,US HOUSE DISTRICT NY 023,Challenger,Lost-General,2315621.99
"LOWEY, NITA M",DEMOCRATIC,NY,US HOUSE DISTRICT NY 017,Incumbent,Won-General,2112928.26
"GRIMM, MICHAEL G",REPUBLICAN,NY,US HOUSE DISTRICT NY 011,Incumbent,Won-General,2040841.52
"WOOLF, AARON G",DEMOCRATIC,NY,US HOUSE DISTRICT NY 021,Open,Lost-General,1955199.33
"ZELDIN, LEE MICHAEL",REPUBLICAN,NY,US HOUSE DISTRICT NY 001,Challenger,Won-General,1850416.34
"BLAKEMAN, BRUCE A",REPUBLICAN,NY,US HOUSE DISTRICT NY 004,Open,Lost-General,1706946.00
"STEFANIK, ELISE M",REPUBLICAN,NY,US HOUSE DISTRICT NY 021,Open,Won-General,1705120.36
"HABER, ADAM M",DEMOCRATIC,NY,SENATE DISTRICT 007,Challenger,Lost-General,1608558.99
"AMEDORE JR, GEORGE A",REPUBLICAN,NY,SENATE DISTRICT 046,Challenger,Won-General,1580143.35
"SKELOS, DEAN G",REPUBLICAN,NY,SENATE DISTRICT 009,Incumbent,Won-General,1513261.79
"RANGEL, CHARLES B",DEMOCRATIC,NY,US HOUSE DISTRICT NY 013,Incumbent,Won-General,1472961.73
"MALONEY, CAROLYN B",DEMOCRATIC,NY,US HOUSE DISTRICT NY 012,Incumbent,Won-General,1411902.62
"GIPSON, TERRY W",DEMOCRATIC,NY,SENATE DISTRICT 041,Incumbent,Lost-General,1323075.49
"KING, PETER T",REPUBLICAN,NY,US HOUSE DISTRICT NY 002,Incumbent,Won-General,1297699.00
"TKACZYK, CECILIA F",DEMOCRATIC,NY,SENATE DISTRICT 046,Incumbent,Lost-General,1288409.37
"FUNKE, RICH",REPUBLICAN,NY,SENATE DISTRICT 055,Challenger,Won-General,1274416.99
"ENGEL, ELIOT L",DEMOCRATIC,NY,US HOUSE DISTRICT NY 016,Incumbent,Won-General,1266480.00
"CARLUCCI, DAVID S",DEMOCRATIC,NY,SENATE DISTRICT 038,Incumbent,Won-General,1265226.14
"VENDITTO, MICHAEL",REPUBLICAN,NY,SENATE DISTRICT 008,Open,Won-General,1255114.60
"NADLER, JERROLD L",DEMOCRATIC,NY,US HOUSE DISTRICT NY 010,Incumbent,Won-General,1222914.91
"SLAUGHTER, LOUISE M",DEMOCRATIC,NY,US HOUSE DISTRICT NY 025,Incumbent,Won-General,1130830.10
"JEFFRIES, HAKEEM S",DEMOCRATIC,NY,US HOUSE DISTRICT NY 008,Incumbent,Won-General,1111373.92
"KENNEDY, TIMOTHY M",DEMOCRATIC,NY,SENATE DISTRICT 063,Incumbent,Won-General,1065332.49
"WAGNER, JUSTIN R",DEMOCRATIC,NY,SENATE DISTRICT 040,Open,Lost-General,1058531.01
"LIBOUS, THOMAS W",REPUBLICAN,NY,SENATE DISTRICT 052,Incumbent,Won-General,1033362.73
"MARTINS, JACK M",REPUBLICAN,NY,SENATE DISTRICT 007,Incumbent,Won-General,1016897.89
"TONKO, PAUL DAVID",DEMOCRATIC,NY,US HOUSE DISTRICT NY 020,Incumbent,Won-General,1011717.84
