Candidate,Party,State,Office,Incumbency,Result,Total Money
"HAGAN, JANET KAY RUTHVEN",DEMOCRATIC,NC,US SENATE DISTRICT NC SW-CLASS II,Incumbent,Lost-General,23006295.62
"TILLIS, THOMAS R (THOM)",REPUBLICAN,NC,US SENATE DISTRICT NC SW-CLASS II,Challenger,Won-General,10117905.82
"BERGER SR, PHILIP EDWARD",REPUBLICAN,NC,SENATE DISTRICT 026,Incumbent,Won-General,1931558.02
"ELLMERS, RENEE",REPUBLICAN,NC,US HOUSE DISTRICT NC 002,Incumbent,Won-General,1836601.90
"MCHENRY, PATRICK TIMOTHY",REPUBLICAN,NC,US HOUSE DISTRICT NC 010,Incumbent,Won-General,1706110.95
"HUDSON JR, RICHARD LANE",REPUBLICAN,NC,US HOUSE DISTRICT NC 008,Incumbent,Won-General,1495228.27
"ROUZER, DAVID CHESTON",REPUBLICAN,NC,US HOUSE DISTRICT NC 007,Open,Won-General,1455949.45
"HOLDING, GEORGE EDWARD BELL",REPUBLICAN,NC,US HOUSE DISTRICT NC 013,Incumbent,Won-General,1401113.00
"FOXX, VIRGINIA",REPUBLICAN,NC,US HOUSE DISTRICT NC 005,Incumbent,Won-General,1260343.91
"BAREFOOT, JOHN CHADWICK (CHAD)",REPUBLICAN,NC,SENATE DISTRICT 018,Incumbent,Won-General,1222714.82
"AIKEN, CLAYTON HOLMES",DEMOCRATIC,NC,US HOUSE DISTRICT NC 002,Challenger,Lost-General,1175297.84
"BRADSHAW JR, THOMAS W",DEMOCRATIC,NC,SENATE DISTRICT 015,Open,Lost-General,1074198.58
"MEREDITH, WESLEY ALAN",REPUBLICAN,NC,SENATE DISTRICT 019,Incumbent,Won-General,1032162.33
"CRAWFORD, SARAH RANDALL",DEMOCRATIC,NC,SENATE DISTRICT 018,Challenger,Lost-General,944886.65
"STEIN, JOSHUA H (JOSH)",DEMOCRATIC,NC,SENATE DISTRICT 016,Incumbent,Won-General,906347.18
"PITTENGER, ROBERT M",REPUBLICAN,NC,US HOUSE DISTRICT NC 009,Incumbent,Won-General,881804.99
"PRICE, DAVID E",DEMOCRATIC,NC,US HOUSE DISTRICT NC 004,Incumbent,Won-General,838258.93
"WALKER, BRADLEY MARK",REPUBLICAN,NC,US HOUSE DISTRICT NC 006,Open,Won-General,835991.71
"FJELD, LAURA BERNSTEIN",DEMOCRATIC,NC,US HOUSE DISTRICT NC 006,Open,Lost-General,824764.40
"ADAMS, ALMA",DEMOCRATIC,NC,US HOUSE DISTRICT NC 012,Open,Won-General,767315.93
"MURRY, THOMAS O (TOM)",REPUBLICAN,NC,HOUSE DISTRICT 041,Incumbent,Lost-General,725814.89
"COOK JR, WILLIAM MARVIN (BILL)",REPUBLICAN,NC,SENATE DISTRICT 001,Incumbent,Won-General,710509.08
"ERVIN IV, SAMUEL JAMES",NONPARTISAN,NC,SUPREME COURT-OPEN SEAT,Open,Won-General,685951.58
"MARTIN, MARK DEAN",NONPARTISAN,NC,SUPREME COURT-CHIEF JUSTICE,Incumbent,Won-General,661136.74
"HUDSON, ROBIN E",NONPARTISAN,NC,SUPREME COURT-HUDSON SEAT,Incumbent,Won-General,660901.60
"HALL, LARRY D",DEMOCRATIC,NC,HOUSE DISTRICT 029,Incumbent,Won-General,644957.08
"DOLLAR, JOSEPH NELSON",REPUBLICAN,NC,HOUSE DISTRICT 036,Incumbent,Won-General,602685.64
"LEE, MICHAEL VINCENT",REPUBLICAN,NC,SENATE DISTRICT 009,Open,Won-General,600818.37
"RABON, WILLIAM PETER",REPUBLICAN,NC,SENATE DISTRICT 008,Incumbent,Won-General,567357.05
"BERGER JR, PHILIP EDWARD",REPUBLICAN,NC,US HOUSE DISTRICT NC 006,Open,Lost-Primary Runoff,564855.00
"LEVINSON, ERIC LEE",NONPARTISAN,NC,SUPREME COURT-HUDSON SEAT,Challenger,Lost-General,562794.41
"MOORE, TIMOTHY KEITH (TIM)",REPUBLICAN,NC,HOUSE DISTRICT 111,Incumbent,Won-General,542191.19
"ADCOCK, GALE BROWN",DEMOCRATIC,NC,HOUSE DISTRICT 041,Challenger,Won-General,537059.38
"MOFFITT, TIMOTHY D",REPUBLICAN,NC,HOUSE DISTRICT 116,Incumbent,Lost-General,533686.52
"REDENBAUGH, ELIZABETH",DEMOCRATIC,NC,SENATE DISTRICT 009,Open,Lost-General,533099.49
"BUTTERFIELD JR, GEORGE KENNETH (GK)",DEMOCRATIC,NC,US HOUSE DISTRICT NC 001,Incumbent,Won-General,532059.00
"BROWN, HARRY COOLIDGE",REPUBLICAN,NC,SENATE DISTRICT 006,Incumbent,Won-General,517954.03
"JACKSON, WILLIAM BRENT",REPUBLICAN,NC,SENATE DISTRICT 010,Incumbent,Won-General,500041.38
"TURNER, BRIAN MILLS",DEMOCRATIC,NC,HOUSE DISTRICT 116,Challenger,Won-General,499680.82
"WHITE, STANFORD MEADY (STAN)",DEMOCRATIC,NC,SENATE DISTRICT 001,Challenger,Lost-General,499140.23
"MEADOWS, MARK RANDAL",REPUBLICAN,NC,US HOUSE DISTRICT NC 011,Incumbent,Won-General,493530.47
"APODACA, THOMAS M",REPUBLICAN,NC,SENATE DISTRICT 048,Incumbent,Won-General,482552.22
"MCLAURIN II, EUGENE BERTRAM (GENE)",DEMOCRATIC,NC,SENATE DISTRICT 025,Incumbent,Lost-General,475937.92
