Candidate,Party,State,Office,Incumbency,Result,Total Money
"ALEXANDER, LAMAR",REPUBLICAN,TN,US SENATE DISTRICT TN SW-CLASS II,Incumbent,Won-General,7988085.47
"HASLAM, WILLIAM E (BILL)",REPUBLICAN,TN,GOVERNOR,Incumbent,Won-General,6200080.60
"BLACKBURN, MARSHA W",REPUBLICAN,TN,US HOUSE DISTRICT TN 007,Incumbent,Won-General,2084550.48
"FINCHER, STEPHEN LEE",REPUBLICAN,TN,US HOUSE DISTRICT TN 008,Incumbent,Won-General,1711289.61
"FLEISCHMANN, CHUCK",REPUBLICAN,TN,US HOUSE DISTRICT TN 003,Incumbent,Won-General,1569850.86
"BLACK, DIANE LYNN",REPUBLICAN,TN,US HOUSE DISTRICT TN 006,Incumbent,Won-General,1361016.59
"SHERRELL, LENDA",DEMOCRATIC,TN,US HOUSE DISTRICT TN 004,Challenger,Lost-General,940531.43
"BALL, W GORDON",DEMOCRATIC,TN,US SENATE DISTRICT TN SW-CLASS II,Challenger,Lost-General,867662.12
"COOPER, JIM",DEMOCRATIC,TN,US HOUSE DISTRICT TN 005,Incumbent,Won-General,754309.57
"COHEN, STEPHEN I",DEMOCRATIC,TN,US HOUSE DISTRICT TN 009,Incumbent,Won-General,721170.04
"DESJARLAIS, SCOTT",REPUBLICAN,TN,US HOUSE DISTRICT TN 004,Incumbent,Won-General,658880.20
"WADE, GARY R",NONPARTISAN,TN,SUPREME COURT-WADE SEAT,Incumbent,Won-Retention,526013.52
"BRIGGS, RICHARD M",REPUBLICAN,TN,SENATE DISTRICT 007,Open,Won-General,509406.52
"YARBRO, JEFFREY PAUL (JEFF)",DEMOCRATIC,TN,SENATE DISTRICT 021,Open,Won-General,449003.89
"HARWELL, BETH",REPUBLICAN,TN,HOUSE DISTRICT 056,Incumbent,Won-General,413626.77
"ROE, DAVID PHILLIP (PHIL)",REPUBLICAN,TN,US HOUSE DISTRICT TN 001,Incumbent,Won-General,403292.07
"JACKSON, EDWARD S",REPUBLICAN,TN,SENATE DISTRICT 027,Open,Won-General,399086.46
"JOHNSON, JACK",REPUBLICAN,TN,SENATE DISTRICT 023,Incumbent,Won-General,364987.00
"DUNCAN JR, JOHN J (JIMMY)",REPUBLICAN,TN,US HOUSE DISTRICT TN 002,Incumbent,Won-General,326381.00
"LEE, SHARON G",NONPARTISAN,TN,SUPREME COURT-LEE SEAT,Incumbent,Won-Retention,324518.01
"KELSEY, BRIAN K",REPUBLICAN,TN,SENATE DISTRICT 031,Incumbent,Won-General,304246.18
"CLARK, CORNELIA A",NONPARTISAN,TN,SUPREME COURT-CLARK SEAT,Incumbent,Won-Retention,301818.22
"SARGENT JR, CHARLES M",REPUBLICAN,TN,HOUSE DISTRICT 061,Incumbent,Won-General,298839.00
"WATSON, BO",REPUBLICAN,TN,SENATE DISTRICT 011,Incumbent,Won-General,284882.86
"CASADA, GLEN",REPUBLICAN,TN,HOUSE DISTRICT 063,Incumbent,Won-General,282417.48
"BAILEY, PAUL E",REPUBLICAN,TN,SENATE DISTRICT 015,Open,Won-General,276605.95
"MITCHELL, BO",DEMOCRATIC,TN,HOUSE DISTRICT 050,Incumbent,Won-General,260556.94
"SHEPARD, DAVID A",DEMOCRATIC,TN,HOUSE DISTRICT 069,Incumbent,Won-General,252654.59
"MCNALLY, RANDY",REPUBLICAN,TN,SENATE DISTRICT 005,Incumbent,Won-General,236579.00
"MCCORMICK, GERALD",REPUBLICAN,TN,HOUSE DISTRICT 026,Incumbent,Won-General,227070.91
"BELL, MIKE",REPUBLICAN,TN,SENATE DISTRICT 009,Incumbent,Won-General,226298.80
"CLEMMONS, JOHN RAY",DEMOCRATIC,TN,HOUSE DISTRICT 055,Open,Won-General,219048.00
"JOHNSON, GLORIA",DEMOCRATIC,TN,HOUSE DISTRICT 013,Incumbent,Lost-General,208264.98
"ROBERTS, KERRY E",REPUBLICAN,TN,SENATE DISTRICT 025,Open,Won-General,203319.73
"JERNIGAN, DARREN",DEMOCRATIC,TN,HOUSE DISTRICT 060,Incumbent,Won-General,201004.86
"CROWE, RUSTY",REPUBLICAN,TN,SENATE DISTRICT 003,Incumbent,Won-General,179325.58
"DURHAM, JEREMY",REPUBLICAN,TN,HOUSE DISTRICT 065,Incumbent,Won-General,177643.66
"HEADRICK, MARY M",DEMOCRATIC,TN,US HOUSE DISTRICT TN 003,Challenger,Lost-General,176356.31
"BEAVERS, MAE",REPUBLICAN,TN,SENATE DISTRICT 017,Incumbent,Won-General,174475.55
"POWELL, JASON",DEMOCRATIC,TN,HOUSE DISTRICT 053,Incumbent,Won-General,170452.98
"BECK, CARSON W (BILL)",DEMOCRATIC,TN,HOUSE DISTRICT 051,Open,Won-General,162548.30
"HAZLEWOOD, PATSY",REPUBLICAN,TN,HOUSE DISTRICT 027,Open,Won-General,157003.40
"KETRON, BILL",REPUBLICAN,TN,SENATE DISTRICT 013,Incumbent,Won-General,154441.96
"TATE, REGINALD",DEMOCRATIC,TN,SENATE DISTRICT 033,Incumbent,Won-General,151150.00
"TRAVIS, RON",REPUBLICAN,TN,HOUSE DISTRICT 031,Incumbent,Won-General,144784.07
"WIRGAU, TIMOTHY",REPUBLICAN,TN,HOUSE DISTRICT 075,Incumbent,Won-General,142807.00
"DANIEL, MARTIN B",REPUBLICAN,TN,HOUSE DISTRICT 018,Open,Won-General,135875.00
"SOUTHERLAND, STEVE",REPUBLICAN,TN,SENATE DISTRICT 001,Incumbent,Won-General,135448.34
"FITZHUGH, CRAIG",DEMOCRATIC,TN,HOUSE DISTRICT 082,Incumbent,Won-General,131200.00
"SEXTON, CAMERON",REPUBLICAN,TN,HOUSE DISTRICT 025,Incumbent,Won-General,130766.72
"TERRY, GREGORY BRYAN",REPUBLICAN,TN,HOUSE DISTRICT 048,Open,Won-General,129378.56
"HILL, MATTHEW",REPUBLICAN,TN,HOUSE DISTRICT 007,Incumbent,Won-General,126635.00
"JOHNSON, CURTIS",REPUBLICAN,TN,HOUSE DISTRICT 068,Incumbent,Won-General,123774.59
"HARRISON, MIKE",REPUBLICAN,TN,HOUSE DISTRICT 009,Incumbent,Won-General,120783.00
"HARRIS, LEE",DEMOCRATIC,TN,SENATE DISTRICT 029,Open,Won-General,117407.66
"FLINN JR, GEORGE S",REPUBLICAN,TN,SENATE DISTRICT 030,Open,Lost-General,115800.00
