Candidate,Party,State,Office,Incumbency,Result,Total Money
"FRANKEN, ALAN (AL)",DEMOCRATIC-FARMER-LABOR,MN,US SENATE DISTRICT MN SW-CLASS II,Incumbent,Won-General,24828188.87
"MCFADDEN, MICHAEL FREDERICK",REPUBLICAN,MN,US SENATE DISTRICT MN SW-CLASS II,Challenger,Lost-General,7134210.82
"DAYTON, MARK & SMITH, TINA FLINT",DEMOCRATIC-FARMER-LABOR,MN,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,3792943.69
"PAULSEN, ERIK",REPUBLICAN,MN,US HOUSE DISTRICT MN 003,Incumbent,Won-General,3259694.10
"KLINE, JOHN",REPUBLICAN,MN,US HOUSE DISTRICT MN 002,Incumbent,Won-General,2729297.00
"JOHNSON, JEFF & KUISLE, BILL",REPUBLICAN,MN,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,2496351.66
"MILLS, STEWART",REPUBLICAN,MN,US HOUSE DISTRICT MN 008,Challenger,Lost-General,2218740.56
"NOLAN, RICHARD MICHAEL (RICK)",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 008,Incumbent,Won-General,2100417.27
"ELLISON, KEITH MAURICE",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 005,Incumbent,Won-General,2076553.18
"EMMER JR, THOMAS EARL",REPUBLICAN,MN,US HOUSE DISTRICT MN 006,Open,Won-General,2048556.27
"WALZ, TIMOTHY J",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 001,Incumbent,Won-General,1557520.35
"PETERSON, COLLIN C",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 007,Incumbent,Won-General,1527482.20
"WESTROM, TORREY NORMAN",REPUBLICAN,MN,US HOUSE DISTRICT MN 007,Challenger,Lost-General,991167.96
"OBERMUELLER, MICHAEL",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 002,Challenger,Lost-General,926935.08
"MCCOLLUM, BETTY",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 004,Incumbent,Won-General,862119.88
"SWANSON, LORI",DEMOCRATIC-FARMER-LABOR,MN,ATTORNEY GENERAL,Incumbent,Won-General,624820.84
"SIMON, STEVE",DEMOCRATIC-FARMER-LABOR,MN,SECRETARY OF STATE,Open,Won-General,511179.77
"OTTO, REBECCA",DEMOCRATIC-FARMER-LABOR,MN,AUDITOR,Incumbent,Won-General,365714.47
"HAGEDORN, JIM",REPUBLICAN,MN,US HOUSE DISTRICT MN 001,Challenger,Lost-General,236673.52
"SEVERSON, DAN (DOC)",REPUBLICAN,MN,SECRETARY OF STATE,Open,Lost-General,221424.22
"PERSKE, JOE",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 006,Open,Lost-General,206562.20
