Candidate,Party,State,Office,Incumbency,Result,Total Money
"COCHRAN, THAD",REPUBLICAN,MS,US SENATE DISTRICT MS SW-CLASS II,Incumbent,Won-General,7179108.02
"MCDANIEL, CHRIS",REPUBLICAN,MS,US SENATE DISTRICT MS SW-CLASS II,Challenger,Lost-Primary Runoff,2066098.64
"HARPER, GREGG",REPUBLICAN,MS,US HOUSE DISTRICT MS 003,Incumbent,Won-General,1314431.00
"THOMPSON, BENNIE G",DEMOCRATIC,MS,US HOUSE DISTRICT MS 002,Incumbent,Won-General,1202192.56
"NUNNELEE, ALAN",REPUBLICAN,MS,US HOUSE DISTRICT MS 001,Incumbent,Won-General,1139420.63
"PALAZZO, STEVEN MCCARTY",REPUBLICAN,MS,US HOUSE DISTRICT MS 004,Incumbent,Won-General,950970.14
"CHILDERS, TRAVIS W",DEMOCRATIC,MS,US SENATE DISTRICT MS SW-CLASS II,Challenger,Lost-General,664470.83
"PATRICK JR, ROBERT A (BOBBY)",NONPARTISAN,MS,SENATE DISTRICT 017,Open,Lost-General Runoff,18347.00
"BEDWELL, DANNY",LIBERTARIAN,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,11950.00
"YOUNGER, CHARLES S (CHUCK)",NONPARTISAN,MS,SENATE DISTRICT 017,Open,Won-General Runoff,10434.00
"ROBINSON, JOEY",LIBERTARIAN,MS,US HOUSE DISTRICT MS 004,Challenger,Lost-General,9997.00
"DICKEY, RON E",DEMOCRATIC,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,5945.00
"GAVIN, BILL",NONPARTISAN,MS,SENATE DISTRICT 017,Open,Lost-General,2500.00
"CARLTON, VIRGINIA",NONPARTISAN,MS,APPELLATE COURT DISTRICT 004-POSITION 001,Open,Won-General,300.00
"MAGEE, DOUGLAS MACARTHUR (DOUG)",DEMOCRATIC,MS,US HOUSE DISTRICT MS 003,Challenger,Lost-General,0.00
"QUINN, DENNIS C",DEMOCRATIC,MS,US HOUSE DISTRICT MS 003,Open,Lost-Primary Runoff,0.00
"MOORE, MATT",DEMOCRATIC,MS,US HOUSE DISTRICT MS 004,Challenger,Lost-General,0.00
"REICH, ED",INDEPENDENT,MS,US HOUSE DISTRICT MS 004,Challenger,Lost-General,0.00
"BURLESON, CINDY",INDEPENDENT,MS,US HOUSE DISTRICT MS 004,Challenger,Lost-General,0.00
"GERRARD, ROGER",INDEPENDENT,MS,US HOUSE DISTRICT MS 003,Challenger,Lost-General,0.00
"RAY, TROY",INDEPENDENT,MS,US HOUSE DISTRICT MS 002,Challenger,Lost-General,0.00
"MAXWELL, JIMMY",NONPARTISAN,MS,APPELLATE COURT DISTRICT 001-POSITION 001,Incumbent,Won-General,0.00
"GRIFFIS, KENNY",NONPARTISAN,MS,APPELLATE COURT DISTRICT 003-POSITION 002,Open,Won-General,0.00
"OHARA, SHAWN",REFORM,MS,US SENATE DISTRICT MS SW-CLASS II,Challenger,Lost-General,0.00
"WALLEY, LAJENA",REFORM,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,0.00
"SHOEMAKE, SHELLEY",REFORM,MS,US HOUSE DISTRICT MS 002,Challenger,Lost-General,0.00
"WASHER, BARBARA DALE",REFORM,MS,US HOUSE DISTRICT MS 003,Challenger,Lost-General,0.00
"JACKSON, ELI (SARGE)",REFORM,MS,US HOUSE DISTRICT MS 004,Challenger,Lost-General,0.00
"CANON, WILLIAM W (BILL)",NONPARTISAN,MS,SENATE DISTRICT 017,Open,Lost-General,0.00
