Candidate,Party,State,Office,Incumbency,Result,Total Money
"FALLIN, MARY COPELAND",REPUBLICAN,OK,GOVERNOR,Incumbent,Won-General,6820189.14
"LANKFORD, JAMES PAUL",REPUBLICAN,OK,US SENATE DISTRICT OK SW-CLASS III,Open,Won-General,4129757.87
"INHOFE, JIM",REPUBLICAN,OK,US SENATE DISTRICT OK SW-CLASS II,Incumbent,Won-General,4058842.97
"LAMB, TODD",REPUBLICAN,OK,LIEUTENANT GOVERNOR,Incumbent,Won-General,2330536.58
"DORMAN, JOE",DEMOCRATIC,OK,GOVERNOR,Challenger,Lost-General,1750647.21
"LUCAS, FRANK D",REPUBLICAN,OK,US HOUSE DISTRICT OK 003,Incumbent,Won-General,1385163.65
"DOAK, JOHN",REPUBLICAN,OK,INSURANCE COMMISSIONER,Incumbent,Default Winner-General,1310059.03
"COLE, TOM",REPUBLICAN,OK,US HOUSE DISTRICT OK 004,Incumbent,Won-General,1309441.50
"MULLIN, MARKWAYNE",REPUBLICAN,OK,US HOUSE DISTRICT OK 002,Incumbent,Won-General,1226429.00
"PRUITT, E SCOTT",REPUBLICAN,OK,ATTORNEY GENERAL,Incumbent,Default Winner-General,1088811.10
"HOFMEISTER, JOY",REPUBLICAN,OK,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Won-General,1069579.75
"DOUGLAS, PATRICE",REPUBLICAN,OK,US HOUSE DISTRICT OK 005,Open,Lost-Primary Runoff,1001263.82
"BINGMAN, BRIAN JOHN",REPUBLICAN,OK,SENATE DISTRICT 012,Incumbent,Default Winner-General,936132.16
"HIETT, TODD",REPUBLICAN,OK,CORPORATION COMMISSIONER,Open,Default Winner-General,925783.05
"RUSSELL, STEVEN DANE",REPUBLICAN,OK,US HOUSE DISTRICT OK 005,Open,Won-General,847695.56
"BRIDENSTINE, JIM",REPUBLICAN,OK,US HOUSE DISTRICT OK 001,Incumbent,Default Winner-General,719682.73
"MILLER, KEN",REPUBLICAN,OK,TREASURER,Incumbent,Default Winner-General,591329.77
"COSTELLO, MARK J",REPUBLICAN,OK,LABOR COMMISSIONER,Incumbent,Won-General,561549.97
"COX, JOHN",DEMOCRATIC,OK,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-General,559386.85
"SILVERSTEIN, MATT",DEMOCRATIC,OK,US SENATE DISTRICT OK SW-CLASS II,Challenger,Lost-General,464009.66
"YEN, ERVIN S",REPUBLICAN,OK,SENATE DISTRICT 040,Open,Won-General,410817.41
"DESKIN, FREDA",DEMOCRATIC,OK,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-Primary Runoff,344700.96
"BRINKLEY, RICK",REPUBLICAN,OK,SENATE DISTRICT 034,Incumbent,Default Winner-General,336251.90
"DAVID, KIM",REPUBLICAN,OK,SENATE DISTRICT 018,Incumbent,Won-General,334415.02
"SCHULZ, MIKE",REPUBLICAN,OK,SENATE DISTRICT 038,Incumbent,Default Winner-General,326251.76
"BRECHEEN, JOSH",REPUBLICAN,OK,SENATE DISTRICT 006,Incumbent,Won-General,290636.43
"MCCALL, CHARLES A",REPUBLICAN,OK,HOUSE DISTRICT 022,Incumbent,Default Winner-General,270959.23
"SANDERS, MIKE",REPUBLICAN,OK,HOUSE DISTRICT 059,Incumbent,Default Winner-General,256720.13
"BROWN, BILL E L",REPUBLICAN,OK,SENATE DISTRICT 036,Incumbent,Default Winner-General,248519.45
"DANK, DAVID M",REPUBLICAN,OK,HOUSE DISTRICT 085,Incumbent,Won-General,242909.89
"PROCTOR, ERIC DEAN",DEMOCRATIC,OK,HOUSE DISTRICT 077,Incumbent,Default Winner-General,236815.38
"BROOKS-JIMENEZ, MICHAEL",DEMOCRATIC,OK,SENATE DISTRICT 044,Challenger,Lost-General,233150.00
"MCDANIEL, RANDY",REPUBLICAN,OK,HOUSE DISTRICT 083,Incumbent,Won-General,220371.23
"CALVEY, KEVIN",REPUBLICAN,OK,HOUSE DISTRICT 082,Open,Default Winner-General,214591.37
"NELSON, JASON",REPUBLICAN,OK,HOUSE DISTRICT 087,Incumbent,Won-General,212585.06
"EDWARDS, JOHN HANDY",DEMOCRATIC,OK,SENATE DISTRICT 040,Open,Lost-General,209383.74
"OWNBEY, PAT",REPUBLICAN,OK,HOUSE DISTRICT 048,Incumbent,Default Winner-General,205780.21
"HILL, JOE",DEMOCRATIC,OK,SENATE DISTRICT 006,Challenger,Lost-General,205105.32
"ALLEN, MARK",REPUBLICAN,OK,SENATE DISTRICT 004,Incumbent,Won-General,200100.79
"SMALLEY, JASON",REPUBLICAN,OK,SENATE DISTRICT 028,Open,Won-General,199371.85
"GRIFFIN, ANN (AJ)",REPUBLICAN,OK,SENATE DISTRICT 020,Incumbent,Default Winner-General,198370.79
"HOLT, DAVID",REPUBLICAN,OK,SENATE DISTRICT 030,Incumbent,Default Winner-General,190395.84
"MORRISSETTE, RICHARD D",DEMOCRATIC,OK,HOUSE DISTRICT 092,Incumbent,Default Winner-General,190132.09
"SPARKS, JOHN",DEMOCRATIC,OK,SENATE DISTRICT 016,Incumbent,Default Winner-General,187116.13
"JECH, DARCY",REPUBLICAN,OK,SENATE DISTRICT 026,Open,Won-General,172204.83
"WALKE, COLLIN",DEMOCRATIC,OK,HOUSE DISTRICT 087,Challenger,Lost-General,172021.77
"SIMPSON, FRANK",REPUBLICAN,OK,SENATE DISTRICT 014,Incumbent,Won-General,165479.26
"KANNADY, CHRIS",REPUBLICAN,OK,HOUSE DISTRICT 091,Open,Won-General,163834.95
"WALLACE, KEVIN",REPUBLICAN,OK,HOUSE DISTRICT 032,Open,Won-General,163560.38
"PERRYMAN, DAVID L",DEMOCRATIC,OK,HOUSE DISTRICT 056,Incumbent,Won-General,155780.33
"CLEVELAND, BOBBY",REPUBLICAN,OK,HOUSE DISTRICT 020,Incumbent,Won-General,153473.30
"MARTIN, SCOTT C",REPUBLICAN,OK,HOUSE DISTRICT 046,Incumbent,Won-General,152069.30
"MCBRIDE, MARK",REPUBLICAN,OK,HOUSE DISTRICT 053,Incumbent,Default Winner-General,150367.22
"MCAFFREY, AL",DEMOCRATIC,OK,US HOUSE DISTRICT OK 005,Open,Lost-General,149614.64
"MOORE, LEWIS H",REPUBLICAN,OK,HOUSE DISTRICT 096,Incumbent,Won-General,147013.47
"WATSON, WELDON",REPUBLICAN,OK,HOUSE DISTRICT 079,Incumbent,Default Winner-General,146519.76
"PRUETT, RAYMOND C (R C)",DEMOCRATIC,OK,HOUSE DISTRICT 019,Incumbent,Default Winner-General,145904.58
"FLOYD, KAY",DEMOCRATIC,OK,SENATE DISTRICT 046,Open,Default Winner-General,143819.75
"JONES, GARY A",REPUBLICAN,OK,AUDITOR,Incumbent,Default Winner-General,141497.30
"BANZ, GARY",REPUBLICAN,OK,HOUSE DISTRICT 101,Incumbent,Default Winner-General,139764.46
"ECHOLS, JON",REPUBLICAN,OK,HOUSE DISTRICT 090,Incumbent,Default Winner-General,137886.33
"BICE, STEPHANIE",REPUBLICAN,OK,SENATE DISTRICT 022,Open,Default Winner-General,137294.10
"JOHNSON, CONNIE",DEMOCRATIC,OK,US SENATE DISTRICT OK SW-CLASS III,Open,Lost-General,133258.81
"SHORTEY, RALPH",REPUBLICAN,OK,SENATE DISTRICT 044,Incumbent,Won-General,130251.54
"DUNNINGTON, JASON",DEMOCRATIC,OK,HOUSE DISTRICT 088,Open,Default Winner-General,123597.58
"ODONNELL, TERRY",REPUBLICAN,OK,HOUSE DISTRICT 023,Incumbent,Default Winner-General,121122.45
"SHOEMAKE, JERRY RAY",DEMOCRATIC,OK,HOUSE DISTRICT 016,Incumbent,Won-General,116627.08
"FAUGHT, GEORGE",REPUBLICAN,OK,HOUSE DISTRICT 014,Open,Won-General,114167.42
"COODY, JEFF",REPUBLICAN,OK,HOUSE DISTRICT 063,Open,Won-General,113789.96
"ABDO, MELISSA",REPUBLICAN,OK,HOUSE DISTRICT 069,Open,Lost-Primary Runoff,113430.37
"THOMPSON, ROGER",REPUBLICAN,OK,SENATE DISTRICT 008,Open,Won-General,112297.86
"GUILD, THOMAS E",DEMOCRATIC,OK,US HOUSE DISTRICT OK 005,Open,Lost-Primary Runoff,111965.87
"HENKE, KATIE",REPUBLICAN,OK,HOUSE DISTRICT 071,Incumbent,Default Winner-General,108474.52
"KOUPLEN, STEVE",DEMOCRATIC,OK,HOUSE DISTRICT 024,Incumbent,Default Winner-General,107432.86
"ENNS, JOHN T",REPUBLICAN,OK,HOUSE DISTRICT 041,Incumbent,Default Winner-General,107359.41
"HARDIN, TOMMY C",REPUBLICAN,OK,HOUSE DISTRICT 049,Incumbent,Won-General,105894.70
"FRY, JACK",REPUBLICAN,OK,SENATE DISTRICT 042,Open,Won-General,104296.66
"BRUMBAUGH, DAVID",REPUBLICAN,OK,HOUSE DISTRICT 076,Incumbent,Won-General,104093.67
"OSBORN, LESLIE",REPUBLICAN,OK,HOUSE DISTRICT 047,Incumbent,Default Winner-General,102725.25
"MCDANIEL, JEANNIE",DEMOCRATIC,OK,HOUSE DISTRICT 078,Incumbent,Default Winner-General,102558.56
"NEWELL, TOM",REPUBLICAN,OK,HOUSE DISTRICT 028,Incumbent,Won-General,100378.24
"MCPEAK, JERRY",DEMOCRATIC,OK,HOUSE DISTRICT 013,Incumbent,Default Winner-General,98865.74
"JOYNER, CHARLES C",REPUBLICAN,OK,HOUSE DISTRICT 095,Incumbent,Won-General,98674.88
"HICKMAN, JEFF",REPUBLICAN,OK,HOUSE DISTRICT 058,Incumbent,Default Winner-General,98496.45
"INMAN, SCOTT MICHAEL",DEMOCRATIC,OK,HOUSE DISTRICT 094,Incumbent,Default Winner-General,97403.98
"HOSKIN, CHARLES THOMAS",DEMOCRATIC,OK,HOUSE DISTRICT 006,Incumbent,Won-General,95215.29
"BILLY, LISA J",REPUBLICAN,OK,HOUSE DISTRICT 042,Incumbent,Default Winner-General,93233.44
"WOOD, JUSTIN FREELAND",REPUBLICAN,OK,HOUSE DISTRICT 026,Incumbent,Won-General,91296.07
"PARK, SCOOTER",REPUBLICAN,OK,HOUSE DISTRICT 065,Open,Won-General,91129.54
"KIRBY, DAN",REPUBLICAN,OK,HOUSE DISTRICT 075,Incumbent,Default Winner-General,89703.87
"BLACK, KEVIN",DEMOCRATIC,OK,SENATE DISTRICT 026,Open,Lost-General,87937.86
"BASS, RANDY",DEMOCRATIC,OK,SENATE DISTRICT 032,Incumbent,Default Winner-General,86305.21
"SYKES, ANTHONY WADE",REPUBLICAN,OK,SENATE DISTRICT 024,Incumbent,Default Winner-General,84716.31
"PFAU, JESSICA",DEMOCRATIC,OK,HOUSE DISTRICT 049,Challenger,Lost-General,84442.33
"CHRISTIAN, MIKE",REPUBLICAN,OK,HOUSE DISTRICT 093,Incumbent,Won-General,83994.19
"JAYNE-DORNAN, SELINA",DEMOCRATIC,OK,SENATE DISTRICT 008,Open,Lost-General,82826.03
"RENEGAR, BRIAN",DEMOCRATIC,OK,HOUSE DISTRICT 017,Incumbent,Won-General,82681.71
"CALDWELL, CHAD",REPUBLICAN,OK,HOUSE DISTRICT 040,Open,Won-General,82383.70
"MCDANIEL, CURTIS",DEMOCRATIC,OK,SENATE DISTRICT 005,Open,Lost-General,82376.53
"MURDOCK, WILLIAM CASEY",REPUBLICAN,OK,HOUSE DISTRICT 061,Open,Default Winner-General,80173.02
"PFEIFFER, JOHN",REPUBLICAN,OK,HOUSE DISTRICT 038,Open,Default Winner-General,79128.22
"KERN, STEVE",REPUBLICAN,OK,SENATE DISTRICT 040,Open,Lost-Primary Runoff,78984.53
"VIRGIN, EMILY",DEMOCRATIC,OK,HOUSE DISTRICT 044,Incumbent,Default Winner-General,77882.25
"QUINN, MARTY",REPUBLICAN,OK,SENATE DISTRICT 002,Open,Default Winner-General,77487.51
"SHELTON, MIKE",DEMOCRATIC,OK,HOUSE DISTRICT 097,Incumbent,Won-General,77414.05
"STILES, AARON",REPUBLICAN,OK,HOUSE DISTRICT 045,Incumbent,Lost-General,75940.00
"DERBY, DAVID",REPUBLICAN,OK,HOUSE DISTRICT 074,Incumbent,Default Winner-General,75750.72
"FIELDS, EDDIE JAY",REPUBLICAN,OK,SENATE DISTRICT 010,Incumbent,Default Winner-General,73216.14
"WRIGHT, HAROLD",REPUBLICAN,OK,HOUSE DISTRICT 057,Incumbent,Default Winner-General,71538.58
"MUNSON, CYNDI",DEMOCRATIC,OK,HOUSE DISTRICT 085,Challenger,Lost-General,71071.54
"SOPHIA, PAULA",DEMOCRATIC,OK,HOUSE DISTRICT 088,Open,Lost-Primary Runoff,70778.22
"LEEWRIGHT, JAMES",REPUBLICAN,OK,HOUSE DISTRICT 029,Open,Won-General,70400.30
"BIGGS, SCOTT R",REPUBLICAN,OK,HOUSE DISTRICT 051,Incumbent,Default Winner-General,68512.87
"COCKROFT, JOSH",REPUBLICAN,OK,HOUSE DISTRICT 027,Incumbent,Default Winner-General,68322.83
"CUMMINGS, CATHY",DEMOCRATIC,OK,LIEUTENANT GOVERNOR,Challenger,Lost-General,68128.21
"CASEY, DENNIS",REPUBLICAN,OK,HOUSE DISTRICT 035,Incumbent,Won-General,67899.85
"PETERSON, PAMELA LYNN",REPUBLICAN,OK,HOUSE DISTRICT 067,Incumbent,Default Winner-General,67862.42
"PITTMAN, ANASTASIA",DEMOCRATIC,OK,SENATE DISTRICT 048,Open,Won-General,67054.74
"HALL, ELISE",REPUBLICAN,OK,HOUSE DISTRICT 100,Incumbent,Won-General,65927.27
"GRAU, RANDON (RANDY)",REPUBLICAN,OK,HOUSE DISTRICT 081,Incumbent,Default Winner-General,64385.90
"SEARS, EARL",REPUBLICAN,OK,HOUSE DISTRICT 011,Incumbent,Default Winner-General,63522.05
"GRIFFITH, CLAUDIA",DEMOCRATIC,OK,HOUSE DISTRICT 045,Challenger,Won-General,63359.13
"HASENBECK, TONI",DEMOCRATIC,OK,HOUSE DISTRICT 065,Open,Lost-General,59751.87
"MULREADY, GLEN",REPUBLICAN,OK,HOUSE DISTRICT 068,Incumbent,Default Winner-General,59341.50
"DUNLAP, TRAVIS",REPUBLICAN,OK,HOUSE DISTRICT 010,Open,Won-General,58980.35
"LOCKHART, JAMES",DEMOCRATIC,OK,HOUSE DISTRICT 003,Incumbent,Won-General,57761.08
"STONE, SHANE",DEMOCRATIC,OK,HOUSE DISTRICT 089,Open,Default Winner-General,56291.46
"JORDAN, JOHN PAUL",REPUBLICAN,OK,HOUSE DISTRICT 043,Open,Won-General,54262.11
"STROHM, CHUCK",REPUBLICAN,OK,HOUSE DISTRICT 069,Open,Default Winner-General,53893.50
"ROUSSELOT, WADE",DEMOCRATIC,OK,HOUSE DISTRICT 012,Incumbent,Won-General,53766.24
"POTEET, MICHIAL",DEMOCRATIC,OK,HOUSE DISTRICT 032,Open,Lost-General,53085.90
"JOHNSON, JONI",DEMOCRATIC,OK,HOUSE DISTRICT 020,Challenger,Lost-General,52781.98
"WEAVER, ANN",DEMOCRATIC,OK,SENATE DISTRICT 004,Challenger,Lost-General,52664.42
"TACKETT, DAVID",REPUBLICAN,OK,HOUSE DISTRICT 012,Challenger,Lost-General,52421.18
"ROGERS, MICHAEL",REPUBLICAN,OK,HOUSE DISTRICT 098,Open,Default Winner-General,50698.48
"YOUNG, GEORGE E",DEMOCRATIC,OK,HOUSE DISTRICT 099,Open,Won-General,49030.23
"COODY, ANN",REPUBLICAN,OK,HOUSE DISTRICT 064,Incumbent,Default Winner-General,49003.65
"ORTEGA, CHARLES LARRY",REPUBLICAN,OK,HOUSE DISTRICT 052,Incumbent,Default Winner-General,48506.40
"SOSA, MARY",DEMOCRATIC,OK,HOUSE DISTRICT 089,Open,Lost-Primary Runoff,48410.53
"MONTGOMERY, JOHN MICHAEL",REPUBLICAN,OK,HOUSE DISTRICT 062,Open,Won-General,48333.66
"DENNEY, LEE",REPUBLICAN,OK,HOUSE DISTRICT 033,Incumbent,Default Winner-General,47351.14
"WALKER, KEN",REPUBLICAN,OK,HOUSE DISTRICT 070,Incumbent,Default Winner-General,47025.30
"RUSS, TODD D",REPUBLICAN,OK,HOUSE DISTRICT 055,Incumbent,Default Winner-General,46391.81
"NOLLAN, JADINE",REPUBLICAN,OK,HOUSE DISTRICT 066,Incumbent,Default Winner-General,45974.28
"HAYES, SCOTT",REPUBLICAN,OK,HOUSE DISTRICT 065,Open,Lost-Primary Runoff,45734.14
"JOHNSON, DENNIS",REPUBLICAN,OK,HOUSE DISTRICT 050,Incumbent,Default Winner-General,45728.19
"UTSLER, CHUCK",REPUBLICAN,OK,HOUSE DISTRICT 056,Challenger,Lost-General,43372.19
"SCOTT, SENECA D",DEMOCRATIC,OK,HOUSE DISTRICT 072,Incumbent,Default Winner-General,42607.75
"WESSELHOFT, PAUL",REPUBLICAN,OK,HOUSE DISTRICT 054,Incumbent,Default Winner-General,42360.73
"RODRIGUEZ, JUAN",DEMOCRATIC,OK,HOUSE DISTRICT 063,Open,Lost-General,40672.91
"SILK, JOSEPH",REPUBLICAN,OK,SENATE DISTRICT 005,Open,Won-General,39555.93
"CONDIT, DONALD A (DONNIE)",DEMOCRATIC,OK,HOUSE DISTRICT 018,Incumbent,Default Winner-General,38646.70
"RITZE, MIKE",REPUBLICAN,OK,HOUSE DISTRICT 080,Incumbent,Default Winner-General,36467.00
"FOURKILLER, WILLIAM T (WILL)",DEMOCRATIC,OK,HOUSE DISTRICT 086,Incumbent,Won-General,34762.67
"MATTHEWS, KEVIN L",DEMOCRATIC,OK,HOUSE DISTRICT 073,Incumbent,Default Winner-General,34150.30
"KERN, SALLY",REPUBLICAN,OK,HOUSE DISTRICT 084,Incumbent,Default Winner-General,33504.81
"THOMAS, MARK",REPUBLICAN,OK,SENATE DISTRICT 022,Open,Lost-Primary Runoff,33098.65
"CLOUR, JONATHAN",REPUBLICAN,OK,HOUSE DISTRICT 043,Open,Lost-Primary Runoff,33017.94
"ROBERTS, SEAN",REPUBLICAN,OK,HOUSE DISTRICT 036,Incumbent,Won-General,32627.81
"DUNAWAY, JOHN",DEMOCRATIC,OK,HOUSE DISTRICT 062,Open,Lost-General,32215.55
"ROBERTS, DUSTIN",REPUBLICAN,OK,HOUSE DISTRICT 021,Incumbent,Default Winner-General,31230.89
"REAVIS, JACK A",DEMOCRATIC,OK,HOUSE DISTRICT 014,Open,Lost-General,31011.71
"THOMSEN, TODD M",REPUBLICAN,OK,HOUSE DISTRICT 025,Incumbent,Default Winner-General,29658.81
"BROWN, MIKE",DEMOCRATIC,OK,HOUSE DISTRICT 004,Incumbent,Default Winner-General,27683.77
"TAPP, KENNY BOB",REPUBLICAN,OK,HOUSE DISTRICT 061,Open,Lost-Primary Runoff,27583.63
"LORING, BEN",DEMOCRATIC,OK,HOUSE DISTRICT 007,Open,Default Winner-General,27452.84
"BENNETT, JOHN R",REPUBLICAN,OK,HOUSE DISTRICT 002,Incumbent,Default Winner-General,26603.24
"THOMPSON-FIELDS, DANI",REPUBLICAN,OK,HOUSE DISTRICT 029,Open,Lost-Primary Runoff,26505.13
"BAKER, SARAH",DEMOCRATIC,OK,HOUSE DISTRICT 043,Open,Lost-General,26456.36
"FISHER, DAN",REPUBLICAN,OK,HOUSE DISTRICT 060,Incumbent,Default Winner-General,25063.91
"LEPAK, MARK",REPUBLICAN,OK,HOUSE DISTRICT 009,Open,Default Winner-General,25050.66
"CANNADAY, ED",DEMOCRATIC,OK,HOUSE DISTRICT 015,Incumbent,Default Winner-General,24595.54
"BARNES, TRACI",REPUBLICAN,OK,HOUSE DISTRICT 003,Challenger,Lost-General,24400.00
"LEVALLEY, HAROLD",REPUBLICAN,OK,HOUSE DISTRICT 038,Open,Lost-Primary Runoff,22665.34
"BROCKMAN, SCOTT",INDEPENDENT,OK,HOUSE DISTRICT 046,Challenger,Lost-General,21647.54
"SHERRER, BEN",DEMOCRATIC,OK,HOUSE DISTRICT 008,Incumbent,Default Winner-General,21416.19
"COX, DOUG",REPUBLICAN,OK,HOUSE DISTRICT 005,Incumbent,Default Winner-General,21177.41
"THOMPSON, ELEANOR DARDEN",DEMOCRATIC,OK,HOUSE DISTRICT 099,Open,Lost-Primary Runoff,19375.94
"STEPHENS, PAMELA SNIDER",DEMOCRATIC,OK,HOUSE DISTRICT 026,Challenger,Lost-General,19363.48
"WILLIAMS, CORY T",DEMOCRATIC,OK,HOUSE DISTRICT 034,Incumbent,Default Winner-General,17500.00
"MURPHEY, JASON W",REPUBLICAN,OK,HOUSE DISTRICT 031,Incumbent,Default Winner-General,16514.23
"COOKSEY, MARIAN",REPUBLICAN,OK,HOUSE DISTRICT 039,Incumbent,Default Winner-General,15671.53
"DOUTHITT, JON",INDEPENDENT,OK,US HOUSE DISTRICT OK 002,Challenger,Lost-General,15502.00
"TADLOCK, JOHNNY",DEMOCRATIC,OK,HOUSE DISTRICT 001,Open,Won-General,15221.53
"LINZY, WILLARD",REPUBLICAN,OK,HOUSE DISTRICT 099,Open,Lost-General,14306.24
"LONGACRE, J. P.",REPUBLICAN,OK,HOUSE DISTRICT 001,Open,Lost-General,12600.00
"VAUGHAN, STEVE",REPUBLICAN,OK,HOUSE DISTRICT 037,Incumbent,Default Winner-General,12000.38
"RAINWATER, MARILYN",DEMOCRATIC,OK,SENATE DISTRICT 028,Open,Lost-General,10602.04
"MOLDEN, WILLIAM LEE",DEMOCRATIC,OK,HOUSE DISTRICT 093,Challenger,Lost-General,10304.94
"FARR, JOAN",INDEPENDENT,OK,US SENATE DISTRICT OK SW-CLASS II,Challenger,Lost-General,9450.75
"WORKMAN, MIKE",DEMOCRATIC,OK,LABOR COMMISSIONER,Challenger,Lost-General,9372.42
"TUCKER, ANTHONY",DEMOCRATIC,OK,HOUSE DISTRICT 010,Open,Lost-General,5597.24
"THOMPSON, CHARLES",INDEPENDENT,OK,SENATE DISTRICT 042,Open,Lost-General,5411.10
"MCCULLOUGH, MARK EVERETT",REPUBLICAN,OK,HOUSE DISTRICT 030,Incumbent,Default Winner-General,5125.13
"BOULDIN JR, HIAWATHA N",DEMOCRATIC,OK,SENATE DISTRICT 042,Open,Lost-General,5085.00
