Candidate,Party,State,Office,Incumbency,Result,Total Money
"SHAHEEN, JEANNE",DEMOCRATIC,NH,US SENATE DISTRICT NH SW-CLASS II,Incumbent,Won-General,15896311.84
"BROWN, SCOTT P",REPUBLICAN,NH,US SENATE DISTRICT NH SW-CLASS II,Challenger,Lost-General,8406775.69
"KUSTER, ANN MCLANE",DEMOCRATIC,NH,US HOUSE DISTRICT NH 002,Incumbent,Won-General,3855361.13
"HASSAN, MARGARET WOOD (MAGGIE)",DEMOCRATIC,NH,GOVERNOR,Incumbent,Won-General,2791681.03
"HAVENSTEIN SR, WALTER P (WALT)",REPUBLICAN,NH,GOVERNOR,Challenger,Lost-General,2363193.93
"SHEA-PORTER, CAROL",DEMOCRATIC,NH,US HOUSE DISTRICT NH 001,Incumbent,Lost-General,1719080.18
"GUINTA, FRANK C",REPUBLICAN,NH,US HOUSE DISTRICT NH 001,Challenger,Won-General,1193168.01
"GARCIA, MARILINDA",REPUBLICAN,NH,US HOUSE DISTRICT NH 002,Challenger,Lost-General,1110733.79
"MORSE, CHARLES W (CHUCK)",REPUBLICAN,NH,SENATE DISTRICT 022,Incumbent,Won-General,260264.25
"BRADLEY, JEB E",REPUBLICAN,NH,SENATE DISTRICT 003,Incumbent,Won-General,176861.74
"SOUCY, DONNA M",DEMOCRATIC,NH,SENATE DISTRICT 018,Incumbent,Won-General,175863.44
"NYQUIST, LEE C",DEMOCRATIC,NH,SENATE DISTRICT 009,Challenger,Lost-General,150317.09
"HOSMER, ANDREW J",DEMOCRATIC,NH,SENATE DISTRICT 007,Incumbent,Won-General,139635.00
"GILMOUR, MARGARET C (PEGGY)",DEMOCRATIC,NH,SENATE DISTRICT 012,Incumbent,Lost-General,137744.58
"STILES, NANCY F",REPUBLICAN,NH,SENATE DISTRICT 024,Incumbent,Won-General,132155.72
"SANBORN, ANDY",REPUBLICAN,NH,SENATE DISTRICT 009,Incumbent,Won-General,130226.30
"BOUTIN, DAVID RICHARD",REPUBLICAN,NH,SENATE DISTRICT 016,Incumbent,Won-General,127149.00
"DALLESANDRO, LOU C",DEMOCRATIC,NH,SENATE DISTRICT 020,Incumbent,Won-General,119093.37
"MUNS, A CHRISTIAN (CHRIS)",DEMOCRATIC,NH,SENATE DISTRICT 024,Challenger,Lost-General,112087.87
"WATTERS, DAVID H",DEMOCRATIC,NH,SENATE DISTRICT 004,Incumbent,Won-General,104172.51
"FORRESTER, JEANIE",REPUBLICAN,NH,SENATE DISTRICT 002,Incumbent,Won-General,98782.00
"LITTLE, GERALD H (JERRY)",REPUBLICAN,NH,SENATE DISTRICT 008,Open,Won-General,96592.30
"PAPPAS, CHRISTOPHER C (CHRIS)",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-004,Incumbent,Won-General,94151.96
"MANNING, MAUREEN RAICHE",DEMOCRATIC,NH,SENATE DISTRICT 016,Challenger,Lost-General,89612.45
"FELTES, DANIEL (DAN)",DEMOCRATIC,NH,SENATE DISTRICT 015,Open,Won-General,88399.00
"WOODBURN, JEFFREY (JEFF)",DEMOCRATIC,NH,SENATE DISTRICT 001,Incumbent,Won-General,86064.00
"SUNUNU, CHRISTOPHER (CHRIS)",REPUBLICAN,NH,EXECUTIVE COUNCILOR-003,Incumbent,Won-General,80238.92
"VAN OSTERN, COLIN",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-002,Open,Won-General,62204.10
"CRYANS, MICHAEL J (MIKE)",DEMOCRATIC,NH,EXECUTIVE COUNCILOR,Challenger,Lost-General,60218.88
"TANNER, LINDA L",DEMOCRATIC,NH,SENATE DISTRICT 008,Open,Lost-General,59608.08
"PIERCE, DAVID MAXEY",DEMOCRATIC,NH,SENATE DISTRICT 005,Incumbent,Won-General,58615.00
"LEONARD, RICHARD (RICH)",DEMOCRATIC,NH,SENATE DISTRICT 006,Challenger,Lost-General,53099.28
"REAGAN, JOHN MATTHEW",REPUBLICAN,NH,SENATE DISTRICT 017,Incumbent,Won-General,51867.80
"CATALDO, SAM A",REPUBLICAN,NH,SENATE DISTRICT 006,Incumbent,Won-General,51475.00
"CARSON, SHARON M",REPUBLICAN,NH,SENATE DISTRICT 014,Incumbent,Won-General,46450.00
"LASKY, BETTE R",DEMOCRATIC,NH,SENATE DISTRICT 013,Incumbent,Won-General,45599.18
"CILLEY, JACALYN L (JACKIE)",DEMOCRATIC,NH,HOUSE DISTRICT STRAFFORD 004,Challenger,Won-General,43635.07
"CLARK, MARTHA FULLER",DEMOCRATIC,NH,SENATE DISTRICT 021,Incumbent,Won-General,42860.00
"PRESCOTT, RUSSELL E",REPUBLICAN,NH,SENATE DISTRICT 023,Incumbent,Won-General,42764.00
"WHEELER, DAVID K",REPUBLICAN,NH,EXECUTIVE COUNCILOR-005,Open,Won-General,40126.45
"NAZZARO, PHILIP J (PHIL)",REPUBLICAN,NH,SENATE DISTRICT 021,Challenger,Lost-General,32148.88
"BIRDSELL, REGINA",REPUBLICAN,NH,SENATE DISTRICT 019,Open,Won-General,28888.00
"SHEEHAN, DIANE",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-005,Open,Lost-General,28845.16
"LAUER-RAGO, KATHLEEN A (KATHY)",REPUBLICAN,NH,SENATE DISTRICT 007,Challenger,Lost-General,26424.13
"KELLY, MOLLY",DEMOCRATIC,NH,SENATE DISTRICT 010,Incumbent,Won-General,24600.00
"CHANDLER, GENE G",REPUBLICAN,NH,HOUSE DISTRICT CARROLL 001,Incumbent,Won-General,22345.00
"DANIELS, GARY L",REPUBLICAN,NH,SENATE DISTRICT 011,Open,Won-General,20817.36
"FRAHER, NANCY RB",DEMOCRATIC,NH,SENATE DISTRICT 017,Challenger,Lost-General,19852.13
"AVARD, KEVIN A",REPUBLICAN,NH,SENATE DISTRICT 012,Challenger,Won-General,19785.00
"EDWARDS, EDDIE",REPUBLICAN,NH,SENATE DISTRICT 004,Challenger,Lost-General,18696.00
"THOMSON, MAYNARD F",REPUBLICAN,NH,HOUSE DISTRICT CARROLL 003,Challenger,Lost-General,18070.37
"LANDIES, EILEEN",REPUBLICAN,NH,SENATE DISTRICT 020,Challenger,Lost-General,14960.57
"SANBORN, LAURIE",REPUBLICAN,NH,HOUSE DISTRICT HILLSBOROUGH 041,Incumbent,Won-General,14884.50
"BURNS, ROBERT",REPUBLICAN,NH,EXECUTIVE COUNCILOR-004,Challenger,Lost-General,14095.00
"MCLANE, ROBIN",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-003,Challenger,Lost-General,13968.16
"SHERMAN, THOMAS (TOM)",DEMOCRATIC,NH,HOUSE DISTRICT ROCKINGHAM 024,Incumbent,Won-General,12734.32
"EVANS, MARK P",REPUBLICAN,NH,SENATE DISTRICT 001,Challenger,Lost-General,12050.00
"TWEEDIE, RAYMOND (RAY)",REPUBLICAN,NH,HOUSE DISTRICT ROCKINGHAM 024,Challenger,Lost-General,11973.06
"HOHENSEE, DORIS",REPUBLICAN,NH,SENATE DISTRICT 013,Challenger,Lost-General,11511.01
"LAMBERT, GEORGE",REPUBLICAN,NH,SENATE DISTRICT 018,Challenger,Lost-General,11345.00
"OBRIEN, WILLIAM L (BILL)",REPUBLICAN,NH,HOUSE DISTRICT HILLSBOROUGH 005,Incumbent,Won-General,10791.51
"SHURTLEFF, STEPHEN J (STEVE)",DEMOCRATIC,NH,HOUSE DISTRICT MERRIMACK 011,Incumbent,Won-General,10672.50
"BORDEN, DAVID",DEMOCRATIC,NH,HOUSE DISTRICT ROCKINGHAM 024,Incumbent,Won-General,9819.27
"HUGHES, DANIEL M (DAN)",REPUBLICAN,NH,HOUSE DISTRICT ROCKINGHAM 024,Challenger,Lost-General,8950.00
"KELLOGG, SHEM",REPUBLICAN,NH,HOUSE DISTRICT ROCKINGHAM 014,Challenger,Won-General,8754.85
"ST LAURENT, KRISTI L",DEMOCRATIC,NH,SENATE DISTRICT 019,Open,Lost-General,7757.00
"CHANDLEY, SHANNON E",DEMOCRATIC,NH,HOUSE DISTRICT HILLSBOROUGH 022,Incumbent,Lost-General,7380.85
"ROSENWALD, CINDY",DEMOCRATIC,NH,HOUSE DISTRICT HILLSBOROUGH 030,Incumbent,Won-General,6835.00
"MOFFETT, HOWARD",DEMOCRATIC,NH,HOUSE DISTRICT MERRIMACK 009,Incumbent,Won-General,6651.91
"BEDARD, DAVID",REPUBLICAN,NH,HOUSE DISTRICT HILLSBOROUGH 003,Challenger,Lost-General,6550.00
"KENNEY, JOSEPH D (JOE)",REPUBLICAN,NH,EXECUTIVE COUNCILOR,Incumbent,Won-General,6296.46
"DIMARTINO, LISA",DEMOCRATIC,NH,HOUSE DISTRICT BELKNAP 002,Incumbent,Lost-General,6155.00
"FROMUTH, BART",REPUBLICAN,NH,HOUSE DISTRICT HILLSBOROUGH 007,Challenger,Won-General,6076.00
"SCHLEIEN, ERIC",REPUBLICAN,NH,HOUSE DISTRICT HILLSBOROUGH 037,Challenger,Won-General,5967.36
"AMES, RICHARD",DEMOCRATIC,NH,HOUSE DISTRICT CHESHIRE 009,Incumbent,Won-General,5889.24
"MARTIN, PATRICIA",DEMOCRATIC,NH,HOUSE DISTRICT CHESHIRE 014,Open,Lost-General,5780.00
"CUSHING, ROBERT REYNOLDS (RENNY)",DEMOCRATIC,NH,HOUSE DISTRICT ROCKINGHAM 021,Incumbent,Won-General,5694.00
"CLOUTIER, JOHN R",DEMOCRATIC,NH,HOUSE DISTRICT SULLIVAN 010,Incumbent,Won-General,5425.00
"STEPANEK, STEPHEN B (STEVE)",REPUBLICAN,NH,HOUSE DISTRICT HILLSBOROUGH 022,Challenger,Won-General,5255.00
