Candidate,Party,State,Office,Incumbency,Result,Total Money
"FOLEY SR, THOMAS COLEMAN (TOM) & SOMERS, HEATHER",REPUBLICAN,CT,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,8593923.00
"MALLOY, DANNEL P & WYMAN, NANCY S",DEMOCRATIC,CT,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,6780072.08
"ESTY, ELIZABETH",DEMOCRATIC,CT,US HOUSE DISTRICT CT 005,Incumbent,Won-General,2818833.96
"HIMES, JAMES A",DEMOCRATIC,CT,US HOUSE DISTRICT CT 004,Incumbent,Won-General,2273270.06
"LARSON, JOHN B",DEMOCRATIC,CT,US HOUSE DISTRICT CT 001,Incumbent,Won-General,1864326.90
"GREENBERG, MARK D",REPUBLICAN,CT,US HOUSE DISTRICT CT 005,Challenger,Lost-General,1739346.86
"COURTNEY, JOE",DEMOCRATIC,CT,US HOUSE DISTRICT CT 002,Incumbent,Won-General,1387328.14
"DEBICELLA, DANIEL C",REPUBLICAN,CT,US HOUSE DISTRICT CT 004,Challenger,Lost-General,1255803.00
"DELAURO, ROSA L",DEMOCRATIC,CT,US HOUSE DISTRICT CT 003,Incumbent,Won-General,1242378.75
"LEMBO, KEVIN P",DEMOCRATIC,CT,COMPTROLLER,Incumbent,Won-General,904638.28
"WESTBY, KIE N",REPUBLICAN,CT,ATTORNEY GENERAL,Challenger,Lost-General,898866.00
"JEPSEN, GEORGE C",DEMOCRATIC,CT,ATTORNEY GENERAL,Incumbent,Won-General,898475.59
"LUMAJ, PJERIN (PETER)",REPUBLICAN,CT,SECRETARY OF STATE,Challenger,Lost-General,895486.00
"NAPPIER, DENISE L",DEMOCRATIC,CT,TREASURER,Incumbent,Won-General,895444.15
"MERRILL, DENISE",DEMOCRATIC,CT,SECRETARY OF STATE,Incumbent,Won-General,895407.21
"HERBST, TIMOTHY M",REPUBLICAN,CT,TREASURER,Challenger,Lost-General,891050.00
"RITTER, ELIZABETH (BETSY)",DEMOCRATIC,CT,SENATE DISTRICT 020,Open,Lost-General,292103.00
"COLEMAN, ERIC D",DEMOCRATIC,CT,SENATE DISTRICT 002,Incumbent,Won-General,197888.04
"MOORE, MARILYN V",DEMOCRATIC,CT,SENATE DISTRICT 022,Open,Won-General,194310.00
"HARTLEY, JOAN V",DEMOCRATIC,CT,SENATE DISTRICT 015,Incumbent,Won-General,161505.00
"AYALA JR, ANDRES",DEMOCRATIC,CT,SENATE DISTRICT 023,Incumbent,Won-General,155979.00
"FAWCETT, KIMBERLY",DEMOCRATIC,CT,SENATE DISTRICT 028,Open,Lost-General,138082.56
"KENNEDY JR, EDWARD M (TED)",DEMOCRATIC,CT,SENATE DISTRICT 012,Open,Won-General,125710.89
"WILSON JR, BRUCE H",REPUBLICAN,CT,SENATE DISTRICT 012,Open,Lost-General,115712.54
"GAYNOR, MATT",REPUBLICAN,CT,SENATE DISTRICT 014,Challenger,Lost-General,114864.08
"DUNNE, BILL",REPUBLICAN,CT,SENATE DISTRICT 025,Challenger,Lost-General,114098.00
"FONFARA, JOHN W",DEMOCRATIC,CT,SENATE DISTRICT 001,Incumbent,Won-General,113890.00
"LINARES, ARTHUR S (ART)",REPUBLICAN,CT,SENATE DISTRICT 033,Incumbent,Won-General,113009.00
"DUFF, ROBERT B (BOB)",DEMOCRATIC,CT,SENATE DISTRICT 025,Incumbent,Won-General,112842.00
"COSTANTINI, ENRICO R",REPUBLICAN,CT,SENATE DISTRICT 022,Open,Lost-General,112650.83
"HWANG, ANTHONY (TONY)",REPUBLICAN,CT,SENATE DISTRICT 028,Open,Won-General,112461.09
"KANE, ROBERT J",REPUBLICAN,CT,SENATE DISTRICT 032,Incumbent,Won-General,112380.00
"TRIPP, PHILIP",REPUBLICAN,CT,SENATE DISTRICT 017,Challenger,Lost-General,112306.86
"KELLY, KEVIN C",REPUBLICAN,CT,SENATE DISTRICT 021,Incumbent,Won-General,112125.07
"SHEHU, KARL D",REPUBLICAN,CT,SENATE DISTRICT 015,Challenger,Lost-General,112005.00
"BYE, ELIZABETH ANN (BETH)",DEMOCRATIC,CT,SENATE DISTRICT 005,Incumbent,Won-General,111903.22
"SUZIO JR, LEONARD FRANK",REPUBLICAN,CT,SENATE DISTRICT 013,Challenger,Lost-General,111900.47
"WADSWORTH, WILLIAM A",REPUBLICAN,CT,SENATE DISTRICT 005,Challenger,Lost-General,111887.00
"RIISKA, WILLIAM O",DEMOCRATIC,CT,SENATE DISTRICT 030,Challenger,Lost-General,111522.00
"OSTEN, CATHERINE A",DEMOCRATIC,CT,SENATE DISTRICT 019,Incumbent,Won-General,111475.04
"LEONE, CARLO L",DEMOCRATIC,CT,SENATE DISTRICT 027,Incumbent,Won-General,111112.00
"MARTIN, HENRIETTA B (HENRI)",REPUBLICAN,CT,SENATE DISTRICT 031,Open,Won-General,111109.22
"SLOSSBERG, GAYLE S",DEMOCRATIC,CT,SENATE DISTRICT 014,Incumbent,Won-General,111095.52
"FRENCH, JOHN E",REPUBLICAN,CT,SENATE DISTRICT 029,Open,Lost-General,111077.36
"OSGOOD, WHITFIELD C",REPUBLICAN,CT,SENATE DISTRICT 004,Challenger,Lost-General,111009.15
"SHARLACH, PHILIP H",DEMOCRATIC,CT,SENATE DISTRICT 026,Challenger,Lost-General,111004.00
