Candidate,Party,State,Office,Incumbency,Result,Total Money
"MCCONNELL JR, ADDISON MITCHELL (MITCH)",REPUBLICAN,KY,US SENATE DISTRICT KY SW-CLASS II,Incumbent,Won-General,30269717.60
"GRIMES, ALISON LUNDERGAN",DEMOCRATIC,KY,US SENATE DISTRICT KY SW-CLASS II,Challenger,Lost-General,13432965.64
"GUTHRIE, STEVEN BRETT",REPUBLICAN,KY,US HOUSE DISTRICT KY 002,Incumbent,Won-General,1827802.61
"WHITFIELD, WAYNE EDWARD (ED)",REPUBLICAN,KY,US HOUSE DISTRICT KY 001,Incumbent,Won-General,1789785.00
"BARR, GARLAND (ANDY)",REPUBLICAN,KY,US HOUSE DISTRICT KY 006,Incumbent,Won-General,1693960.72
"ROGERS, HAROLD (HAL)",REPUBLICAN,KY,US HOUSE DISTRICT KY 005,Incumbent,Won-General,1335533.00
"JENSEN, ELISABETH A",DEMOCRATIC,KY,US HOUSE DISTRICT KY 006,Challenger,Lost-General,889105.93
"YARMUTH, JOHN A",DEMOCRATIC,KY,US HOUSE DISTRICT KY 003,Incumbent,Won-General,803020.61
"MASSIE, THOMAS H",REPUBLICAN,KY,US HOUSE DISTRICT KY 004,Incumbent,Won-General,533185.19
"ADKINS, ROCKY J",DEMOCRATIC,KY,HOUSE DISTRICT 099,Incumbent,Won-General,365173.43
"ALVARADO, RALPH",REPUBLICAN,KY,SENATE DISTRICT 028,Challenger,Won-General,339740.75
"JONES, ALLISON",NONPARTISAN,KY,APPELLATE COURT DISTRICT 006-1ST DIVISION,Incumbent,Won-General,328270.02
"SANDERS, JUSTIN",NONPARTISAN,KY,APPELLATE COURT DISTRICT 006-1ST DIVISION,Challenger,Lost-General,314183.43
"PALMER II, RALPH J (RJ)",DEMOCRATIC,KY,SENATE DISTRICT 028,Incumbent,Lost-General,286580.46
"WISE, GEORGE MAXWELL (MAX)",REPUBLICAN,KY,SENATE DISTRICT 016,Open,Won-General,247881.21
"MEYER, RUSS",DEMOCRATIC,KY,HOUSE DISTRICT 039,Open,Won-General,233554.00
"SMITH, BRANDON D",REPUBLICAN,KY,SENATE DISTRICT 030,Incumbent,Won-General,231443.67
"QUARLES, RYAN F",REPUBLICAN,KY,HOUSE DISTRICT 062,Incumbent,Won-General,221657.41
"CARROLL, DANNY",REPUBLICAN,KY,SENATE DISTRICT 002,Open,Won-General,215468.32
"CLARK, LARRY",DEMOCRATIC,KY,HOUSE DISTRICT 046,Incumbent,Won-General,212939.69
"HARRIS, ERNIE",REPUBLICAN,KY,SENATE DISTRICT 026,Incumbent,Won-General,210469.32
"TIPTON, JAMES A",REPUBLICAN,KY,HOUSE DISTRICT 053,Open,Won-General,207902.31
"THOMPSON, THOMAS N (TOMMY)",DEMOCRATIC,KY,HOUSE DISTRICT 014,Incumbent,Won-General,192510.72
"WESTROM, SUSAN",DEMOCRATIC,KY,HOUSE DISTRICT 079,Incumbent,Won-General,190170.31
"TILLEY, JOHN C",DEMOCRATIC,KY,HOUSE DISTRICT 008,Incumbent,Won-General,177420.48
