Candidate,Party,State,Office,Incumbency,Result,Total Money
"CRIST JR, CHARLES JOSEPH (CHARLIE) & TADDEO, ANNETTE",DEMOCRATIC,FL,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,14411770.45
"SCOTT, RICHARD L (RICK) & LOPEZ-CANTERA, CARLOS",REPUBLICAN,FL,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,10765392.39
"MURPHY, PATRICK E",DEMOCRATIC,FL,US HOUSE DISTRICT FL 018,Incumbent,Won-General,5420313.04
"ATWATER, JEFFREY H",REPUBLICAN,FL,CHIEF FINANCIAL OFFICER,Incumbent,Won-General,4271111.37
"PUTNAM, ADAM H",REPUBLICAN,FL,AGRICULTURE COMMISSIONER,Incumbent,Won-General,3858873.75
"GARCIA, JOSE ANTONIO (JOE)",DEMOCRATIC,FL,US HOUSE DISTRICT FL 026,Incumbent,Lost-General,3840136.87
"GRAHAM, GWEN",DEMOCRATIC,FL,US HOUSE DISTRICT FL 002,Challenger,Won-General,3735625.31
"CLAWSON, CURT",REPUBLICAN,FL,US HOUSE DISTRICT FL 019,Incumbent,Won-General,3448557.04
"BONDI, PAMELA J",REPUBLICAN,FL,ATTORNEY GENERAL,Incumbent,Won-General,3407302.75
"SOUTHERLAND II, WILLIAM STEVE",REPUBLICAN,FL,US HOUSE DISTRICT FL 002,Incumbent,Lost-General,2957345.69
"GRAYSON, ALAN MARK",DEMOCRATIC,FL,US HOUSE DISTRICT FL 009,Incumbent,Won-General,2897003.44
"WASSERMAN SCHULTZ, DEBBIE",DEMOCRATIC,FL,US HOUSE DISTRICT FL 023,Incumbent,Won-General,2660509.16
"CURBELO, CARLOS LUIS",REPUBLICAN,FL,US HOUSE DISTRICT FL 026,Challenger,Won-General,2319530.50
"JOLLY, DAVID WILSON",REPUBLICAN,FL,US HOUSE DISTRICT FL 013,Incumbent,Won-General,1934828.75
"SINK, ADELAIDE (ALEX)",DEMOCRATIC,FL,US HOUSE DISTRICT FL 013,Open,Lost-General,1911296.50
"DOMINO, CARL J",REPUBLICAN,FL,US HOUSE DISTRICT FL 018,Challenger,Lost-General,1494649.00
"BUCHANAN, VERN",REPUBLICAN,FL,US HOUSE DISTRICT FL 016,Incumbent,Won-General,1483079.92
"ROSS, DENNIS A",REPUBLICAN,FL,US HOUSE DISTRICT FL 015,Incumbent,Won-General,1304413.73
"BRANDES, JEFFREY R (JEFF)",REPUBLICAN,FL,SENATE DISTRICT 022,Incumbent,Won-General,1261949.04
"CRENSHAW, ANDER",REPUBLICAN,FL,US HOUSE DISTRICT FL 004,Incumbent,Won-General,1260921.87
"FRANKEL, LOIS",DEMOCRATIC,FL,US HOUSE DISTRICT FL 022,Incumbent,Won-General,1200661.44
"POSEY, BILL",REPUBLICAN,FL,US HOUSE DISTRICT FL 008,Incumbent,Won-General,1130113.13
"DESANTIS, RONALD D (RON)",REPUBLICAN,FL,US HOUSE DISTRICT FL 006,Incumbent,Won-General,1092415.63
"BILIRAKIS, GUS MICHAEL",REPUBLICAN,FL,US HOUSE DISTRICT FL 012,Incumbent,Default Winner-General,1074273.52
"DEUTCH, TED",DEMOCRATIC,FL,US HOUSE DISTRICT FL 021,Incumbent,Won-General,1064290.00
"WEBSTER, DANIEL",REPUBLICAN,FL,US HOUSE DISTRICT FL 010,Incumbent,Won-General,1009858.83
"ROS-LEHTINEN, ILEANA",REPUBLICAN,FL,US HOUSE DISTRICT FL 027,Incumbent,Default Winner-General,979613.66
"DIAZ-BALART, MARIO",REPUBLICAN,FL,US HOUSE DISTRICT FL 025,Incumbent,Default Winner-General,916443.00
"YOHO, THEODORE SCOTT (TED)",REPUBLICAN,FL,US HOUSE DISTRICT FL 003,Incumbent,Won-General,880765.86
"KAUFMAN, JOSEPH (JOE)",REPUBLICAN,FL,US HOUSE DISTRICT FL 023,Challenger,Lost-General,850722.97
"SHELDON, GEORGE",DEMOCRATIC,FL,ATTORNEY GENERAL,Challenger,Lost-General,845490.35
"NEGRON, JOE",REPUBLICAN,FL,SENATE DISTRICT 032,Incumbent,Won-General,837616.44
"BOGDANOFF, ELLYN",REPUBLICAN,FL,SENATE DISTRICT 034,Challenger,Lost-General,765520.81
"MICA, JOHN",REPUBLICAN,FL,US HOUSE DISTRICT FL 007,Incumbent,Won-General,740615.89
"HASTINGS, ALCEE L",DEMOCRATIC,FL,US HOUSE DISTRICT FL 020,Incumbent,Won-General,707030.00
"CASTOR, KATHY",DEMOCRATIC,FL,US HOUSE DISTRICT FL 014,Incumbent,Default Winner-General,679098.50
"MILLER, JEFF",REPUBLICAN,FL,US HOUSE DISTRICT FL 001,Incumbent,Won-General,650402.00
"FANT III, JULIAN (JAY)",REPUBLICAN,FL,HOUSE DISTRICT 015,Open,Won-General,628874.50
"CRISAFULLI, STEVE",REPUBLICAN,FL,HOUSE DISTRICT 051,Incumbent,Won-General,621469.68
"ROONEY, TOM",REPUBLICAN,FL,US HOUSE DISTRICT FL 017,Incumbent,Won-General,604779.80
"FRESEN, ERIK",REPUBLICAN,FL,HOUSE DISTRICT 114,Incumbent,Won-General,590284.59
"BROWN, CORRINE",DEMOCRATIC,FL,US HOUSE DISTRICT FL 005,Incumbent,Won-General,557998.59
"HUTSON, TRAVIS",REPUBLICAN,FL,HOUSE DISTRICT 024,Incumbent,Default Winner-General,479408.74
"NUNEZ, JEANETTE",REPUBLICAN,FL,HOUSE DISTRICT 119,Incumbent,Won-General,466921.03
"DENTEL, KAREN CASTOR",DEMOCRATIC,FL,HOUSE DISTRICT 030,Incumbent,Lost-General,465623.12
"LEYVA, DANIEL DIAZ",REPUBLICAN,FL,HOUSE DISTRICT 112,Challenger,Lost-General,459409.37
"LATVALA, CHRIS",REPUBLICAN,FL,HOUSE DISTRICT 067,Open,Won-General,456561.63
"LATVALA, JACK",REPUBLICAN,FL,SENATE DISTRICT 020,Incumbent,Won-General,455422.10
"COHN, ALAN M",DEMOCRATIC,FL,US HOUSE DISTRICT FL 015,Challenger,Lost-General,436031.48
"PLATT, CAROL",REPUBLICAN,FL,US HOUSE DISTRICT FL 009,Challenger,Lost-General,430215.08
"ALTMAN, THAD",REPUBLICAN,FL,SENATE DISTRICT 016,Incumbent,Default Winner-General,429608.08
"RODRIGUEZ, JOSE JAVIER",DEMOCRATIC,FL,HOUSE DISTRICT 112,Incumbent,Won-General,426226.25
"EISNAUGLE, ERIC J",REPUBLICAN,FL,HOUSE DISTRICT 044,Incumbent,Won-General,413526.09
"WILSON, FREDERICA S",DEMOCRATIC,FL,US HOUSE DISTRICT FL 024,Incumbent,Won-General,402320.00
"DRAKE, BRAD",REPUBLICAN,FL,HOUSE DISTRICT 005,Incumbent,Won-General,390307.10
"HAGER, BILL",REPUBLICAN,FL,HOUSE DISTRICT 089,Incumbent,Won-General,387939.97
"ARTILES, FRANK",REPUBLICAN,FL,HOUSE DISTRICT 118,Incumbent,Won-General,380285.86
"LA ROSA, MIKE",REPUBLICAN,FL,HOUSE DISTRICT 042,Incumbent,Won-General,376213.41
"SIMPSON, WILTON",REPUBLICAN,FL,SENATE DISTRICT 018,Incumbent,Default Winner-General,353272.40
"SANTIAGO, DAVID",REPUBLICAN,FL,HOUSE DISTRICT 027,Incumbent,Won-General,351099.68
"PERRY, KEITH",REPUBLICAN,FL,HOUSE DISTRICT 021,Incumbent,Won-General,344190.51
"SPROWLS, CHRIS",REPUBLICAN,FL,HOUSE DISTRICT 065,Challenger,Won-General,340267.10
"MORAITIS, GEORGE",REPUBLICAN,FL,HOUSE DISTRICT 093,Incumbent,Won-General,338650.65
"YOUNG, BILL",REPUBLICAN,FL,HOUSE DISTRICT 068,Challenger,Lost-General,337717.93
"LEE, THOMAS A (TOM)",REPUBLICAN,FL,SENATE DISTRICT 024,Incumbent,Won-General,337011.69
"BAEZ, DAISY JOSEFINA",DEMOCRATIC,FL,HOUSE DISTRICT 114,Challenger,Lost-General,336985.97
"TRUMBULL, JAY",REPUBLICAN,FL,HOUSE DISTRICT 006,Open,Won-General,330457.56
"NUGENT, RICHARD B (RICH)",REPUBLICAN,FL,US HOUSE DISTRICT FL 011,Incumbent,Won-General,330371.00
"SACHS, MARIA LORTS",DEMOCRATIC,FL,SENATE DISTRICT 034,Incumbent,Won-General,326385.58
"PLAKON, D SCOTT",REPUBLICAN,FL,HOUSE DISTRICT 029,Challenger,Won-General,322636.02
"SILVERS, DAVID RYAN",DEMOCRATIC,FL,HOUSE DISTRICT 089,Challenger,Lost-General,321668.46
"HARRISON, SHAWN",REPUBLICAN,FL,HOUSE DISTRICT 063,Challenger,Won-General,319215.80
"GALVANO, BILL",REPUBLICAN,FL,SENATE DISTRICT 026,Incumbent,Default Winner-General,313378.63
"BILECA, MICHAEL",REPUBLICAN,FL,HOUSE DISTRICT 115,Incumbent,Won-General,312322.13
"BRODEUR, JASON T",REPUBLICAN,FL,HOUSE DISTRICT 028,Incumbent,Won-General,307210.64
"TRUJILLO, CARLOS",REPUBLICAN,FL,HOUSE DISTRICT 105,Incumbent,Won-General,300518.40
"THRASHER, JOHN",REPUBLICAN,FL,SENATE DISTRICT 006,Incumbent,Won-General,300442.27
"DIAZ JR, MANNY",REPUBLICAN,FL,HOUSE DISTRICT 103,Incumbent,Won-General,296969.83
"OLIVA, JOSE",REPUBLICAN,FL,HOUSE DISTRICT 110,Incumbent,Won-General,294307.07
"HUKILL, DOROTHY L",REPUBLICAN,FL,SENATE DISTRICT 008,Incumbent,Default Winner-General,293016.34
"PETERS, KATHLEEN",REPUBLICAN,FL,HOUSE DISTRICT 069,Incumbent,Won-General,289788.06
"SAUNDERS, JOE",DEMOCRATIC,FL,HOUSE DISTRICT 049,Incumbent,Lost-General,289191.35
"MCLAUCHLAN, JUDITHANNE",DEMOCRATIC,FL,SENATE DISTRICT 022,Challenger,Lost-General,285559.85
"INGOGLIA, BLAISE",REPUBLICAN,FL,HOUSE DISTRICT 035,Open,Won-General,278367.50
"GONZALEZ, JULIO",REPUBLICAN,FL,HOUSE DISTRICT 074,Open,Won-General,277978.47
"DIAZ, JOSE F",REPUBLICAN,FL,HOUSE DISTRICT 116,Incumbent,Won-General,276031.48
"DUDLEY, DWIGHT",DEMOCRATIC,FL,HOUSE DISTRICT 068,Incumbent,Won-General,274481.18
"SIMMONS, ALICYA V",REPUBLICAN,FL,SENATE DISTRICT 010,Incumbent,Won-General,273589.68
"SPANO, ROSS",REPUBLICAN,FL,HOUSE DISTRICT 059,Incumbent,Won-General,271543.03
"CLELLAND, MICHAEL",DEMOCRATIC,FL,HOUSE DISTRICT 029,Incumbent,Lost-General,266326.98
"CALDWELL, MATT",REPUBLICAN,FL,HOUSE DISTRICT 079,Incumbent,Default Winner-General,255177.83
"WILLIAMS, ALAN B",DEMOCRATIC,FL,HOUSE DISTRICT 008,Incumbent,Won-General,251519.69
"THOMPSON, GERALDINE F",DEMOCRATIC,FL,SENATE DISTRICT 012,Incumbent,Won-General,245234.06
"GOODSON, TOM",REPUBLICAN,FL,HOUSE DISTRICT 050,Incumbent,Default Winner-General,244727.70
"MILLER, MIKE",REPUBLICAN,FL,HOUSE DISTRICT 047,Challenger,Won-General,243644.69
"JACOBS, KRISTIN D",DEMOCRATIC,FL,HOUSE DISTRICT 096,Open,Won-General,242640.05
"BURTON, COLLEEN",REPUBLICAN,FL,HOUSE DISTRICT 040,Open,Won-General,239007.55
"EAGLE, DANE",REPUBLICAN,FL,HOUSE DISTRICT 077,Incumbent,Won-General,234398.10
"FREEMAN, APRIL",DEMOCRATIC,FL,US HOUSE DISTRICT FL 019,Challenger,Lost-General,232500.72
"STEWART, LINDA A",DEMOCRATIC,FL,HOUSE DISTRICT 047,Incumbent,Lost-General,230104.93
"LEE JR, LARRY",DEMOCRATIC,FL,HOUSE DISTRICT 084,Incumbent,Won-General,229327.17
"AVILA, BRYAN",REPUBLICAN,FL,HOUSE DISTRICT 111,Open,Won-General,226248.89
