Candidate,Party,State,Office,Incumbency,Result,Total Money
"LOVE, MIA",REPUBLICAN,UT,US HOUSE DISTRICT UT 004,Open,Won-General,5212414.37
"CHAFFETZ, JASON",REPUBLICAN,UT,US HOUSE DISTRICT UT 003,Incumbent,Won-General,947058.00
"OWENS, DOUG",DEMOCRATIC,UT,US HOUSE DISTRICT UT 004,Open,Lost-General,863604.16
"STEWART, CHRIS",REPUBLICAN,UT,US HOUSE DISTRICT UT 002,Incumbent,Won-General,757996.50
"BISHOP, ROBERT (ROB)",REPUBLICAN,UT,US HOUSE DISTRICT UT 001,Incumbent,Won-General,555248.06
"REYES, SEAN D",REPUBLICAN,UT,ATTORNEY GENERAL,Incumbent,Won-General,466214.68
"NIEDERHAUSER, WAYNE",REPUBLICAN,UT,SENATE DISTRICT 009,Incumbent,Won-General,323223.39
"MAYNE, KAREN",DEMOCRATIC,UT,SENATE DISTRICT 005,Incumbent,Won-General,300482.51
"FUEHR, BOB",REPUBLICAN,UT,US HOUSE DISTRICT UT 004,Open,Lost-Convention,290324.82
"MCALEER, DONNA M",DEMOCRATIC,UT,US HOUSE DISTRICT UT 001,Challenger,Lost-General,263765.60
"DEE, BRAD",REPUBLICAN,UT,HOUSE DISTRICT 011,Incumbent,Won-General,261566.00
"ADAMS, J STUART",REPUBLICAN,UT,SENATE DISTRICT 022,Incumbent,Won-General,234087.50
"DAVIS, GENE",DEMOCRATIC,UT,SENATE DISTRICT 003,Incumbent,Won-General,197710.34
"ESCAMILLA, LUZ ROBLES",DEMOCRATIC,UT,US HOUSE DISTRICT UT 002,Challenger,Lost-General,169374.16
"HUGHES, GREG",REPUBLICAN,UT,HOUSE DISTRICT 051,Incumbent,Won-General,161811.70
"DUNNIGAN, JIM",REPUBLICAN,UT,HOUSE DISTRICT 039,Incumbent,Won-General,161768.14
"STORMONT, CHARLES A",DEMOCRATIC,UT,ATTORNEY GENERAL,Challenger,Lost-General,151354.66
"VICKERS, EVAN J",REPUBLICAN,UT,SENATE DISTRICT 028,Incumbent,Won-General,138593.16
"ANDERSON, JOHNNY",REPUBLICAN,UT,HOUSE DISTRICT 034,Incumbent,Won-General,132729.85
"DABAKIS, JIM",DEMOCRATIC,UT,SENATE DISTRICT 002,Incumbent,Won-General,129785.07
"MILLNER, ANN",REPUBLICAN,UT,SENATE DISTRICT 018,Open,Won-General,127316.30
"STEVENSON, JERRY W",REPUBLICAN,UT,SENATE DISTRICT 021,Incumbent,Won-General,120432.51
"KNUDSON, PETER C",REPUBLICAN,UT,SENATE DISTRICT 017,Incumbent,Won-General,112803.08
"HALL, CRAIG",REPUBLICAN,UT,HOUSE DISTRICT 033,Incumbent,Won-General,111435.13
"IWAMOTO, JANI",DEMOCRATIC,UT,SENATE DISTRICT 004,Open,Won-General,105969.77
"ARENT, PATRICE",DEMOCRATIC,UT,HOUSE DISTRICT 036,Incumbent,Won-General,105129.59
"DAYTON, MARGARET",REPUBLICAN,UT,SENATE DISTRICT 015,Incumbent,Won-General,104256.31
"STEPHENSON, HOWARD A",REPUBLICAN,UT,SENATE DISTRICT 011,Incumbent,Won-General,103239.94
"WILSON, BRAD R",REPUBLICAN,UT,HOUSE DISTRICT 015,Incumbent,Won-General,94526.32
"GIBSON, FRANCIS D",REPUBLICAN,UT,HOUSE DISTRICT 065,Incumbent,Won-General,94483.78
"VAN TASSELL, KEVIN T",REPUBLICAN,UT,SENATE DISTRICT 026,Incumbent,Won-General,93509.02
"IPSON, DON L",REPUBLICAN,UT,HOUSE DISTRICT 075,Incumbent,Won-General,93230.49
"THATCHER, DANIEL W",REPUBLICAN,UT,SENATE DISTRICT 012,Incumbent,Won-General,91696.40
"SPENDLOVE, ROBERT",REPUBLICAN,UT,HOUSE DISTRICT 049,Incumbent,Won-General,86731.74
"CLEMENS, PETER CONOVER",DEMOCRATIC,UT,US HOUSE DISTRICT UT 001,Open,Lost-Convention,78930.00
"MCCAY, DAN",REPUBLICAN,UT,HOUSE DISTRICT 041,Incumbent,Won-General,71312.22
"BOUCHARD, MARK H",UNAFFILIATED,UT,BOARD OF EDUCATION DISTRICT 005,Open,Lost-General,71120.03
"MCKELL, MIKE",REPUBLICAN,UT,HOUSE DISTRICT 066,Incumbent,Won-General,68023.01
"WEEKS, MICHELE",DEMOCRATIC,UT,SENATE DISTRICT 011,Challenger,Lost-General,61219.44
"TRYON, STEPHEN PAUL",UNAFFILIATED,UT,US HOUSE DISTRICT UT 003,Challenger,Lost-General,60070.00
"DICARO, SOPHIA",REPUBLICAN,UT,HOUSE DISTRICT 031,Challenger,Won-General,58176.08
"KNOTWELL, JOHN",REPUBLICAN,UT,HOUSE DISTRICT 052,Incumbent,Won-General,56891.59
"LABRUM, BILL",REPUBLICAN,UT,HOUSE DISTRICT 069,Open,Lost-General,55561.24
"SANPEI, DEAN",REPUBLICAN,UT,HOUSE DISTRICT 063,Incumbent,Won-General,54931.18
