Candidate,Party,State,Office,Incumbency,Result,Total Money
"SNYDER, RICHARD DALE (RICK) & CALLEY, BRIAN NELSON",REPUBLICAN,MI,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,12625208.31
"PETERS, GARY",DEMOCRATIC,MI,US SENATE DISTRICT MI SW-CLASS II,Open,Won-General,9628583.12
"SCHAUER, MARK HAMILTON & BROWN, LISA",DEMOCRATIC,MI,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,7275599.44
"LAND, TERRI LYNN",REPUBLICAN,MI,US SENATE DISTRICT MI SW-CLASS II,Open,Lost-General,4389901.36
"SCHUETTE, WILLIAM D (BILL)",REPUBLICAN,MI,ATTORNEY GENERAL,Incumbent,Won-General,3849071.93
"UPTON, FREDERICK STEPHEN (FRED)",REPUBLICAN,MI,US HOUSE DISTRICT MI 006,Incumbent,Won-General,3672458.95
"TROTT, DAVID A (DAVE)",REPUBLICAN,MI,US HOUSE DISTRICT MI 011,Open,Won-General,3575404.34
"BERNSTEIN, RICHARD H",NONPARTISAN,MI,SUPREME COURT-ZAHRA SEAT & OPEN SEAT,Challenger,Won-General,2247248.92
"BENISHEK, DANIEL J",REPUBLICAN,MI,US HOUSE DISTRICT MI 001,Incumbent,Won-General,2182294.02
"AMASH, JUSTIN A",REPUBLICAN,MI,US HOUSE DISTRICT MI 003,Incumbent,Won-General,1906057.07
"WALBERG, TIMOTHY L",REPUBLICAN,MI,US HOUSE DISTRICT MI 007,Incumbent,Won-General,1793704.71
"LEVIN, SANDER",DEMOCRATIC,MI,US HOUSE DISTRICT MI 009,Incumbent,Won-General,1442832.00
"BYRNES, PAMELA G",DEMOCRATIC,MI,US HOUSE DISTRICT MI 007,Challenger,Lost-General,1398536.93
"HUIZENGA, WILLIAM P (BILL)",REPUBLICAN,MI,US HOUSE DISTRICT MI 002,Incumbent,Won-General,1260384.11
"DINGELL, DEBBIE",DEMOCRATIC,MI,US HOUSE DISTRICT MI 012,Open,Won-General,1212856.48
"OBRIEN, MARGARET E",REPUBLICAN,MI,SENATE DISTRICT 020,Open,Won-General,1184954.25
"MOOLENAAR, JOHN R",REPUBLICAN,MI,US HOUSE DISTRICT MI 004,Open,Won-General,1152255.56
"BISHOP, MICHAEL D (MIKE)",REPUBLICAN,MI,US HOUSE DISTRICT MI 008,Open,Won-General,1070803.61
"CANNON, JERRY",DEMOCRATIC,MI,US HOUSE DISTRICT MI 001,Challenger,Lost-General,1039503.24
"ZAHRA, BRIAN KEITH",NONPARTISAN,MI,SUPREME COURT-ZAHRA SEAT & OPEN SEAT,Incumbent,Won-General,953819.64
"KILDEE, DANIEL T",DEMOCRATIC,MI,US HOUSE DISTRICT MI 005,Incumbent,Won-General,913564.14
"VIVIANO, DAVID F",NONPARTISAN,MI,SUPREME COURT-VIVIANO SEAT,Incumbent,Won-General,887034.10
"MCCANN, SEAN A",DEMOCRATIC,MI,SENATE DISTRICT 020,Open,Lost-General,849375.05
"MILLER, CANDICE S",REPUBLICAN,MI,US HOUSE DISTRICT MI 010,Incumbent,Won-General,846246.00
"ZORN, DALE W",REPUBLICAN,MI,SENATE DISTRICT 017,Open,Won-General,829132.15
"MCKENZIE, BOBBY",DEMOCRATIC,MI,US HOUSE DISTRICT MI 011,Open,Lost-General,781742.10
"LAWRENCE, BRENDA",DEMOCRATIC,MI,US HOUSE DISTRICT MI 014,Open,Won-General,781695.58
"TOTTEN, MARK A",DEMOCRATIC,MI,ATTORNEY GENERAL,Challenger,Lost-General,780627.33
"CONYERS JR, JOHN",DEMOCRATIC,MI,US HOUSE DISTRICT MI 013,Incumbent,Won-General,765534.50
"CLEMENTS, PAUL COLIN",DEMOCRATIC,MI,US HOUSE DISTRICT MI 006,Challenger,Lost-General,730018.02
"HORN, KENNETH B",REPUBLICAN,MI,SENATE DISTRICT 032,Open,Won-General,650074.96
"BRINKS, WINNIE THERESA",DEMOCRATIC,MI,HOUSE DISTRICT 076,Incumbent,Won-General,634384.03
"HANSEN, GOEFFREY M (GOEFF)",REPUBLICAN,MI,SENATE DISTRICT 034,Incumbent,Won-General,610034.29
"OAKES, STACEY ERWIN",DEMOCRATIC,MI,SENATE DISTRICT 032,Open,Lost-General,589501.67
"LAMONTE, COLLENE",DEMOCRATIC,MI,HOUSE DISTRICT 091,Incumbent,Lost-General,506478.26
"SCHERTZING, ERIC",DEMOCRATIC,MI,US HOUSE DISTRICT MI 008,Open,Lost-General,503614.40
"ABED, THERESA G",DEMOCRATIC,MI,HOUSE DISTRICT 071,Incumbent,Lost-General,492182.49
"COTTER, KEVIN M",REPUBLICAN,MI,HOUSE DISTRICT 099,Incumbent,Won-General,485560.90
"BARRETT, THOMAS (TOM)",REPUBLICAN,MI,HOUSE DISTRICT 071,Challenger,Won-General,474248.43
"COLBECK, PATRICK J",REPUBLICAN,MI,SENATE DISTRICT 007,Incumbent,Won-General,447057.10
"SCHMIDT, WAYNE A",REPUBLICAN,MI,SENATE DISTRICT 037,Open,Won-General,444697.35
"KESTO, KLINT",REPUBLICAN,MI,HOUSE DISTRICT 039,Incumbent,Won-General,438991.63
"DEJONGE, DONIJO",REPUBLICAN,MI,HOUSE DISTRICT 076,Challenger,Lost-General,433918.70
"FISHER, JOHN",DEMOCRATIC,MI,HOUSE DISTRICT 061,Open,Lost-General,430780.17
"REDFORD, JAMES ROBERT",NONPARTISAN,MI,SUPREME COURT-ZAHRA SEAT & OPEN SEAT,Challenger,Lost-General,425892.57
"JOHNSON, RUTH A",REPUBLICAN,MI,SECRETARY OF STATE,Incumbent,Won-General,416742.00
"MIELKE, BRYAN D",DEMOCRATIC,MI,HOUSE DISTRICT 099,Challenger,Lost-General,401344.25
"KOWALL, MIKE W",REPUBLICAN,MI,SENATE DISTRICT 015,Incumbent,Won-General,392003.87
"MURPHY, BILL",NONPARTISAN,MI,SUPREME COURT-ZAHRA SEAT & OPEN SEAT,Challenger,Lost-General,390342.72
