Candidate,Party,State,Office,Incumbency,Result,Total Money
"WARNER, MARK ROBERT",DEMOCRATIC,VA,US SENATE DISTRICT VA SW-CLASS II,Incumbent,Won-General,17037467.97
"GILLESPIE, EDWARD W (ED)",REPUBLICAN,VA,US SENATE DISTRICT VA SW-CLASS II,Challenger,Lost-General,8549250.13
"COMSTOCK, BARBARA J",REPUBLICAN,VA,US HOUSE DISTRICT VA 010,Open,Won-General,3313240.80
"FOUST, JOHN W",DEMOCRATIC,VA,US HOUSE DISTRICT VA 010,Open,Lost-General,3017761.82
"BEYER JR, DONALD STERNOFF",DEMOCRATIC,VA,US HOUSE DISTRICT VA 008,Open,Won-General,2653840.54
"GOODLATTE, ROBERT W (BOB)",REPUBLICAN,VA,US HOUSE DISTRICT VA 006,Incumbent,Won-General,2013020.79
"CONNOLLY, GERALD E (GERRY)",DEMOCRATIC,VA,US HOUSE DISTRICT VA 011,Incumbent,Won-General,1981930.29
"RIGELL, EDWARD SCOTT",REPUBLICAN,VA,US HOUSE DISTRICT VA 002,Incumbent,Won-General,1542688.17
"BRAT, DAVID ALAN",REPUBLICAN,VA,US HOUSE DISTRICT VA 007,Open,Won-General,1444578.35
"FORBES, J RANDY",REPUBLICAN,VA,US HOUSE DISTRICT VA 004,Incumbent,Won-General,1403283.05
"HURT, ROBERT",REPUBLICAN,VA,US HOUSE DISTRICT VA 005,Incumbent,Won-General,1275921.31
"WITTMAN, ROBERT J (ROB)",REPUBLICAN,VA,US HOUSE DISTRICT VA 001,Incumbent,Won-General,1205219.05
"WEXTON, JENNIFER",DEMOCRATIC,VA,SENATE DISTRICT 033,Open,Won-General,1126562.15
"HYMES, D M (MIKE)",DEMOCRATIC,VA,SENATE DISTRICT 038,Open,Lost-General,938547.19
"GRIFFITH, H MORGAN",REPUBLICAN,VA,US HOUSE DISTRICT VA 009,Incumbent,Won-General,909630.93
"CHAFIN JR, A BENTON",REPUBLICAN,VA,SENATE DISTRICT 038,Open,Won-General,869525.28
"PATRICK, SUZANNE D",DEMOCRATIC,VA,US HOUSE DISTRICT VA 002,Challenger,Lost-General,852712.61
"LEWIS JR, LYNWOOD",DEMOCRATIC,VA,SENATE DISTRICT 006,Open,Won-General,785339.38
"TRAMMELL, JOHN K (JACK)",DEMOCRATIC,VA,US HOUSE DISTRICT VA 007,Open,Lost-General,529029.05
"SCOTT, ROBERT C (BOBBY)",DEMOCRATIC,VA,US HOUSE DISTRICT VA 003,Incumbent,Won-General,507461.41
"WHITBECK JR, JOHN",REPUBLICAN,VA,SENATE DISTRICT 033,Open,Lost-General,377022.74
