Candidate,Party,State,Office,Incumbency,Result,Total Money
"DUCEY, DOUGLAS A",REPUBLICAN,AZ,GOVERNOR,Open,Won-General,8081965.98
"SINEMA, KYRSTEN",DEMOCRATIC,AZ,US HOUSE DISTRICT AZ 009,Incumbent,Won-General,5044617.27
"DUVAL, FRED",DEMOCRATIC,AZ,GOVERNOR,Open,Lost-General,4668041.31
"KIRKPATRICK, ANN LEILA",DEMOCRATIC,AZ,US HOUSE DISTRICT AZ 001,Incumbent,Won-General,4557676.43
"MCSALLY, MARTHA E",REPUBLICAN,AZ,US HOUSE DISTRICT AZ 002,Challenger,Won-General,4096346.70
"BARBER, RON",DEMOCRATIC,AZ,US HOUSE DISTRICT AZ 002,Incumbent,Lost-General,3682906.43
"TOBIN, ANDREW M (ANDY)",REPUBLICAN,AZ,US HOUSE DISTRICT AZ 001,Challenger,Lost-General,1410022.29
"ROGERS, WENDY",REPUBLICAN,AZ,US HOUSE DISTRICT AZ 009,Challenger,Lost-General,1381053.31
"GALLEGO, RUBEN",DEMOCRATIC,AZ,US HOUSE DISTRICT AZ 007,Open,Won-General,929312.44
"SALMON, MATT",REPUBLICAN,AZ,US HOUSE DISTRICT AZ 005,Incumbent,Won-General,893385.54
"REAGAN, MICHELE",REPUBLICAN,AZ,SECRETARY OF STATE,Open,Won-General,888372.38
"SCHWEIKERT, DAVID S",REPUBLICAN,AZ,US HOUSE DISTRICT AZ 006,Incumbent,Won-General,714436.47
"WORSLEY, ROBERT M (BOB)",REPUBLICAN,AZ,SENATE DISTRICT 025,Incumbent,Won-General,659318.98
"GRIJALVA, RAUL M",DEMOCRATIC,AZ,US HOUSE DISTRICT AZ 003,Incumbent,Won-General,591463.68
"ROTELLINI, FELECIA ANN",DEMOCRATIC,AZ,ATTORNEY GENERAL,Open,Lost-General,566723.50
"BRNOVICH, MARK",REPUBLICAN,AZ,ATTORNEY GENERAL,Open,Won-General,540626.00
"GARCIA, DAVID R",DEMOCRATIC,AZ,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-General,538822.39
"GODDARD, TERRY",DEMOCRATIC,AZ,SECRETARY OF STATE,Open,Lost-General,538792.18
"GOSAR, PAUL ANTHONY",REPUBLICAN,AZ,US HOUSE DISTRICT AZ 004,Incumbent,Won-General,487099.47
"DEWIT, JEFFREY J",REPUBLICAN,AZ,TREASURER,Open,Won-General,383342.14
"HOLWAY, JIM",DEMOCRATIC,AZ,CORPORATION COMMISSIONER,Open,Lost-General,380961.24
"FRANKS, TRENT",REPUBLICAN,AZ,US HOUSE DISTRICT AZ 008,Incumbent,Won-General,361701.28
"KENNEDY, SANDRA",DEMOCRATIC,AZ,CORPORATION COMMISSIONER,Open,Lost-General,347876.39
"MEYER, ERIC D",DEMOCRATIC,AZ,HOUSE DISTRICT 028,Incumbent,Won-General,282423.75
"FORESE, TOM",REPUBLICAN,AZ,CORPORATION COMMISSIONER,Open,Won-General,269795.00
"DOUGLAS, DIANE M",REPUBLICAN,AZ,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Won-General,260482.62
"LITTLE, DOUGLAS B",REPUBLICAN,AZ,CORPORATION COMMISSIONER,Open,Won-General,260428.32
"BOLICK, SHAWNNA",REPUBLICAN,AZ,HOUSE DISTRICT 028,Challenger,Lost-General,240561.86
"ORR, ETHAN",REPUBLICAN,AZ,HOUSE DISTRICT 009,Incumbent,Lost-General,237049.01
"CARTER, HEATHER",REPUBLICAN,AZ,HOUSE DISTRICT 015,Incumbent,Won-General,205070.92
"BROPHY MCGEE, KATE",REPUBLICAN,AZ,HOUSE DISTRICT 028,Incumbent,Won-General,193308.56
"ROBSON, BOB",REPUBLICAN,AZ,HOUSE DISTRICT 018,Incumbent,Won-General,183786.59
"BIGGS, ANDREW (ANDY)",REPUBLICAN,AZ,SENATE DISTRICT 012,Incumbent,Won-General,165217.74
"DRIGGS, ADAM D",REPUBLICAN,AZ,SENATE DISTRICT 028,Incumbent,Won-General,160324.91
"DIAL, JEFF",REPUBLICAN,AZ,SENATE DISTRICT 018,Open,Won-General,157954.54
"FRIESE, RANDALL (RANDY)",DEMOCRATIC,AZ,HOUSE DISTRICT 009,Challenger,Won-General,154749.16
"OHALLERAN, TOM",INDEPENDENT,AZ,SENATE DISTRICT 006,Open,Lost-General,146608.46
"MESNARD, J D",REPUBLICAN,AZ,HOUSE DISTRICT 017,Incumbent,Won-General,134889.13
"PIERCE, STEPHEN M",REPUBLICAN,AZ,SENATE DISTRICT 001,Incumbent,Won-General,131495.70
"FANN, KAREN ELIZABETH",REPUBLICAN,AZ,HOUSE DISTRICT 001,Incumbent,Won-General,129843.93
"LESKO, DEBBIE",REPUBLICAN,AZ,SENATE DISTRICT 021,Open,Won-General,127457.62
"ALSTON, LELA",DEMOCRATIC,AZ,HOUSE DISTRICT 024,Incumbent,Won-General,125141.78
"GRAY, RICK",REPUBLICAN,AZ,HOUSE DISTRICT 021,Incumbent,Won-General,111390.24
"STEELE, VICTORIA",DEMOCRATIC,AZ,HOUSE DISTRICT 009,Incumbent,Won-General,108888.42
"GOWAN, DAVID",REPUBLICAN,AZ,HOUSE DISTRICT 014,Incumbent,Won-General,105749.17
"YEE, KIMBERLY",REPUBLICAN,AZ,SENATE DISTRICT 020,Incumbent,Won-General,99618.83
"SHOPE, THOMAS (TJ)",REPUBLICAN,AZ,HOUSE DISTRICT 008,Incumbent,Won-General,99603.55
"LOVAS, PHIL",REPUBLICAN,AZ,HOUSE DISTRICT 022,Incumbent,Won-General,96870.95
"SAUCEDO MERCER, GABBY",REPUBLICAN,AZ,US HOUSE DISTRICT AZ 003,Challenger,Lost-General,96606.83
"EPSTEIN, DENISE (MITZI)",DEMOCRATIC,AZ,HOUSE DISTRICT 018,Challenger,Lost-General,96160.15
"CLARK, KEN",DEMOCRATIC,AZ,HOUSE DISTRICT 024,Challenger,Won-General,95918.28
"BARTON, BRENDA",REPUBLICAN,AZ,HOUSE DISTRICT 006,Incumbent,Won-General,95358.06
"PRATT, FRANK",REPUBLICAN,AZ,HOUSE DISTRICT 008,Incumbent,Won-General,93894.52
"NORGAARD, JILL",REPUBLICAN,AZ,HOUSE DISTRICT 018,Challenger,Won-General,89383.63
"UGENTI-RITA, MICHELLE",REPUBLICAN,AZ,HOUSE DISTRICT 023,Incumbent,Won-General,84677.25
"SHOOTER, DONALD M (DON)",REPUBLICAN,AZ,SENATE DISTRICT 013,Incumbent,Won-General,83492.00
"PETERSEN, WARREN",REPUBLICAN,AZ,HOUSE DISTRICT 012,Incumbent,Won-General,82518.08
"YARBROUGH, STEVE",REPUBLICAN,AZ,SENATE DISTRICT 017,Incumbent,Won-General,81066.69
"HOLT, JO",DEMOCRATIC,AZ,SENATE DISTRICT 011,Open,Lost-General,80853.66
"WHEELER, BRUCE",DEMOCRATIC,AZ,HOUSE DISTRICT 010,Incumbent,Won-General,73116.89
"KAVANAGH, JOHN",REPUBLICAN,AZ,SENATE DISTRICT 023,Open,Won-General,73051.16
"LEACH, VENDEN W (VINCE)",REPUBLICAN,AZ,HOUSE DISTRICT 011,Open,Won-General,72542.53
"WARD, KELLI",REPUBLICAN,AZ,SENATE DISTRICT 005,Incumbent,Won-General,70549.00
"HOBBS, KATIE",DEMOCRATIC,AZ,SENATE DISTRICT 024,Incumbent,Won-General,67725.93
"DALESSANDRO, ANDREA D",DEMOCRATIC,AZ,SENATE DISTRICT 002,Open,Won-General,64882.80
"WOODS, JAMES",DEMOCRATIC,AZ,US HOUSE DISTRICT AZ 005,Challenger,Lost-General,63706.06
"CUCCIA, FRANK",DEMOCRATIC,AZ,HOUSE DISTRICT 001,Challenger,Lost-General,62488.00
"SCHWABENLENDER, AMY",DEMOCRATIC,AZ,HOUSE DISTRICT 020,Challenger,Lost-General,61620.21
"COLEMAN, DOUG",REPUBLICAN,AZ,HOUSE DISTRICT 016,Incumbent,Won-General,61341.33
"BURTON, JAMES C",DEMOCRATIC,AZ,HOUSE DISTRICT 014,Challenger,Lost-General,60316.94
"BOLDING, REGINALD",DEMOCRATIC,AZ,HOUSE DISTRICT 027,Open,Won-General,58415.97
"OTONDO, LISA",DEMOCRATIC,AZ,HOUSE DISTRICT 004,Incumbent,Won-General,57402.54
"BRADLEY, DAVID THOMAS",DEMOCRATIC,AZ,SENATE DISTRICT 010,Incumbent,Won-General,57257.54
"RIVERO, TONY",REPUBLICAN,AZ,HOUSE DISTRICT 021,Challenger,Won-General,56254.34
"BARTO, NANCY",REPUBLICAN,AZ,SENATE DISTRICT 015,Incumbent,Won-General,55777.73
"MONTENEGRO, STEVE",REPUBLICAN,AZ,HOUSE DISTRICT 013,Incumbent,Won-General,55605.79
"STEVENS, DAVID W",REPUBLICAN,AZ,HOUSE DISTRICT 014,Incumbent,Won-General,55300.42
"OBRIEN, KRISTIE NOEL",DEMOCRATIC,AZ,SENATE DISTRICT 017,Challenger,Lost-General,54977.77
"MEZA, ROBERT",DEMOCRATIC,AZ,SENATE DISTRICT 030,Incumbent,Won-General,54462.00
"ALLEN, SYLVIA TENNEY",REPUBLICAN,AZ,SENATE DISTRICT 006,Open,Won-General,53039.42
"WENINGER, JEFF",REPUBLICAN,AZ,HOUSE DISTRICT 017,Challenger,Won-General,52190.47
"THORPE, ROBERT J (BOB)",REPUBLICAN,AZ,HOUSE DISTRICT 006,Incumbent,Won-General,51530.00
"MACH, STEFANIE",DEMOCRATIC,AZ,HOUSE DISTRICT 010,Incumbent,Won-General,50948.99
"GLOVER, SCOTT",DEMOCRATIC,AZ,SENATE DISTRICT 012,Challenger,Lost-General,50707.08
"PANCRAZI, LYNNE",DEMOCRATIC,AZ,SENATE DISTRICT 004,Incumbent,Won-General,50601.74
"FARLEY, STEVE",DEMOCRATIC,AZ,SENATE DISTRICT 009,Incumbent,Won-General,49813.20
"MORRISON, LANNY",DEMOCRATIC,AZ,HOUSE DISTRICT 006,Challenger,Lost-General,49251.53
"BOYER, PAUL",REPUBLICAN,AZ,HOUSE DISTRICT 020,Incumbent,Won-General,48845.00
"GRIFFIN, GAIL",REPUBLICAN,AZ,SENATE DISTRICT 014,Incumbent,Won-General,48598.00
"FERNANDEZ, CHARLENE R",DEMOCRATIC,AZ,HOUSE DISTRICT 004,Challenger,Won-General,47809.24
"LARKIN, JONATHAN",DEMOCRATIC,AZ,HOUSE DISTRICT 030,Incumbent,Won-General,47019.73
"OLSON, JUSTIN",REPUBLICAN,AZ,HOUSE DISTRICT 025,Incumbent,Won-General,46905.40
"WEISSER, MIKEL",DEMOCRATIC,AZ,US HOUSE DISTRICT AZ 004,Challenger,Lost-General,45464.50
"MIRANDA, CATHERINE H",DEMOCRATIC,AZ,SENATE DISTRICT 027,Open,Won-General,44759.00
"ROTHANS, D J",DEMOCRATIC,AZ,HOUSE DISTRICT 012,Challenger,Lost-General,44142.00
"BURGES, JUDY M",REPUBLICAN,AZ,SENATE DISTRICT 022,Incumbent,Won-General,43408.18
"QUEZADA, MARTIN J",DEMOCRATIC,AZ,SENATE DISTRICT 029,Open,Won-General,43391.66
"HYDRICK, JANIE",DEMOCRATIC,AZ,SENATE DISTRICT 018,Open,Lost-General,42790.48
"ABLESER, EDWARD Z",DEMOCRATIC,AZ,SENATE DISTRICT 026,Incumbent,Won-General,42646.00
"CLINCO, DEMION",DEMOCRATIC,AZ,HOUSE DISTRICT 002,Challenger,Lost-General,42646.00
"LUMM, ESTHER DURAN",DEMOCRATIC,AZ,HOUSE DISTRICT 021,Challenger,Lost-General,42391.20
"BUTLER, KELLI SUE",DEMOCRATIC,AZ,SENATE DISTRICT 028,Challenger,Lost-General,42031.67
"KENNEDY, PATTY",DEMOCRATIC,AZ,SENATE DISTRICT 020,Challenger,Lost-General,41993.80
"LYON, HOLLY",DEMOCRATIC,AZ,HOUSE DISTRICT 011,Open,Lost-General,41962.44
"BOYCE-WILSON, BONNIE",DEMOCRATIC,AZ,HOUSE DISTRICT 022,Challenger,Lost-General,41872.49
"BOWERS, RUSSELL (RUSTY)",REPUBLICAN,AZ,HOUSE DISTRICT 025,Challenger,Won-General,41845.00
"SHERWOOD, ANDREW",DEMOCRATIC,AZ,HOUSE DISTRICT 026,Incumbent,Won-General,41630.49
"MCGUIRE, BARBARA",DEMOCRATIC,AZ,SENATE DISTRICT 008,Incumbent,Won-General,41168.20
"TOWNSEND, KELLY J",REPUBLICAN,AZ,HOUSE DISTRICT 016,Incumbent,Won-General,41047.19
"COBB, REGINA E",REPUBLICAN,AZ,HOUSE DISTRICT 005,Challenger,Won-General,40885.72
"CAMPBELL, NOEL",REPUBLICAN,AZ,HOUSE DISTRICT 001,Challenger,Won-General,40818.41
"MENDEZ, JUAN JOSE",DEMOCRATIC,AZ,HOUSE DISTRICT 026,Incumbent,Won-General,40798.00
"MORRISON, MARK",REPUBLICAN,AZ,SENATE DISTRICT 010,Challenger,Lost-General,40718.81
"MUSCATO, ARCHANGEL (ARKY)",DEMOCRATIC,AZ,SENATE DISTRICT 022,Challenger,Lost-General,40494.00
"LONGORIA, JOSEPH (JOE)",DEMOCRATIC,AZ,HOUSE DISTRICT 005,Challenger,Lost-General,40419.87
"FINCHEM, MARK",REPUBLICAN,AZ,HOUSE DISTRICT 011,Open,Won-General,40339.93
"LITTLETON, IRENE",REPUBLICAN,AZ,SENATE DISTRICT 008,Challenger,Lost-General,40177.00
"FARNSWORTH, EDDIE",REPUBLICAN,AZ,HOUSE DISTRICT 012,Incumbent,Won-General,40100.00
"GABALDON, ROSANNA I",DEMOCRATIC,AZ,HOUSE DISTRICT 002,Incumbent,Won-General,39918.00
"OGEA, SHEILA S",DEMOCRATIC,AZ,HOUSE DISTRICT 025,Challenger,Lost-General,39466.87
"ROY, JAMES",REPUBLICAN,AZ,HOUSE DISTRICT 026,Challenger,Lost-General,38965.00
"BUTLER, DAVID",DEMOCRATIC,AZ,HOUSE DISTRICT 025,Challenger,Lost-General,38902.76
"LEE, DANIELLE",DEMOCRATIC,AZ,HOUSE DISTRICT 017,Challenger,Lost-General,38832.33
"ACKERLEY, JOHN CHRISTOPHER",REPUBLICAN,AZ,HOUSE DISTRICT 002,Challenger,Won-General,38761.29
"KERN, ANTHONY",REPUBLICAN,AZ,HOUSE DISTRICT 020,Challenger,Won-General,38686.12
"ZACHARY, STEVEN",DEMOCRATIC,AZ,SENATE DISTRICT 025,Challenger,Lost-General,38542.10
"SMITH, STEVE",REPUBLICAN,AZ,SENATE DISTRICT 011,Open,Won-General,38515.00
"URIBE, CONNIE",REPUBLICAN,AZ,SENATE DISTRICT 004,Challenger,Lost-General,37848.30
"CRANDELL, CHESTER",REPUBLICAN,AZ,SENATE DISTRICT 006,Incumbent,Deceased-General,37685.55
