office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Bradley Byrne,REP,AL,Open,Won-General,1271372.18,1
State Senator,Jim Barton,REP,AL,Open,Lost-Primary Runoff,326733.27,35
U.S. Representative,Dean Young,REP,AL,Open,Lost-Primary Runoff,225950.0,1
State Representative,Charlotte Meadows,REP,AL,Open,Lost-Primary Runoff,195756.34,74
State Senator,William Charles Hightower,REP,AL,Open,Default Winner-General,192729.73,35
State Representative,Dimitri Polizos,REP,AL,Open,Default Winner-General,116925.56,74
State Representative,Adline Cecline Clarke,DEM,AL,Open,Won-General,77384.49,97
State Representative,Randall Shedd,REP,AL,Open,Default Winner-General,65093.48,11
State Representative,Karlos Finley,DEM,AL,Open,Lost-Primary Runoff,56004.39,97
State Representative,Mike Holmes,REP,AL,Open,Default Winner-General,43146.63,31
State Representative,Jimmy Collier,REP,AL,Open,Lost-Primary Runoff,31734.5,31
State Representative,Danny Alldredge,REP,AL,Open,Lost-Primary Runoff,18560.0,11
U.S. Representative,Burton Leflore,DEM,AL,Open,Lost-General,12440.0,1
State Representative,Michael Griggs,REP,AL,Open,Lost-General,2300.0,31
State Representative,Dave Lee Blunt,IND,AL,Open,Lost-General,0.0,97
State Representative,Burton Leflore,IND,AL,Open,Lost-General,0.0,97
