office,candidate,party,state,incumbency,result,total money,district
State Representative,James Kay II,DEM,KY,Open,Won-General,272817.53,56
State Representative,Suzanne Miles,REP,KY,Open,Won-General,256248.64,7
State Representative,Kim Humphrey,DEM,KY,Open,Lost-General,231609.27,7
State Representative,Lyen Crews,REP,KY,Open,Lost-General,150979.64,56
State Senator,Reginald Leonard Thomas,DEM,KY,Open,Won-General,149661.88,13
State Senator,Richard Moloney,IND,KY,Open,Lost-General,120135.99,13
State Representative,Ken Upchurch,REP,KY,Open,Won-General,53044.59,52
State Representative,John-Mark Hack,IND,KY,Open,Lost-General,30391.3,56
State Senator,Michael Johnson,REP,KY,Open,Lost-General,19835.97,13
State Representative,Harvey Shearer,DEM,KY,Open,Lost-General,8800.0,52
