office,candidate,party,state,incumbency,result,total money,district
Supreme Court-Baer Seat,Max Baer,DEM,PA,Incumbent,Won-Retention,386000.83,nan
Supreme Court-Castille Seat,Ronald Castille,REP,PA,Incumbent,Won-Retention,211000.0,nan
State Representative,Kevin Joseph Schreiber,DEM,PA,Open,Won-General,172163.95,95
State Representative,Daniel Miller,DEM,PA,Open,Won-General,164962.79,42
State Representative,William Swartz III,GRN,PA,Open,Lost-General,55516.12,95
State Representative,Dan Remely,REP,PA,Open,Lost-General,48343.06,42
Appellate Superior-Gantman Seat,Susan Peikes Gantman,REP,PA,Incumbent,Won-Retention,0.0,nan
Appellate Superior-Panella Seat,Jack Panella,REP,PA,Incumbent,Won-Retention,0.0,nan
State Representative,George Brown,LIB,PA,Open,Lost-General,0.0,42
State Representative,Bryan Tate,REP,PA,Open,Lost-General,0.0,95
