office,candidate,party,state,incumbency,result,total money,district
State Senator,Janice Angel,REP,WA,Open,Won-General,737983.66,26
State Senator,Nathaniel Schlicher,DEM,WA,Open,Lost-General,592035.65,26
State Senator,Sharon Brown,REP,WA,Open,Won-General,127872.37,8
State Senator,John Smith,REP,WA,Open,Lost-General,127042.59,7
Appellate Court District Division Iii 002,George Fearing,IND,WA,Incumbent,Won-General,65190.5,nan
State Senator,Brian Dansel,REP,WA,Open,Won-General,40264.76,7
State Senator,Phillip Lemley,REP,WA,Open,Lost-General,19319.59,8
State Senator,Tony Benegas,REP,WA,Open,Lost-Top Two Primary,10043.76,8
Appellate Court District Division I 001-003,James Verellen,IND,WA,Incumbent,Won-General,5100.0,nan
State Senator,Michael Brunson,REP,WA,Open,Lost-Top Two Primary,4961.04,7
Appellate Court District Division Iii 002,John Gary Metro,IND,WA,Challenger,Lost-General,4300.0,nan
