Candidate,Party,State,Office,Incumbency,Result,Total Money
"PORTMAN, ROBERT J (ROB)",REPUBLICAN,OH,US SENATE DISTRICT OH SW-CLASS III,Incumbent,Won-General,25754894.95
"STRICKLAND, TED",DEMOCRATIC,OH,US SENATE DISTRICT OH SW-CLASS III,Challenger,Lost-General,11091746.11
"TIBERI, PATRICK J",REPUBLICAN,OH,US HOUSE DISTRICT OH 012,Incumbent,Won-General,4559908.72
"STIVERS, STEVEN (STEVE)",REPUBLICAN,OH,US HOUSE DISTRICT OH 015,Incumbent,Won-General,2990657.60
"RENACCI, JAMES B (JIM)",REPUBLICAN,OH,US HOUSE DISTRICT OH 016,Incumbent,Won-General,2114323.42
"JOYCE, DAVID P",REPUBLICAN,OH,US HOUSE DISTRICT OH 014,Incumbent,Won-General,2088215.84
"OBHOF, LARRY",REPUBLICAN,OH,SENATE DISTRICT 022,Incumbent,Won-General,2066917.66
"KUNZE, STEPHANIE L",REPUBLICAN,OH,SENATE DISTRICT 016,Open,Won-General,2038844.98
"ROSENBERGER, CLIFFORD (CLIFF)",REPUBLICAN,OH,HOUSE DISTRICT 091,Incumbent,Won-General,1752289.46
"JOHNSON, BILL",REPUBLICAN,OH,US HOUSE DISTRICT OH 006,Incumbent,Won-General,1683507.85
"DOLAN, MATTHEW J (MATT)",REPUBLICAN,OH,SENATE DISTRICT 024,Open,Won-General,1593256.51
"GENTILE, LOU",DEMOCRATIC,OH,SENATE DISTRICT 030,Incumbent,Lost-General,1287832.75
"BEATTY, JOYCE",DEMOCRATIC,OH,US HOUSE DISTRICT OH 003,Incumbent,Won-General,1168810.86
"DEWINE, PAT",NONPARTISAN,OH,SUPREME COURT-OPEN SEAT 2,Open,Won-General,1144633.83
"WENSTRUP, BRAD R",REPUBLICAN,OH,US HOUSE DISTRICT OH 002,Incumbent,Won-General,1139362.44
"FABER, KEITH",REPUBLICAN,OH,HOUSE DISTRICT 084,Open,Won-General,1075664.68
"LATTA, ROBERT E (BOB)",REPUBLICAN,OH,US HOUSE DISTRICT OH 005,Incumbent,Won-General,1063838.46
"TURNER, MIKE",REPUBLICAN,OH,US HOUSE DISTRICT OH 010,Incumbent,Won-General,1055936.21
"PATTON, THOMAS F",REPUBLICAN,OH,HOUSE DISTRICT 007,Open,Won-General,1034984.98
"RYAN, TIMOTHY J",DEMOCRATIC,OH,US HOUSE DISTRICT OH 013,Incumbent,Won-General,1023361.22
"CHABOT, STEVEN J",REPUBLICAN,OH,US HOUSE DISTRICT OH 001,Incumbent,Won-General,1014888.98
"DAVIDSON, WARREN G",REPUBLICAN,OH,US HOUSE DISTRICT OH 008,Open,Won-General,970166.50
"FISCHER, PAT",NONPARTISAN,OH,SUPREME COURT-OPEN SEAT 1,Open,Won-General,963206.45
"GARDNER, RANDALL (RANDY)",REPUBLICAN,OH,SENATE DISTRICT 002,Incumbent,Won-General,944104.72
"GIBBS, ROBERT BRIAN",REPUBLICAN,OH,US HOUSE DISTRICT OH 007,Incumbent,Won-General,899216.71
"KAPTUR, MARCY",DEMOCRATIC,OH,US HOUSE DISTRICT OH 009,Incumbent,Won-General,897036.85
"SMITH, RYAN",REPUBLICAN,OH,HOUSE DISTRICT 093,Incumbent,Won-General,831438.47
