Candidate,Party,State,Office,Incumbency,Result,Total Money
"MURKOWSKI, LISA",REPUBLICAN,AK,US SENATE DISTRICT AK SW-CLASS III,Incumbent,Won-General,7071836.35
"YOUNG, DON E",REPUBLICAN,AK,US HOUSE DISTRICT AK 001,Incumbent,Won-General,1094747.03
"LINDBECK, STEVE",DEMOCRATIC,AK,US HOUSE DISTRICT AK 001,Challenger,Lost-General,1088730.59
"STOCK, MARGARET",INDEPENDENT,AK,US SENATE DISTRICT AK SW-CLASS III,Challenger,Lost-General,742248.01
"MILLER, JOE",LIBERTARIAN,AK,US SENATE DISTRICT AK SW-CLASS III,Challenger,Lost-General,383220.86
"BELTRAMI, VINCE",INDEPENDENT,AK,SENATE DISTRICT N,Challenger,Lost-General,255019.15
"VON IMHOF, NATASHA A",REPUBLICAN,AK,SENATE DISTRICT L,Open,Won-General,207272.22
"GIESSEL, CATHERINE A (CATHY)",REPUBLICAN,AK,SENATE DISTRICT N,Incumbent,Won-General,207158.77
"COGHILL JR, JOHN B",REPUBLICAN,AK,SENATE DISTRICT B,Incumbent,Won-General,171170.90
"GORDON, MICHAEL W (MIKE)",REPUBLICAN,AK,HOUSE DISTRICT 018,Challenger,Lost-General,147206.48
"HOPKINS, LUKE T",DEMOCRATIC,AK,SENATE DISTRICT B,Challenger,Lost-General,133873.18
"CLAMAN, MATT",DEMOCRATIC,AK,HOUSE DISTRICT 021,Incumbent,Won-General,117611.63
"BEGICH, THOMAS SCOTT",DEMOCRATIC,AK,SENATE DISTRICT J,Open,Won-General,104679.75
"BIRCH, CHRIS",REPUBLICAN,AK,HOUSE DISTRICT 026,Open,Won-General,102860.76
"PRUITT, LANCE",REPUBLICAN,AK,HOUSE DISTRICT 027,Incumbent,Won-General,101590.74
"SPOHNHOLZ, IVY A",DEMOCRATIC,AK,HOUSE DISTRICT 016,Incumbent,Won-General,99133.58
"DRUMMOND, HARRIET A",DEMOCRATIC,AK,HOUSE DISTRICT 018,Incumbent,Won-General,98198.88
"LEDOUX, GABRIELLE",REPUBLICAN,AK,HOUSE DISTRICT 015,Incumbent,Won-General,97512.88
"ORTIZ, DANIEL (DAN) H",INDEPENDENT,AK,HOUSE DISTRICT 036,Open,Won-General,88710.74
"HUGHES, SHELLEY S",REPUBLICAN,AK,SENATE DISTRICT F,Open,Won-General,87860.55
"CRAWFORD JR, HARRY T",DEMOCRATIC,AK,HOUSE DISTRICT 027,Challenger,Lost-General,84796.38
"MUNOZ, CATHY ENGSTROM",REPUBLICAN,AK,HOUSE DISTRICT 034,Incumbent,Lost-General,83742.14
"WOOL, ADAM L",DEMOCRATIC,AK,HOUSE DISTRICT 005,Incumbent,Won-General,83647.00
"JOHNSON, DELENA M GOODWIN",REPUBLICAN,AK,HOUSE DISTRICT 011,Open,Won-General,83465.00
"KREISS-TOMKINS, JONATHAN S",DEMOCRATIC,AK,HOUSE DISTRICT 035,Incumbent,Won-General,79577.68
"RAUSCHER, GEORGE",REPUBLICAN,AK,HOUSE DISTRICT 009,Open,Won-General,78228.77
"WIELECHOWSKI, WILLIAM P",DEMOCRATIC,AK,SENATE DISTRICT H,Open,Won-General,78104.02
"GRENN, JASON S",INDEPENDENT,AK,HOUSE DISTRICT 022,Challenger,Won-General,73697.60
"COTE, SHIRLEY ANN",DEMOCRATIC,AK,HOUSE DISTRICT 028,Open,Lost-General,72868.58
"JOHNSTON, JENNIFER B",REPUBLICAN,AK,HOUSE DISTRICT 028,Open,Won-General,64151.96
"VAZQUEZ, ELIZABETH",REPUBLICAN,AK,HOUSE DISTRICT 022,Incumbent,Lost-General,57927.91
"REINBOLD, LORA H",REPUBLICAN,AK,HOUSE DISTRICT 014,Incumbent,Won-General,56307.25
"FIELDS, DUNCAN",INDEPENDENT,AK,HOUSE DISTRICT 032,Challenger,Lost-General,55804.73
"STEWART, MARILYN",REPUBLICAN,AK,HOUSE DISTRICT 021,Challenger,Lost-General,53829.88
"STEDMAN, BERT K",REPUBLICAN,AK,SENATE DISTRICT R,Open,Won-General,50497.07
