Candidate,Party,State,Office,Incumbency,Result,Total Money
"FLEMING JR, JOHN C",REPUBLICAN,LA,US SENATE DISTRICT LA SW-CLASS III,Open,Lost-Top Two Primary,6585877.92
"BOUSTANY JR, CHARLES W",REPUBLICAN,LA,US SENATE DISTRICT LA SW-CLASS III,Open,Lost-Top Two Primary,5675948.37
"KENNEDY, JOHN",REPUBLICAN,LA,US SENATE DISTRICT LA SW-CLASS III,Open,Won-General,4374168.63
"CAMPBELL II, FOSTER LONNIE",DEMOCRATIC,LA,US SENATE DISTRICT LA SW-CLASS III,Open,Lost-General,3835892.29
"SCALISE, STEPHEN J (STEVE)",REPUBLICAN,LA,US HOUSE DISTRICT LA 001,Incumbent,Default Winner-General,3746017.93
"FAYARD, CAROLINE",DEMOCRATIC,LA,US SENATE DISTRICT LA SW-CLASS III,Open,Lost-Top Two Primary,2145094.66
"GRAVES, GARRET",REPUBLICAN,LA,US HOUSE DISTRICT LA 006,Incumbent,Default Winner-General,1950046.19
"ANGELLE, SCOTT A",REPUBLICAN,LA,US HOUSE DISTRICT LA 003,Open,Lost-General,1639577.98
"RICHMOND, CEDRIC",DEMOCRATIC,LA,US HOUSE DISTRICT LA 002,Incumbent,Default Winner-General,1399152.95
"GENOVESE, JAMES (JIMMY)",REPUBLICAN,LA,SUPREME COURT DISTRICT 003,Open,Default Winner-General,1395720.94
"GUILLORY, ELBERT LEE",REPUBLICAN,LA,US HOUSE DISTRICT LA 004,Open,Lost-Top Two Primary,1101869.21
"JOHNSON, JAMES MICHAEL (MIKE)",REPUBLICAN,LA,US HOUSE DISTRICT LA 004,Open,Won-General,851633.98
"BAUCUM, RALPH (TREY)",REPUBLICAN,LA,US HOUSE DISTRICT LA 004,Open,Lost-Top Two Primary,779463.47
"JENKINS, OLIVER G",REPUBLICAN,LA,US HOUSE DISTRICT LA 004,Open,Lost-Top Two Primary,752994.60
"COX, JEFF",REPUBLICAN,LA,APPELLATE COURT DISTRICT 2ND CIRCUIT 002-DIVISION C,Open,Default Winner-General,737885.95
"RANTZ, GUS",REPUBLICAN,LA,US HOUSE DISTRICT LA 003,Open,Lost-Top Two Primary,700816.85
"BARTHOLOMEW-WOODS, REGINA",DEMOCRATIC,LA,APPELLATE COURT DISTRICT 1ST CIRCUIT 004-DIVISION D,Open,Default Winner-General,688725.00
"CASTLE, MARILYN",REPUBLICAN,LA,SUPREME COURT DISTRICT 003,Open,Lost-Top Two Primary,679428.34
"MANESS, ROBERT L (ROB)",REPUBLICAN,LA,US SENATE DISTRICT LA SW-CLASS III,Open,Lost-Top Two Primary,645838.50
"ABRAHAM JR, RALPH LEE",REPUBLICAN,LA,US HOUSE DISTRICT LA 005,Incumbent,Default Winner-General,582450.97
"WERNER, MARY LEACH",DEMOCRATIC,LA,PUBLIC SERVICE COMMISSIONER DISTRICT 004,Open,Lost-Top Two Primary,581698.75
"ELLISON, GREG",REPUBLICAN,LA,US HOUSE DISTRICT LA 003,Open,Lost-Top Two Primary,510038.87
"JONES JR, J MARSHALL",DEMOCRATIC,LA,US HOUSE DISTRICT LA 004,Open,Lost-General,451167.00
"FRANCIS, MIKE",REPUBLICAN,LA,PUBLIC SERVICE COMMISSIONER DISTRICT 004,Open,Default Winner-General,450551.96
"PATEL, ABHAY",REPUBLICAN,LA,US SENATE DISTRICT LA SW-CLASS III,Open,Lost-Top Two Primary,395891.00
"WHITE, LAURIE",DEMOCRATIC,LA,APPELLATE COURT DISTRICT 1ST CIRCUIT 004-DIVISION D,Open,Lost-Top Two Primary,358383.24
"CARAWAY, J JAY",REPUBLICAN,LA,APPELLATE COURT DISTRICT 2ND CIRCUIT 002-DIVISION C,Incumbent,Lost-Top Two Primary,344212.20
"CLARK, MARCUS R",REPUBLICAN,LA,SUPREME COURT DISTRICT 004,Incumbent,Default Winner-General,333029.27
"KYZAR, VAN H",DEMOCRATIC,LA,APPELLATE COURT DISTRICT 1ST CIRCUIT 003-DIVISION B,Open,Default Winner-General,272930.00
"DUKE, DAVID ERNEST",REPUBLICAN,LA,US SENATE DISTRICT LA SW-CLASS III,Open,Lost-Top Two Primary,195531.33
"HIGGINS, CLAY",REPUBLICAN,LA,US HOUSE DISTRICT LA 003,Open,Won-General,186621.27
