Candidate,Party,State,Office,Incumbency,Result,Total Money
"CARNEY JR, JOHN C",DEMOCRATIC,DE,GOVERNOR,Open,Won-General,1594266.85
"BLUNT ROCHESTER, LISA",DEMOCRATIC,DE,US HOUSE DISTRICT DE 001,Open,Won-General,1421651.45
"HALL-LONG, BETHANY A",DEMOCRATIC,DE,LIEUTENANT GOVERNOR,Open,Won-General,506716.72
"BONINI, COLIN J",REPUBLICAN,DE,GOVERNOR,Open,Lost-General,234146.00
"REIGLE, HANS H",REPUBLICAN,DE,US HOUSE DISTRICT DE 001,Open,Lost-General,219043.57
"NAVARRO, TRINIDAD",DEMOCRATIC,DE,INSURANCE COMMISSIONER,Open,Won-General,163494.95
"SCHWARTZKOPF, PETER C",DEMOCRATIC,DE,HOUSE DISTRICT 014,Incumbent,Won-General,136962.91
"BLEVINS, PATRICIA M",DEMOCRATIC,DE,SENATE DISTRICT 007,Incumbent,Lost-General,123752.00
"MCDOWELL III, HARRIS B",DEMOCRATIC,DE,SENATE DISTRICT 001,Incumbent,Won-General,98950.00
"DELCOLLO, ANTHONY N",REPUBLICAN,DE,SENATE DISTRICT 007,Challenger,Won-General,98836.00
"ENNIS, BRUCE C",DEMOCRATIC,DE,SENATE DISTRICT 014,Incumbent,Won-General,88629.23
"CLOUTIER, CATHERINE A",REPUBLICAN,DE,SENATE DISTRICT 005,Incumbent,Won-General,77587.21
"POORE, NICOLE",DEMOCRATIC,DE,SENATE DISTRICT 012,Incumbent,Won-General,72023.83
"CHAPMAN, MEREDITH",REPUBLICAN,DE,SENATE DISTRICT 008,Challenger,Lost-General,65297.67
"SOKOLA, DAVID P",DEMOCRATIC,DE,SENATE DISTRICT 008,Incumbent,Won-General,64568.13
"LAWSON, DAVID G",REPUBLICAN,DE,SENATE DISTRICT 015,Incumbent,Won-General,60082.97
"MCBRIDE, DAVID B",DEMOCRATIC,DE,SENATE DISTRICT 013,Incumbent,Won-General,59400.00
"LONGHURST, VALERIE J",DEMOCRATIC,DE,HOUSE DISTRICT 015,Incumbent,Won-General,56143.99
"SMYK, STEPHEN T (STEVE)",REPUBLICAN,DE,HOUSE DISTRICT 020,Incumbent,Won-General,51770.56
"PARADEE III, WILLIAM CHARLES (TREY)",DEMOCRATIC,DE,HOUSE DISTRICT 029,Incumbent,Won-General,49439.44
"SHORT, BRYON",DEMOCRATIC,DE,HOUSE DISTRICT 007,Incumbent,Won-General,49033.09
"SPADOLA, JAMES NORMAN",REPUBLICAN,DE,SENATE DISTRICT 001,Challenger,Lost-General,47393.84
"RAMONE, MICHAEL (MIKE)",REPUBLICAN,DE,HOUSE DISTRICT 021,Incumbent,Won-General,45469.40
"WALSH, JOHN",DEMOCRATIC,DE,SENATE DISTRICT 009,Open,Won-General,44102.24
"BENNETT, ANDRIA L",DEMOCRATIC,DE,HOUSE DISTRICT 032,Incumbent,Won-General,42429.00
"GUNN, LA MAR",REPUBLICAN,DE,LIEUTENANT GOVERNOR,Open,Lost-General,41533.29
"SPIEGELMAN, JEFFREY NATHAN",REPUBLICAN,DE,HOUSE DISTRICT 011,Incumbent,Won-General,41203.40
"CARSON JR, WILLIAM J",DEMOCRATIC,DE,HOUSE DISTRICT 028,Incumbent,Won-General,41062.50
"PETTYJOHN, BRIAN GUY",REPUBLICAN,DE,SENATE DISTRICT 019,Incumbent,Won-General,40281.92
"LYNN, SEAN M",DEMOCRATIC,DE,HOUSE DISTRICT 031,Incumbent,Won-General,40218.21
"WILSON, DAVID L (DAVE)",REPUBLICAN,DE,HOUSE DISTRICT 035,Incumbent,Won-General,38304.00
"COLLINS, RICHARD G",REPUBLICAN,DE,HOUSE DISTRICT 041,Incumbent,Won-General,38130.00
"HOCKER, GERALD W",REPUBLICAN,DE,SENATE DISTRICT 020,Incumbent,Won-General,37475.00
"YEARICK, LYNDON DEAN",REPUBLICAN,DE,HOUSE DISTRICT 034,Incumbent,Won-General,37262.37
"BRIGGS KING, RUTH",REPUBLICAN,DE,HOUSE DISTRICT 037,Incumbent,Won-General,36989.73
"PACE, CARL",REPUBLICAN,DE,SENATE DISTRICT 014,Challenger,Lost-General,35565.44
"SHORT, DANIEL B",REPUBLICAN,DE,HOUSE DISTRICT 039,Incumbent,Won-General,35417.00
"HEFFERNAN, DEBRA J",DEMOCRATIC,DE,HOUSE DISTRICT 006,Incumbent,Won-General,34250.00
"BRADY, GERALD L",DEMOCRATIC,DE,HOUSE DISTRICT 004,Incumbent,Won-General,33790.05
"WILLIAMS, KIMBERLY",DEMOCRATIC,DE,HOUSE DISTRICT 019,Incumbent,Won-General,32843.49
"HENSLEY, KEVIN S",REPUBLICAN,DE,HOUSE DISTRICT 009,Incumbent,Won-General,32005.00
